,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType,SalePrice_log,SalePrice,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,HasGasHeating_1,HasSBrkr_1,HasEx_1,HasGd_1,HasGLQ_1,HasPavedDrive_1,HasTA_1
74,74,50,60.0,5790,3,6,0.0,Gd,0,0,840,840,840,0,1605,3,2,8,0,1915.0,379,0,0,5,2445,60,202,2.0,0,1,1,0,0,0,0,1,0,1,11.5843154610569,107400,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
75,75,180,21.0,1596,4,5,0.0,TA,462,0,0,462,526,0,988,2,1,5,0,1973.0,297,120,0,11,1450,36,101,2.0,0,1,1,1,0,0,0,1,0,0,11.418614785498988,91000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1
76,76,20,70.04995836802665,8475,4,7,0.0,TA,228,0,724,952,952,0,952,2,1,4,0,1956.0,283,0,0,4,1904,52,0,1.0,0,0,0,0,0,1,0,1,0,1,11.818570237796182,135750,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
77,77,50,50.0,8635,5,5,0.0,TA,336,41,295,672,1072,0,1285,2,1,6,0,1948.0,240,0,0,1,1957,7,0,2.0,0,1,0,0,0,0,0,1,0,1,11.751942365440726,127000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
78,78,90,72.0,10778,4,5,0.0,TA,0,0,1768,1768,1768,0,1768,4,2,8,0,,0,0,0,4,3536,42,0,2.0,0,0,0,0,0,0,0,1,0,1,11.824079893607152,136500,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
79,79,50,60.0,10440,5,6,0.0,TA,0,0,440,440,682,0,1230,2,1,5,0,1966.0,440,74,0,5,1670,28,128,1.5,0,1,1,1,0,0,0,2,0,1,11.608235644774554,110000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
80,80,60,100.0,13000,6,6,576.0,TA,448,0,448,896,1182,0,2142,4,1,8,1,1968.0,509,0,0,6,3038,41,324,2.5,0,1,1,0,0,0,0,1,0,1,12.173032791451972,193500,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
81,81,120,32.0,4500,6,5,443.0,TA,1201,0,36,1237,1337,0,1337,2,1,5,0,1998.0,405,0,0,3,2574,8,199,3.0,0,0,1,0,0,0,0,2,0,1,11.941455846009385,153500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
82,82,20,78.0,10206,8,5,468.0,TA,33,0,1530,1563,1563,0,1563,3,1,6,1,2007.0,758,144,0,10,3126,1,99,2.0,3,0,1,1,0,0,0,2,1,1,12.409013489526865,245000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
83,83,20,80.0,8892,5,5,66.0,TA,0,0,1065,1065,1065,0,1065,3,1,6,0,1974.0,461,74,0,7,2130,47,0,1.5,0,0,0,1,0,1,0,1,0,1,11.747997587149714,126500,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
84,84,80,70.04995836802665,8530,7,5,22.0,TA,0,0,384,384,804,0,1474,3,1,7,1,1995.0,400,120,700,5,1858,13,72,2.5,0,1,1,1,0,1,0,2,0,1,12.034691028774553,168500,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
85,85,60,121.0,16059,8,5,284.0,Gd,0,0,1288,1288,1301,0,2417,4,1,9,1,1991.0,462,127,0,4,3705,14,82,2.5,0,1,1,1,0,0,0,1,0,2,12.468436909997664,260000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
86,86,60,122.0,11911,6,5,0.0,Gd,0,0,684,684,684,0,1560,3,1,6,1,2005.0,400,100,0,3,2244,4,38,2.5,0,1,1,1,0,1,0,2,0,1,12.066810578196664,174000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
87,87,160,40.0,3951,6,5,76.0,Gd,0,0,612,612,612,0,1224,2,1,4,0,2009.0,528,0,0,6,1836,0,234,2.5,0,1,1,0,0,0,0,2,1,1,12.010665849187564,164500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
88,88,50,105.0,8470,3,2,0.0,Fa,0,0,1013,1013,1013,513,1526,2,1,6,0,,0,0,0,10,2539,27,156,1.0,0,0,1,0,0,1,0,1,0,0,11.350406535472453,85000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
89,89,20,60.0,8070,4,5,0.0,TA,588,0,402,990,990,0,990,3,1,5,0,,0,0,0,8,1980,12,0,2.0,0,0,0,0,0,0,0,2,0,1,11.724805824005726,123600,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
90,90,20,60.0,7200,4,5,0.0,TA,0,0,0,0,1040,0,1040,2,1,4,0,1950.0,420,0,0,7,1040,56,29,1.0,0,0,1,0,0,0,0,0,0,1,11.607326140391713,109900,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
91,91,20,85.0,8500,5,3,203.0,TA,600,0,635,1235,1235,0,1235,2,1,6,0,1961.0,480,0,0,12,2470,45,0,1.0,0,0,0,0,0,0,0,1,0,1,11.498826540590727,98600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
92,92,30,80.0,13360,5,7,0.0,TA,713,0,163,876,964,0,964,2,1,5,0,1921.0,432,0,0,8,1840,3,44,2.0,0,0,1,0,0,1,0,0,0,1,12.004568269319446,163500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
93,93,190,60.0,7200,6,6,0.0,TA,1046,0,168,1214,1260,0,2291,4,2,9,1,1900.0,506,0,0,11,3505,9,99,2.5,0,1,1,0,0,0,0,0,0,1,11.804848531679266,133900,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
94,94,60,69.0,9337,6,5,0.0,TA,648,0,176,824,905,0,1786,3,1,7,0,1997.0,684,0,0,5,2610,10,162,3.5,0,1,1,0,0,1,0,2,0,1,12.229545001715314,204750,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
95,95,60,70.04995836802665,9765,6,8,68.0,Ex,310,0,370,680,680,0,1470,3,1,6,1,1993.0,420,232,480,4,2150,16,63,2.5,0,1,1,1,0,1,0,2,0,1,12.128111104060464,185000,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
96,96,20,78.0,10264,7,5,183.0,Gd,1162,0,426,1588,1588,0,1588,3,1,6,0,1999.0,472,158,0,8,3176,7,29,2.0,0,0,1,1,0,1,0,2,0,1,12.273731294003987,214000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
97,97,20,73.0,10921,4,5,48.0,TA,520,0,440,960,960,0,960,3,1,6,0,1965.0,432,120,0,5,1920,42,0,2.0,0,0,0,1,0,0,0,1,0,1,11.458997122944671,94750,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
98,98,30,85.0,10625,5,5,0.0,TA,108,0,350,458,835,0,835,2,1,5,0,1920.0,366,0,400,5,1293,60,77,1.0,0,0,1,0,0,0,0,0,0,1,11.326595886778733,83000,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
99,99,20,77.0,9320,4,5,0.0,TA,569,0,381,950,1225,0,1225,3,1,6,0,,0,352,400,1,2175,51,0,2.5,0,0,0,1,0,1,0,1,0,1,11.76718001130949,128950,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
100,100,20,70.04995836802665,10603,6,7,28.0,TA,1200,0,410,1610,1610,0,1610,3,1,6,2,1977.0,480,168,0,2,3220,9,68,3.0,0,0,1,1,0,1,0,2,0,1,12.230765258120543,205000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
101,101,60,77.0,9206,6,5,336.0,Gd,0,0,741,741,977,0,1732,3,1,7,1,1985.0,476,192,0,6,2473,25,46,2.5,0,1,1,1,0,0,0,1,0,1,12.089538829274224,178000,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
102,102,90,64.0,7018,5,5,0.0,TA,0,0,0,0,1535,0,1535,4,2,8,0,1979.0,410,0,0,6,1535,30,0,2.0,0,0,0,0,0,0,0,0,0,1,11.686576205316554,118964,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
103,103,20,94.0,10402,7,5,0.0,TA,0,0,1226,1226,1226,0,1226,3,1,6,0,2009.0,740,0,0,5,2452,1,36,2.0,3,0,1,0,0,1,0,2,0,1,12.200557464842065,198900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
104,104,50,70.04995836802665,7758,7,4,600.0,TA,224,0,816,1040,1226,0,1818,4,1,7,2,1951.0,240,0,0,6,2858,57,184,1.5,0,1,1,0,0,0,0,2,0,0,12.040608205802641,169500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
105,105,60,75.0,9375,8,5,768.0,Gd,0,0,1053,1053,1053,0,1992,3,1,9,1,2003.0,648,140,0,8,3045,4,45,2.5,0,1,1,1,0,0,0,2,0,1,12.429216196844385,250000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
106,106,30,60.0,10800,4,7,0.0,TA,0,0,641,641,1047,0,1047,2,1,6,0,1954.0,273,0,450,8,1688,12,0,1.0,0,0,0,0,0,0,0,0,0,1,11.512925464970227,100000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
107,107,20,50.0,6000,5,5,0.0,TA,104,169,516,789,789,0,789,2,1,5,0,1948.0,250,0,0,4,1578,58,0,1.0,0,0,0,0,0,0,0,1,0,1,11.652687407345386,115000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
108,108,50,85.0,8500,5,7,0.0,TA,0,0,793,793,997,0,1517,3,1,7,0,,0,0,0,8,2310,2,144,2.0,0,1,1,0,0,0,0,1,0,0,11.652687407345386,115000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
109,109,20,105.0,11751,6,6,480.0,TA,705,0,1139,1844,1844,0,1844,3,1,7,1,1977.0,546,0,0,1,3688,33,122,2.0,0,0,1,0,0,1,0,1,0,1,12.154779351142626,190000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
110,110,50,75.0,9525,6,4,0.0,TA,444,0,550,994,1216,0,1855,4,1,7,0,1954.0,325,182,0,10,2849,34,0,2.0,0,1,0,1,0,0,0,1,0,1,11.827006011276538,136900,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
111,111,80,70.04995836802665,7750,7,5,0.0,TA,250,0,134,384,774,0,1430,3,1,7,1,2000.0,400,180,0,4,1814,10,0,2.5,0,1,0,1,0,1,0,2,0,1,12.100712129872349,180000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
112,112,60,77.0,9965,7,5,220.0,Gd,984,0,280,1264,1282,0,2696,4,1,10,1,2007.0,792,120,0,10,3960,0,352,3.5,3,1,1,1,0,0,0,2,1,1,12.858319703517948,383970,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
113,113,20,70.04995836802665,21000,6,5,184.0,TA,35,869,905,1809,2259,0,2259,3,1,7,2,1953.0,450,166,0,10,4068,54,312,3.0,0,0,1,1,0,0,0,1,0,1,12.287652632522596,217000,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
114,114,70,61.0,7259,6,8,0.0,TA,774,150,104,1028,1436,0,2320,3,1,9,1,1945.0,180,224,0,7,3348,5,0,3.5,0,1,0,1,0,1,1,1,0,1,12.46651198158808,259500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
115,115,160,34.0,3230,6,5,1129.0,TA,419,0,310,729,729,0,1458,2,1,5,1,1999.0,440,0,0,6,2187,8,32,2.5,0,1,1,0,0,0,0,2,0,1,12.078239274020287,176000,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
116,116,20,70.04995836802665,11616,5,5,116.0,TA,170,670,252,1092,1092,0,1092,3,1,6,1,1962.0,288,0,0,9,2184,47,164,1.5,0,0,1,0,0,0,0,1,0,1,11.842229212112827,139000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
117,117,20,74.0,8536,5,5,0.0,TA,0,0,1125,1125,1125,0,1125,2,1,5,0,2007.0,430,80,0,4,2250,0,64,1.5,0,0,1,1,0,0,0,2,0,1,11.951180395901384,155000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
118,118,60,90.0,12376,7,5,0.0,TA,1470,0,203,1673,1699,0,3222,5,1,11,2,1990.0,594,367,0,5,4895,20,0,4.0,3,1,0,1,0,0,0,2,0,1,12.676076274775909,320000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
119,119,60,65.0,8461,6,5,0.0,Gd,0,0,728,728,728,0,1456,3,1,8,1,2005.0,390,0,0,7,2184,0,24,2.5,0,1,1,0,0,0,0,2,0,1,12.007560729337492,163990,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
120,120,80,70.04995836802665,21453,6,5,0.0,TA,938,0,0,938,988,0,988,1,1,4,2,1969.0,540,0,0,10,1926,37,260,2.0,0,0,1,0,0,1,1,1,0,1,12.100712129872349,180000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
121,121,50,50.0,6060,4,5,0.0,TA,0,0,732,732,772,0,1123,3,1,4,0,1979.0,264,0,0,6,1855,57,140,1.0,0,1,1,0,0,0,0,2,0,0,11.512925464970227,100000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
122,122,20,75.0,9464,6,7,135.0,TA,570,0,510,1080,1080,0,1080,3,1,5,0,1958.0,288,0,0,6,2160,50,130,1.0,0,0,1,0,0,0,0,1,0,1,11.820410164718187,136000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
123,123,120,55.0,7892,6,5,0.0,Gd,300,0,899,1199,1199,0,1199,2,1,5,0,1993.0,530,0,0,3,2398,15,63,2.0,0,0,1,0,0,0,0,2,0,1,11.94405831982697,153900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
124,124,20,48.0,17043,6,5,0.0,TA,0,0,1362,1362,1586,0,1586,3,1,7,1,1979.0,435,192,0,1,2948,11,0,2.0,0,0,0,1,0,1,0,1,0,1,12.106252310247962,181000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
125,125,190,60.0,6780,6,8,0.0,TA,490,0,30,520,520,234,754,2,1,5,0,,0,53,0,6,1274,24,0,2.0,0,0,0,1,0,0,0,1,0,0,11.344506813345266,84500,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
126,126,120,70.04995836802665,4928,6,5,0.0,TA,120,0,958,1078,958,0,958,2,1,5,1,1977.0,440,0,0,2,2036,31,205,2.0,0,0,1,0,0,1,0,1,0,1,11.759785542901756,128000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
127,127,45,55.0,4388,5,7,0.0,TA,116,0,556,672,840,0,840,3,1,5,1,,0,0,0,6,1512,57,0,1.0,0,0,0,0,0,1,0,0,0,1,11.37366339763672,87000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
128,128,60,69.0,7590,6,5,266.0,TA,512,0,148,660,660,0,1348,3,1,6,1,1966.0,453,188,0,7,2008,40,108,1.5,0,1,1,1,0,0,0,1,0,1,11.951180395901384,155000,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
129,129,20,69.0,8973,5,7,85.0,TA,567,28,413,1008,1053,0,1053,3,1,6,0,1998.0,750,0,0,7,2061,15,260,2.0,0,0,1,0,0,0,0,1,0,1,11.918390573078392,150000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
130,130,60,88.0,14200,7,6,309.0,TA,445,0,479,924,1216,0,2157,4,1,8,2,1966.0,487,105,0,5,3081,40,66,2.5,0,1,1,1,0,0,0,1,0,1,12.328290278254425,226000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
131,131,60,70.04995836802665,12224,6,5,40.0,Gd,695,0,297,992,1022,0,2054,3,1,7,1,2000.0,390,24,0,7,3046,9,48,3.5,0,1,1,1,0,1,0,2,0,1,12.404923504275338,244000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1
132,132,20,75.0,7388,5,6,0.0,TA,405,0,658,1063,1327,0,1327,3,1,7,0,1974.0,624,0,0,7,2390,5,0,2.0,0,0,0,0,0,0,0,1,0,1,11.92337811458943,150750,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
133,133,20,70.04995836802665,6853,8,5,136.0,Gd,1005,0,262,1267,1296,0,1296,2,1,6,0,2001.0,471,192,0,6,2563,7,25,3.0,0,0,1,1,0,1,0,2,0,1,12.3013828253345,220000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
134,134,20,78.0,10335,5,6,0.0,TA,570,0,891,1461,1721,0,1721,3,1,7,1,1968.0,440,0,0,7,3182,13,276,2.5,0,0,1,0,0,1,0,1,0,1,12.100712129872349,180000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
135,135,20,80.0,10400,7,6,288.0,TA,0,0,1304,1304,1682,0,1682,3,1,7,1,1970.0,530,98,0,5,2986,38,0,2.0,0,0,0,1,0,0,0,2,0,1,12.066810578196664,174000,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
136,136,20,70.04995836802665,10355,5,5,196.0,TA,695,0,519,1214,1214,0,1214,3,1,5,1,1967.0,318,0,0,7,2428,40,111,2.0,0,0,1,0,0,1,0,1,0,1,11.870599909242046,143000,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
137,137,90,82.0,11070,7,5,70.0,TA,0,0,1907,1907,1959,0,1959,5,2,9,0,1989.0,766,0,0,7,3866,17,0,3.0,3,0,0,0,0,0,0,1,0,1,12.049418835484795,171000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
138,138,60,73.0,9066,8,5,320.0,Gd,668,0,336,1004,1004,0,1852,3,1,7,2,1999.0,660,224,0,12,2856,8,106,2.5,3,1,1,1,0,1,0,2,0,1,12.345834587905333,230000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
139,139,60,65.0,15426,6,5,0.0,TA,821,0,107,928,928,0,1764,3,1,7,0,1997.0,470,276,0,8,2692,12,99,3.5,0,1,1,1,0,1,0,2,0,1,12.352335152508426,231500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
140,140,20,70.0,10500,4,5,0.0,TA,432,0,432,864,864,0,864,3,1,5,1,,0,0,0,4,1728,39,0,1.0,0,0,0,0,0,0,0,1,0,1,11.652687407345386,115000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
141,141,20,78.0,11645,7,5,0.0,Gd,1300,0,434,1734,1734,0,1734,3,1,7,0,2005.0,660,160,0,1,3468,1,24,3.0,0,0,1,1,0,0,0,2,0,1,12.468436909997664,260000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
142,142,50,71.0,8520,5,4,0.0,TA,507,0,403,910,910,0,1385,4,1,6,0,2000.0,720,0,0,6,2295,58,0,2.0,0,1,0,0,0,0,0,1,0,1,12.019743067338679,166000,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
143,143,20,78.0,10335,7,5,183.0,Gd,679,0,811,1490,1501,0,1501,3,1,6,0,1999.0,577,144,0,6,2991,10,29,3.0,0,0,1,1,0,1,0,2,0,1,12.225875272826354,204000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
144,144,90,70.0,9100,5,5,336.0,TA,1332,0,396,1728,1728,0,1728,6,2,10,0,1963.0,504,0,0,11,3456,43,0,3.0,0,0,0,0,0,0,0,1,0,1,11.736069016284436,125000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
145,145,160,24.0,2522,6,5,50.0,Gd,0,0,970,970,970,0,1709,3,1,7,0,2004.0,380,0,0,4,2679,0,40,2.0,0,1,1,0,0,0,0,2,1,1,11.77528972943772,130000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
146,146,30,51.0,6120,5,7,0.0,TA,209,0,506,715,875,0,875,2,1,5,0,1931.0,180,48,0,11,1590,16,0,2.0,0,0,0,1,0,0,0,0,0,1,11.561715629139659,105000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
147,147,60,70.04995836802665,9505,7,5,180.0,Gd,0,0,884,884,884,0,2035,3,1,8,1,2001.0,434,144,0,5,2919,9,48,2.5,0,1,1,1,0,1,0,2,0,1,12.31268238058843,222500,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
148,148,20,63.0,7500,7,5,120.0,TA,680,0,400,1080,1080,0,1080,3,1,6,0,,0,0,0,4,2160,3,0,2.0,0,0,0,0,0,0,0,2,0,1,11.856515169360303,141000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
149,149,50,70.04995836802665,6240,5,4,0.0,TA,0,0,896,896,896,0,1344,3,1,7,0,1936.0,240,200,0,4,2240,56,114,1.0,0,1,1,1,0,0,0,0,0,1,11.652687407345386,115000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
150,150,20,120.0,10356,5,6,0.0,TA,716,0,253,969,969,0,969,3,1,5,0,1975.0,440,0,0,1,1938,32,0,1.5,0,0,0,0,0,0,0,1,0,1,11.711776323715393,122000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
151,151,20,107.0,13891,8,5,436.0,Gd,1400,0,310,1710,1710,0,1710,2,1,6,1,2007.0,866,0,0,1,3420,0,102,3.0,3,0,1,0,0,0,0,2,1,2,12.82772919493991,372402,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
