MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Age,AgeRemod,HasHouseRemod,HasGarageRemod,TotalSF,TotPorchSF,TotBaths,HasPool,HasMiscFeat,HasModernCircBreak,HasGasHeating,HasCompRoofMatl,HasLandSlope,HasFlatLand,HasPavedStrt,HasCentralAir,HasAlley,SalePrice_log
MSSC_120,RL,60.0,8.897545598709327,Reg,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,1.4953487812212205,2005.0,2005.0,Hip,MetalSd,MetalSd,BrkFace,1.8732454942989716,1.4953487812212205,1.3160740129524924,PConc,25.0,9.0,1.0,6.0,7.050989447068045,1.0,0.0,408.0,1561.0,1953125.0,7.3537223303996315,0.0,7.3537223303996315,1,0,2,0,2,1,1.4953487812212205,6,Typ,1,2.0,Attchd,16.0,2,556.0,9.0,27.0,19683.0,1.8434216945775423,3.871201010907891,0.0,0.0,0.0,No Fence,0.0,Aug,2007,WD,Normal,277500,2,2,0,0,1568.3537223303997,3.871201010907891,3.0,0,0,1,1,1,0,1,1,1,0,12.533576212168626
MSSC_60,RL,108.0,9.504426892100957,Reg,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8.0,1.4953487812212205,2004.0,2005.0,Gable,VinylSd,VinylSd,Stone,1.7733152706473527,1.4142135623730951,1.3160740129524924,PConc,25.0,9.0,1.7320508075688772,1.0,0.0,1.0,0.0,1117.0,1117.0,1953125.0,7.0326242610280065,2.1024430061242576,7.8050670442584895,0,0,3,1,4,1,1.4142135623730951,9,Typ,1,2.0,BuiltIn,16.0,3,691.0,9.0,27.0,19683.0,1.7467966996992919,3.4965075614664802,0.0,0.0,0.0,No Fence,0.0,Sept,2006,WD,Normal,309000,2,1,0,0,1124.8050670442585,3.4965075614664802,3.5,0,0,1,1,1,0,1,1,1,0,12.641096555879882
MSSC_20,RL,112.0,9.292841593487926,Reg,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,5.0,1.4953487812212205,1994.0,1995.0,Gable,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1097.0,1097.0,1953125.0,7.001245622069476,0.0,7.001245622069476,0,0,1,1,3,1,1.3160740129524924,6,Typ,0,0.0,Attchd,4.0,2,672.0,9.0,27.0,19683.0,1.9421616481775266,4.174387269895637,0.0,0.0,0.0,No Fence,0.0,June,2009,WD,Normal,145000,15,14,0,1,1104.0012456220695,4.174387269895637,1.5,0,0,1,1,1,0,1,1,1,0,11.884489021402711
MSSC_20,RL,74.0,9.051696278536586,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1954.0,1990.0,Hip,Wd Sdng,Wd Sdng,BrkFace,2.012033526440284,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,3.0,7.101675971619444,1.0,0.0,84.0,1297.0,262144.0,7.168579897264035,0.0,7.168579897264035,0,1,1,0,3,1,1.3160740129524924,5,Typ,1,1.7320508075688772,Attchd,16.0,2,498.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Oct,2009,WD,Normal,153000,55,19,0,0,1304.168579897264,0.0,1.5,0,0,1,1,1,0,1,1,1,0,11.938193200374572
MSSC_20,RL,68.0,8.977525200965243,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5.0,1.6265765616977859,1953.0,2007.0,Gable,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.4142135623730951,CBlock,9.0,9.0,1.0,6.0,6.595780513961311,1.0,0.0,326.0,1057.0,19683.0,6.964135612418245,0.0,6.964135612418245,1,0,1,0,3,1,1.4142135623730951,5,Typ,0,0.0,Detchd,4.0,1,246.0,9.0,27.0,19683.0,0.0,3.970291913552122,0.0,0.0,0.0,No Fence,0.0,Jan,2010,WD,Abnorml,109000,57,3,0,0,1063.9641356124182,3.970291913552122,2.0,0,0,1,1,1,0,1,1,1,0,11.59910316121128
MSSC_90,RL,65.0,8.706324840138741,Reg,AllPub,Inside,Edwards,Norm,Norm,Duplex,1Story,4.0,1.4953487812212205,1955.0,1955.0,Gable,AsbShng,Plywood,None,0.0,1.3160740129524924,1.3160740129524924,PConc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19683.0,7.050122520269059,0.0,7.050122520269059,0,0,2,0,2,2,1.189207115002721,6,Typ,0,0.0,No Garage,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,June,2008,WD,AdjLand,82000,53,53,0,0,7.050122520269059,0.0,2.0,0,0,0,1,1,0,1,1,0,0,11.314474526246391
MSSC_20,RL,84.0,9.066354521447801,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6.0,1.4953487812212205,1965.0,1965.0,Gable,Wd Sdng,Wd Sdng,BrkFace,1.7272161148848966,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,3.0,6.467698726104354,1.0,0.0,445.0,1088.0,1953125.0,7.1891677384203225,0.0,7.1891677384203225,0,0,2,0,3,1,1.3160740129524924,6,Typ,1,1.7320508075688772,Attchd,9.0,2,440.0,9.0,27.0,19683.0,0.0,4.9344739331306915,0.0,0.0,0.0,GdWo,0.0,Dec,2006,WD,Abnorml,160000,41,41,0,0,1095.1891677384203,4.9344739331306915,2.0,0,0,1,1,1,0,1,1,1,0,11.982929094215963
MSSC_20,RL,115.0,9.735423867488873,Reg,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1959.0,1959.0,Gable,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.4142135623730951,CBlock,9.0,9.0,2.0,4.0,6.875232087276577,1.0,0.0,383.0,1350.0,262144.0,7.192182058713246,0.0,7.192182058713246,0,1,1,1,2,1,1.3160740129524924,5,Typ,2,2.0,Attchd,9.0,1,308.0,9.0,27.0,512.0,0.0,4.653960350157523,0.0,0.0,0.0,No Fence,0.0,July,2007,WD,Normal,170000,48,48,0,0,1357.1921820587133,4.653960350157523,2.0,0,0,1,1,1,0,1,1,1,0,12.043553716032399
MSSC_85,RL,66.5,9.1248914101437,IR1,AllPub,CulDSac,SawyerW,Norm,Norm,1Fam,SFoyer,5.0,1.6265765616977859,1983.0,1983.0,Gable,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.7320508075688772,5.0,6.617402977974478,1.4142135623730951,0.6920984047010715,0.0,840.0,262144.0,6.785587645007929,0.0,6.785587645007929,1,0,1,0,2,1,1.4142135623730951,5,Typ,0,0.0,Attchd,9.0,2,504.0,9.0,64.0,19683.0,1.8694605040153234,0.0,0.0,0.0,0.0,MnPrv,0.0,Dec,2007,WD,Normal,144000,24,24,0,0,846.7855876450079,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.877568578558138
MSSC_20,RL,70.0,9.127067452782361,IR1,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1975.0,1980.0,Hip,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.7320508075688772,2.0,5.638354669333745,2.0,0.7370990106776163,167.0,938.0,19683.0,6.844815479208263,0.0,6.844815479208263,1,0,1,0,3,1,1.3160740129524924,5,Typ,0,0.0,Detchd,4.0,1,308.0,9.0,27.0,19683.0,1.7890235001604364,0.0,0.0,0.0,0.0,MnPrv,0.0,July,2008,WD,Normal,130250,33,28,0,1,944.8448154792083,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.777210959615614
MSSC_20,RL,70.0,8.980423936374544,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1959.0,1959.0,Gable,BrkFace,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,5.0,5.19295685089021,2.0,0.7377682079927348,465.0,1150.0,1953125.0,7.048386408721883,0.0,7.048386408721883,1,0,1,0,3,1,1.3160740129524924,6,Typ,0,0.0,Attchd,9.0,1,300.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,May,2006,WD,Normal,141000,47,47,0,0,1157.0483864087219,0.0,2.0,0,0,0,1,1,0,1,1,1,0,11.856515169360305
MSSC_120,RL,61.0,8.943636705909594,Reg,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,1.4953487812212205,2005.0,2005.0,Hip,MetalSd,MetalSd,BrkFace,1.9492542075910286,1.4953487812212205,1.3160740129524924,PConc,25.0,9.0,1.0,6.0,6.124683390894205,1.0,0.0,1296.0,1752.0,1953125.0,7.469083884921234,0.0,7.469083884921234,1,0,2,0,2,1,1.4953487812212205,6,Typ,1,2.0,Attchd,9.0,2,576.0,9.0,27.0,19683.0,1.8378799982871266,4.418840607796598,0.0,0.0,0.0,No Fence,0.0,Feb,2010,WD,Normal,319900,5,5,0,0,1759.4690838849212,4.418840607796598,3.0,0,0,1,1,1,0,1,1,1,0,12.675763725937609
MSSC_50,RL,48.0,9.458995712459116,IR1,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,1.5Fin,7.0,1.4953487812212205,2003.0,2003.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,25.0,9.0,1.0,6.0,7.20934025660291,1.0,0.0,83.0,1434.0,1953125.0,7.325807502595773,2.008064946667584,7.673223121121708,1,0,1,1,1,1,1.4142135623730951,6,Typ,1,2.23606797749979,Attchd,9.0,2,670.0,9.0,27.0,19683.0,1.8131782269605679,3.784189633918261,0.0,0.0,0.7147242964149523,No Fence,0.0,Aug,2009,WD,Abnorml,239686,6,6,0,0,1441.6732231211217,4.498913930333213,2.5,0,0,1,1,1,0,1,1,1,0,12.387085012375499
MSSC_20,other,84.0,9.314430080500564,Reg,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,8.0,1.4953487812212205,2006.0,2006.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.7320508075688772,6.0,3.2188758248682006,1.0,0.0,1632.0,1656.0,1953125.0,7.4127640174265625,0.0,7.4127640174265625,0,0,2,0,3,1,1.4142135623730951,7,Typ,0,0.0,Attchd,9.0,3,826.0,9.0,27.0,19683.0,0.0,4.990432586778736,0.0,0.0,0.0,No Fence,0.0,July,2007,WD,Normal,249700,1,1,0,0,1663.4127640174265,4.990432586778736,2.0,0,0,1,1,1,0,1,1,1,0,12.428015476267865
MSSC_190,RM,33.0,8.402231172946555,Reg,AllPub,Inside,OldTown,Norm,Norm,2fmCon,2Story,4.0,1.4953487812212205,1920.0,2008.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,736.0,736.0,262144.0,6.602587892189336,2.024863363305659,7.2813856635702825,0,0,2,0,2,3,1.3160740129524924,8,Typ,0,0.0,No Garage,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.695103551832043,0.0,0.0,No Fence,0.0,June,2009,New,Partial,113000,89,1,0,0,743.2813856635703,0.695103551832043,2.0,0,0,1,1,1,0,1,1,1,0,11.635143097694478
MSSC_20,RL,66.0,8.954544488386723,Reg,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5.0,1.6265765616977859,1966.0,1966.0,Gable,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,4.0,6.638567789166521,1.0,0.0,192.0,955.0,1953125.0,6.862757913051401,0.0,6.862757913051401,1,0,1,0,3,1,1.3160740129524924,6,Typ,0,0.0,Attchd,4.0,1,386.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,MnPrv,0.0,Jan,2007,WD,Normal,127000,41,41,0,0,961.8627579130514,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.751942365440728
MSSC_60,RL,65.0,9.537483513308878,other,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6.0,1.5650845800732873,1997.0,1997.0,Gable,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.7320508075688772,6.0,5.209486152841421,1.0,0.0,612.0,794.0,262144.0,6.678342114654332,2.0172564188484525,7.293697720601438,0,1,2,0,3,1,1.3160740129524924,6,Typ,0,0.0,Attchd,16.0,2,388.0,9.0,27.0,19683.0,0.0,4.330733340286331,0.0,0.0,0.0,No Fence,0.0,July,2007,WD,Normal,177000,10,10,0,0,801.2936977206015,4.330733340286331,2.5,0,0,1,1,1,0,1,1,1,0,12.083905011555967
MSSC_50,RM,52.0,8.738895704934043,Reg,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,1.5650845800732873,1934.0,1950.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,PConc,9.0,9.0,1.0,1.0,0.0,1.0,0.0,816.0,816.0,19683.0,6.705639094860003,0.0,7.0707241072602764,0,0,1,0,3,1,1.3160740129524924,6,Typ,1,2.0,Detchd,4.0,2,528.0,9.0,27.0,19683.0,1.74525954872198,0.0,0.0,0.0,0.0,MnPrv,0.7324279006477399,Sept,2006,WD,Normal,114500,72,56,0,1,823.0707241072603,0.0,1.0,0,1,1,1,1,0,1,1,1,0,11.648330101976432
MSSC_90,RM,110.0,9.044639916198465,other,AllPub,Corner,IDOTRR,AdjRR_200ft,Norm,Duplex,1Story,5.0,1.4953487812212205,1963.0,1963.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.189207115002721,1.3160740129524924,CBlock,16.0,9.0,2.0,2.0,4.653960350157523,2.449489742783178,0.7450855496998691,0.0,816.0,19683.0,6.705639094860003,0.0,6.705639094860003,1,0,1,0,2,1,1.3160740129524924,5,Typ,0,0.0,CarPort,4.0,2,516.0,9.0,27.0,19683.0,1.7356879059276584,0.0,0.0,0.0,0.0,No Fence,0.0,May,2010,WD,Normal,110000,47,47,0,0,822.70563909486,0.0,2.0,0,0,1,1,1,1,0,0,0,0,11.608235644774552
MSSC_20,RL,68.0,10.825203541055348,IR1,AllPub,Inside,Veenker,Norm,Norm,1Fam,1Story,9.0,1.4953487812212205,1981.0,1987.0,Gable,WdShing,Wd Shng,None,0.0,1.4142135623730951,1.3160740129524924,CBlock,25.0,9.0,2.0,6.0,7.501634457883413,1.0,0.0,32.0,1842.0,262144.0,7.519149957669823,0.0,7.519149957669823,2,0,0,1,0,1,1.4142135623730951,5,Typ,1,2.0,Attchd,16.0,3,894.0,9.0,27.0,19683.0,2.048286744324448,4.290459441148391,0.0,0.0,0.0,No Fence,0.0,Nov,2006,WD,Normal,385000,25,19,0,0,1849.51914995767,4.290459441148391,2.5,0,0,1,1,0,0,0,1,1,0,12.86099861326992
MSSC_80,RL,60.0,8.872767529910936,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5.0,1.4953487812212205,1955.0,1955.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,5.0,5.953243334287785,1.0,0.0,0.0,384.0,19683.0,7.215975002651466,0.0,7.215975002651466,0,0,1,0,3,1,1.3160740129524924,6,Min1,1,1.7320508075688772,Detchd,4.0,2,572.0,9.0,27.0,19683.0,0.0,3.9318256327243257,0.0,0.0,0.0,MnPrv,0.0,Feb,2007,WD,Normal,130000,52,52,0,1,391.2159750026515,3.9318256327243257,1.0,0,0,1,1,1,1,0,1,1,0,11.77528972943772
MSSC_20,RL,100.0,9.227787285579904,IR1,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6.0,1.4953487812212205,1964.0,1964.0,Gable,HdBoard,Plywood,BrkFace,1.8885037407137346,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,4.0,6.19644412779452,1.0,0.0,935.0,1425.0,262144.0,7.262628600974241,0.0,7.262628600974241,0,0,2,0,3,1,1.3160740129524924,7,Typ,1,2.0,Attchd,9.0,2,576.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.7328310621179908,0.0,No Fence,0.0,July,2008,WD,Normal,180500,44,44,0,0,1432.2626286009743,0.7328310621179908,2.0,0,0,1,1,1,0,1,1,1,0,12.103486056755072
MSSC_160,other,24.0,7.880804344674901,Reg,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,8.0,1.4953487812212205,1999.0,2000.0,Gable,MetalSd,MetalSd,BrkFace,1.9635652888016641,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,6.476972362889683,1.0,0.0,321.0,970.0,1953125.0,6.891625897052253,2.0320043887913535,7.461640392208575,1,0,2,1,3,1,1.4142135623730951,7,Typ,0,0.0,Attchd,16.0,2,480.0,9.0,27.0,19683.0,1.749824041026481,0.0,0.0,0.0,0.0,No Fence,0.0,Aug,2009,WD,Abnorml,172500,10,9,0,0,977.4616403922086,0.0,3.5,0,0,1,1,1,0,1,1,1,1,12.058152515453552
MSSC_60,RL,89.0,9.362718052397065,IR1,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,7.0,1.4953487812212205,2004.0,2004.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,860.0,860.0,1953125.0,6.7580945044277305,2.0487367504887897,7.450660796211539,0,0,2,1,3,1,1.4142135623730951,7,Typ,0,0.0,Attchd,9.0,2,565.0,9.0,27.0,19683.0,0.0,4.2626798770413155,0.0,0.0,0.0,No Fence,0.0,Aug,2006,WD,Normal,196500,2,2,0,0,867.4506607962115,4.2626798770413155,2.5,0,0,1,1,1,0,1,1,1,0,12.188417710291453
MSSC_60,RL,66.0,9.52390946537981,other,AllPub,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,10.0,1.4953487812212205,2006.0,2006.0,Hip,VinylSd,VinylSd,BrkFace,2.071819309388661,1.4953487812212205,1.3160740129524924,PConc,25.0,9.0,2.0,1.0,0.0,1.0,0.0,1410.0,1410.0,1953125.0,7.2633296174768365,2.119439070082125,7.988203597022576,0,0,3,1,3,1,1.4142135623730951,10,Typ,1,2.0,BuiltIn,16.0,3,641.0,9.0,27.0,19683.0,1.8346098354356497,0.0,0.6574555658168466,0.0,0.0,No Fence,0.0,Oct,2006,New,Partial,438780,0,0,0,0,1417.9882035970227,0.6574555658168466,3.5,0,0,1,1,1,0,0,1,1,0,12.991753427493052
MSSC_20,RL,60.0,8.881975184248867,Reg,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5.0,1.6265765616977859,1972.0,1972.0,Gable,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.7320508075688772,5.0,6.450470422144176,1.0,0.0,148.0,780.0,1953125.0,6.660575149839686,0.0,6.660575149839686,0,0,1,0,2,1,1.3160740129524924,4,Typ,0,0.0,Detchd,4.0,1,352.0,9.0,27.0,19683.0,1.8378799982871266,0.0,0.0,0.0,0.0,MnPrv,0.0,Jan,2008,WD,Normal,124900,36,36,0,1,786.6605751498397,0.0,1.0,0,0,1,1,1,0,0,1,1,0,11.73526869611367
MSSC_20,RL,63.0,9.47830431356186,Reg,AllPub,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6.0,1.4953487812212205,2004.0,2004.0,Gable,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.0,5.0,6.848005274576363,1.0,0.0,217.0,1158.0,1953125.0,7.055312843339752,0.0,7.055312843339752,1,0,1,1,3,1,1.4142135623730951,5,Typ,0,0.0,Detchd,4.0,2,576.0,9.0,27.0,19683.0,0.0,3.9318256327243257,0.0,0.0,0.0,No Fence,0.0,May,2006,New,Partial,158000,2,2,0,1,1165.0553128433398,3.9318256327243257,2.5,0,0,1,1,1,0,1,1,1,0,11.970350312009105
MSSC_75,RM,60.0,8.881975184248867,Reg,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,2.5Unf,5.0,1.6265765616977859,1920.0,1996.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,4.0,1.0,1.0,0.0,1.0,0.0,530.0,530.0,19683.0,6.366470447731438,1.9844111006657337,7.013915474810528,0,0,1,0,3,1,1.189207115002721,6,Typ,0,0.0,Detchd,4.0,1,288.0,9.0,27.0,0.0,0.0,0.0,0.7057076553666807,0.0,0.0,No Fence,0.0,Mar,2007,WD,Normal,101000,87,11,0,1,537.0139154748106,0.7057076553666807,1.0,0,0,1,1,1,0,1,1,0,0,11.522875795823397
MSSC_120,RL,44.0,8.770749549138642,IR1,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,8.0,1.4953487812212205,2006.0,2006.0,Gable,VinylSd,VinylSd,Stone,1.8225126721028055,1.4142135623730951,1.3160740129524924,PConc,16.0,16.0,1.4142135623730951,6.0,3.2188758248682006,1.0,0.0,1346.0,1370.0,1953125.0,7.223295679562314,0.0,7.223295679562314,0,0,2,0,2,1,1.4142135623730951,6,Typ,1,2.0,Attchd,9.0,2,484.0,9.0,27.0,19683.0,1.757131886054717,3.912023005428146,0.0,0.0,0.0,No Fence,0.0,Oct,2007,WD,Normal,202500,1,1,0,0,1377.2232956795624,3.912023005428146,2.0,0,0,1,1,1,0,1,1,1,0,12.218495165528731
MSSC_70,RM,50.0,9.239996256883693,IR1,AllPub,Inside,OldTown,RRAn,Artery,1Fam,2Story,7.0,1.5650845800732873,1921.0,1950.0,Gable,Stucco,Stucco,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,576.0,576.0,262144.0,6.805722553416985,2.0406745847812164,7.444833273892193,0,0,2,0,3,1,1.3160740129524924,9,Typ,0,0.0,Detchd,4.0,2,480.0,9.0,27.0,19683.0,1.2711498482847257,2.4849066497880004,0.6791432659055908,0.0,0.0,GdPrv,0.0,Apr,2010,WD,Normal,140000,89,60,0,1,583.4448332738922,3.164049915693591,2.0,0,0,1,1,1,0,0,1,1,0,11.84939770159144
MSSC_60,RL,70.0,9.145908511816794,Reg,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7.0,1.4953487812212205,1997.0,1998.0,Gable,VinylSd,VinylSd,BrkFace,1.9950579902465517,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,6.606650186198215,1.0,0.0,318.0,1057.0,1953125.0,6.964135612418245,2.065026856250578,7.618251097876695,1,0,2,1,3,1,1.4142135623730951,8,Typ,0,0.0,Attchd,9.0,2,645.0,9.0,27.0,19683.0,1.9957667194465685,3.6109179126442243,0.0,0.0,0.0,GdPrv,0.0,Feb,2009,WD,Normal,219500,12,11,0,1,1064.6182510978767,3.6109179126442243,3.5,0,0,1,1,1,0,1,1,1,0,12.299107511497363
MSSC_60,RL,76.0,9.16868469670735,Reg,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8.0,1.4953487812212205,2004.0,2005.0,Gable,VinylSd,VinylSd,BrkFace,1.923305787045047,1.4142135623730951,1.3160740129524924,PConc,25.0,9.0,1.7320508075688772,1.0,0.0,1.0,0.0,1143.0,1143.0,1953125.0,7.042286171939743,2.103363835503938,7.813591552952433,0,0,2,1,4,1,1.4142135623730951,9,Typ,1,2.0,BuiltIn,9.0,3,852.0,9.0,27.0,19683.0,1.8346098354356497,5.0238805208462765,0.0,0.0,0.0,No Fence,0.0,Oct,2007,WD,Normal,317000,3,2,0,0,1150.8135915529524,5.0238805208462765,2.5,0,0,1,1,1,0,1,1,1,0,12.666657052859417
MSSC_20,RL,73.0,9.898525260706313,Reg,AllPub,Inside,NAmes,Pos,Norm,1Fam,1Story,7.0,1.4953487812212205,1970.0,1989.0,Gable,Plywood,Plywood,BrkFace,1.8965639023210192,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,2.0,6.0,6.816735880594968,1.0,0.0,1035.0,1947.0,19683.0,7.699842407396986,0.0,7.699842407396986,1,0,2,0,3,1,1.3160740129524924,7,Min1,1,2.0,Attchd,9.0,2,576.0,9.0,27.0,19683.0,1.903662587911754,0.0,0.0,0.0,0.0,No Fence,0.0,July,2010,WD,Normal,180000,40,21,0,0,1954.699842407397,0.0,3.0,0,0,1,1,1,0,1,1,1,0,12.100712129872347
MSSC_20,RL,72.0,9.274816391160547,IR1,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7.0,1.4953487812212205,2003.0,2003.0,Gable,VinylSd,VinylSd,BrkFace,1.8122095959040794,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.7320508075688772,6.0,6.921658184151129,1.0,0.0,440.0,1453.0,1953125.0,7.299797366758161,0.0,7.299797366758161,1,0,2,0,3,1,1.4142135623730951,7,Typ,0,0.0,Attchd,9.0,2,558.0,9.0,27.0,19683.0,1.7878742218230284,3.4011973816621555,0.0,0.0,0.0,No Fence,0.0,June,2007,WD,Normal,226000,4,4,0,0,1460.2997973667582,3.4011973816621555,3.0,0,0,1,1,1,0,1,1,1,0,12.328290278254423
MSSC_30,RM,47.0,8.435766192720509,Reg,AllPub,Corner,OldTown,Artery,Norm,1Fam,1Story,4.0,1.5650845800732873,1945.0,1950.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.4142135623730951,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,747.0,747.0,19683.0,6.617402977974478,0.0,6.617402977974478,0,0,1,0,2,1,1.3160740129524924,4,Typ,0,0.0,Attchd,4.0,1,220.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,June,2010,WD,Normal,80000,65,60,0,0,753.6174029779745,0.0,1.0,0,0,1,1,1,0,1,1,1,0,11.289781913656018
MSSC_50,RL,81.0,9.654641503869545,Reg,AllPub,Corner,ClearCr,Norm,Norm,1Fam,1.5Fin,7.0,1.4142135623730951,1953.0,1953.0,Gable,BrkFace,AsbShng,None,0.0,1.4142135623730951,1.3160740129524924,CBlock,9.0,9.0,1.0,4.0,6.403574197934815,1.0,0.0,701.0,1304.0,19683.0,7.173958319756794,2.065802184230466,7.7354333524996886,0,0,2,0,3,1,1.3160740129524924,7,Typ,1,1.7320508075688772,Attchd,16.0,2,667.0,9.0,27.0,19683.0,0.0,3.091042453358316,0.6986267022996402,0.0,0.0,No Fence,0.0,July,2006,WD,Normal,225000,53,53,0,0,1311.7354333524997,3.7896691556579563,2.0,0,0,1,1,1,0,1,1,1,0,12.323855681186558
