"","Id","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation"
"1170",1170,4,2,3,2,4,1,2,1,14,3,3,1,6,4,2,7,7,2,4,4,3
"1171",1171,4,2,3,1,4,1,5,1,12,3,3,1,8,2,2,10,10,3,3,3,2
"1172",1172,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,9,9,3,3,3,2
"1173",1173,2,2,2,2,4,1,5,1,21,3,3,5,6,2,2,9,9,3,4,3,3
"1174",1174,4,2,3,2,1,1,5,1,5,3,3,1,1,2,2,9,9,3,3,3,2
"1175",1175,4,2,3,2,4,1,5,1,7,3,3,1,6,2,2,14,14,3,3,3,1
"1176",1176,4,2,3,1,4,1,5,1,14,3,3,1,1,4,2,7,7,2,4,3,3
"1177",1177,4,2,3,2,4,1,2,1,12,3,3,1,3,2,2,7,10,3,3,3,2
"1178",1178,5,2,1,1,1,1,5,1,18,1,3,1,1,2,2,9,9,3,3,3,2
"1179",1179,4,2,3,2,4,1,3,1,7,3,3,1,1,2,2,14,14,3,3,3,1
"1180",1180,4,2,3,1,4,1,1,1,8,3,3,1,3,2,2,14,14,3,3,3,4
"1181",1181,4,2,3,3,4,1,1,1,24,3,3,1,6,2,2,9,9,3,3,3,6
"1182",1182,5,2,3,2,2,1,5,2,7,3,3,5,3,4,2,6,6,4,5,3,3
"1183",1183,4,2,3,2,4,1,1,1,14,3,3,1,6,4,2,14,8,3,4,3,3
"1184",1184,4,2,1,1,4,1,5,1,18,3,3,1,3,4,2,12,12,3,3,3,1
"1185",1185,4,1,3,1,4,1,5,2,24,3,3,1,3,4,2,9,9,2,3,3,2
"1186",1186,4,2,3,1,4,1,5,1,8,3,3,1,1,2,2,1,1,3,3,4,1
"1187",1187,4,2,3,2,1,1,1,2,18,1,1,2,6,2,2,7,7,3,3,3,2
"1188",1188,4,2,3,1,4,1,1,1,14,3,3,1,3,2,2,8,8,3,4,3,3
"1189",1189,4,2,3,2,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
"1190",1190,4,2,3,1,4,1,5,1,9,3,3,1,6,2,2,13,13,3,3,3,3
"1191",1191,4,2,3,1,3,1,5,2,12,3,3,2,3,2,2,9,9,4,3,4,2
"1192",1192,2,2,2,1,4,1,5,1,21,3,3,4,6,2,2,9,9,2,4,3,3
"1193",1193,5,2,1,1,4,1,5,1,18,3,3,1,1,3,2,13,13,3,3,3,3
"1194",1194,5,2,3,1,4,1,3,1,12,3,3,5,3,4,2,13,13,2,3,3,3
"1195",1195,4,2,3,1,4,1,1,1,19,3,3,1,6,2,2,7,7,4,3,3,2
"1196",1196,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,3,3,3
"1197",1197,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,4,3,3
"1198",1198,5,2,3,2,1,1,1,1,18,3,3,1,5,2,2,9,9,3,3,3,1
"1199",1199,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,3,4,3,3
"1200",1200,4,2,3,1,4,1,5,1,19,3,3,1,3,2,2,7,7,2,3,3,2
"1201",1201,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,9,9,3,3,3,2
"1202",1202,4,2,3,1,4,1,1,1,6,3,3,1,6,2,2,13,13,3,3,3,3
"1203",1203,5,2,3,1,4,1,1,1,4,3,3,1,1,2,2,14,14,3,3,3,1
"1204",1204,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"1205",1205,4,2,3,1,4,1,5,1,17,3,3,1,3,2,2,7,7,3,3,3,2
"1206",1206,4,2,3,2,4,1,2,1,20,3,3,1,3,4,2,7,7,2,4,3,2
"1207",1207,3,2,3,1,4,1,5,1,20,3,3,1,3,2,2,7,7,3,3,3,2
"1208",1208,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"1209",1209,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,9,9,3,3,4,2
"1210",1210,4,2,3,2,4,1,2,1,21,9,3,1,3,4,2,13,13,4,4,3,3
"1211",1211,4,2,3,1,4,1,5,1,20,3,3,1,6,2,2,14,14,3,4,3,3
"1212",1212,4,2,3,2,1,1,5,2,9,3,3,1,1,2,2,14,14,3,4,3,6
"1213",1213,4,2,3,1,4,1,5,1,8,3,3,1,3,4,2,9,9,3,3,3,2
"1214",1214,4,2,3,2,4,1,2,1,19,3,3,1,8,2,2,13,13,3,3,4,2
"1215",1215,4,2,3,2,4,1,5,1,13,3,3,1,7,2,2,9,9,3,3,3,2
"1216",1216,4,2,3,2,4,1,5,1,19,3,3,1,3,2,2,13,13,3,3,3,2
"1217",1217,5,2,3,1,4,1,5,1,19,6,3,3,1,2,2,13,13,3,3,3,4
"1218",1218,2,2,3,1,4,1,5,1,21,3,3,1,3,2,2,6,6,4,4,3,3
"1219",1219,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,1,1,3,3,3,4
"1220",1220,5,2,3,1,4,1,5,1,3,3,3,4,6,2,2,6,6,2,3,3,2
"1221",1221,4,2,3,2,4,1,5,1,13,3,3,1,3,2,2,14,14,3,3,3,2
"1222",1222,4,2,3,1,4,1,5,1,19,2,3,1,3,4,2,7,7,3,3,3,2
"1223",1223,4,2,3,1,4,1,5,1,13,1,3,1,1,2,2,14,14,2,3,3,2
"1224",1224,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,14,14,2,3,3,2
"1225",1225,4,2,3,2,4,1,5,1,9,7,3,1,6,2,2,13,13,3,4,3,3
"1226",1226,4,2,3,1,4,1,5,1,13,3,3,1,8,4,2,13,13,2,3,4,2
"1227",1227,4,2,3,2,4,1,2,1,21,2,3,1,6,2,2,13,13,4,4,3,3
"1228",1228,4,2,3,1,4,1,1,1,13,3,3,1,3,2,2,13,13,2,3,3,2
"1229",1229,4,2,3,1,4,1,1,1,16,3,3,5,3,4,2,9,9,2,5,3,3
"1230",1230,4,2,3,1,4,1,5,1,13,3,3,1,8,4,2,4,7,3,3,3,2
"1231",1231,4,2,3,2,4,1,5,1,19,2,6,3,1,6,2,10,10,3,3,3,2
"1232",1232,4,2,3,1,4,1,5,1,13,3,3,3,8,4,2,14,14,2,3,3,2
"1233",1233,4,2,3,1,4,1,3,1,13,3,3,3,3,2,2,7,7,3,3,3,4
"1234",1234,4,2,3,2,4,1,5,1,13,3,3,1,3,4,2,10,10,2,3,3,2
"1235",1235,3,2,3,1,1,1,5,1,23,3,3,1,6,2,2,9,9,3,3,3,3
"1236",1236,4,2,3,1,4,1,5,1,7,3,3,1,6,2,2,14,14,3,3,3,1
"1237",1237,4,2,3,1,4,1,5,1,16,3,3,4,6,2,2,13,15,4,4,3,3
"1238",1238,4,2,3,3,4,1,3,1,6,3,3,1,6,2,2,13,13,3,4,3,3
"1239",1239,4,2,3,1,4,1,5,1,20,6,3,1,3,2,2,13,13,3,4,3,3
"1240",1240,4,2,3,2,2,1,5,1,24,3,3,1,3,4,2,13,13,2,4,3,3
"1241",1241,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
"1242",1242,4,2,3,1,4,1,5,1,21,3,3,1,3,4,2,13,13,4,4,3,3
"1243",1243,4,2,3,1,4,1,5,1,17,3,3,1,7,2,2,10,10,2,3,3,2
"1244",1244,4,2,3,1,4,1,5,1,16,3,3,1,3,2,2,13,13,3,5,3,3
"1245",1245,4,2,3,2,2,1,1,2,7,3,3,1,6,2,2,4,12,3,3,3,3
"1246",1246,4,2,3,1,4,1,5,1,17,3,3,1,8,4,2,13,13,2,3,3,2
"1247",1247,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,3,4,3,3
"1248",1248,4,2,3,2,4,1,5,1,12,3,3,1,8,2,2,7,7,2,3,3,2
"1249",1249,5,2,1,1,4,1,5,1,18,3,3,1,5,2,2,1,1,3,3,3,1
"1250",1250,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,9,9,3,3,3,2
"1251",1251,4,2,3,1,4,1,1,1,13,3,3,1,3,4,2,4,4,3,4,3,2
"1252",1252,4,2,3,2,4,1,1,1,16,3,3,5,3,2,2,13,15,4,4,3,3
"1253",1253,4,2,3,1,4,1,5,1,12,3,3,1,3,2,2,7,7,3,3,3,2
"1254",1254,4,2,3,2,4,1,5,1,25,3,3,1,6,2,2,14,14,3,4,3,2
"1255",1255,4,2,3,1,4,1,5,1,8,3,3,1,6,2,2,13,13,4,4,3,3
"1256",1256,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,14,14,3,3,3,1
"1257",1257,4,2,3,2,4,1,1,1,14,3,3,1,3,4,2,7,7,2,4,3,3
"1258",1258,4,2,3,1,4,1,1,1,8,2,3,1,3,2,2,14,14,3,3,3,3
"1259",1259,4,2,3,2,4,1,5,1,9,3,3,1,8,2,2,13,13,4,4,3,3
"1260",1260,4,2,3,1,4,1,3,1,13,3,3,1,3,2,2,7,7,3,3,3,2
"1261",1261,4,2,3,4,4,1,2,1,9,7,3,1,6,2,2,13,13,3,3,3,3
"1262",1262,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,9,9,3,3,3,2
"1263",1263,4,2,3,1,4,1,5,1,5,3,3,1,1,2,2,14,14,3,3,3,2
"1264",1264,4,2,2,1,4,1,5,1,4,3,3,1,6,3,2,14,14,3,3,3,3
"1265",1265,3,2,3,1,4,1,5,1,13,3,3,5,3,2,2,9,9,3,4,3,3
"1266",1266,2,2,3,1,4,1,4,1,21,3,3,5,6,4,2,9,9,2,4,3,3
"1267",1267,5,2,3,2,1,1,5,1,18,2,3,2,5,4,2,14,14,3,2,3,2
"1268",1268,4,2,3,2,2,1,5,1,24,3,3,1,3,4,2,12,6,3,5,3,3
"1269",1269,4,2,3,2,4,1,5,2,7,3,3,1,1,2,2,12,12,2,3,4,2
"1270",1270,4,2,3,1,4,1,5,1,13,2,3,1,1,2,2,9,9,2,3,3,2
"1271",1271,4,2,3,1,3,1,5,3,5,3,3,1,3,6,7,10,10,3,4,3,3
"1272",1272,4,2,3,2,4,1,5,1,17,5,3,1,3,4,2,4,4,3,3,3,2
"1273",1273,4,2,3,2,4,1,2,1,19,3,3,1,3,4,2,7,10,2,3,3,2
"1274",1274,4,2,3,2,4,1,1,1,8,3,3,1,8,2,2,10,10,2,3,3,2
"1275",1275,4,2,3,1,4,1,1,1,7,3,3,1,1,2,2,14,15,3,3,3,3
"1276",1276,4,2,3,1,4,1,1,1,13,2,3,3,6,2,5,1,1,4,3,3,2
"1277",1277,4,2,3,2,4,1,2,1,17,3,3,1,6,2,2,7,10,3,3,3,2
"1278",1278,4,2,3,2,4,1,2,1,17,3,3,1,8,2,2,7,7,2,3,3,2
"1279",1279,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,3,4,3,3
"1280",1280,1,2,3,1,4,1,5,1,10,3,3,1,1,2,2,9,9,3,3,4,2
"1281",1281,4,2,3,2,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"1282",1282,4,2,3,2,4,1,2,1,24,3,3,1,3,4,2,7,7,2,3,3,2
"1283",1283,4,2,3,2,4,1,5,1,6,3,3,1,3,2,2,7,7,3,3,3,2
"1284",1284,4,2,3,1,3,1,1,1,12,3,3,3,6,5,2,9,15,3,3,3,2
"1285",1285,4,2,3,1,4,1,5,1,23,2,3,1,1,2,2,14,15,3,3,3,3
"1286",1286,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,9,9,3,3,2,2
"1287",1287,4,2,3,1,4,1,5,1,17,2,3,1,3,4,2,7,7,2,3,3,2
"1288",1288,4,2,3,2,3,1,5,2,5,3,3,1,3,2,2,14,14,1,3,4,2
"1289",1289,4,2,3,2,4,1,5,1,22,3,3,5,3,2,2,6,6,3,4,3,3
"1290",1290,4,2,3,2,4,1,5,1,16,3,3,1,6,2,2,13,13,4,4,3,3
"1291",1291,4,2,3,2,4,1,1,1,13,3,3,1,8,4,2,14,7,2,3,3,3
"1292",1292,5,2,3,1,4,1,5,1,3,3,3,4,6,2,2,6,6,2,3,3,2
"1293",1293,5,2,3,1,4,1,1,1,18,3,3,1,6,2,2,14,14,3,3,3,5
"1294",1294,4,2,3,1,4,1,5,1,17,3,3,1,6,2,2,7,7,3,3,3,3
"1295",1295,4,2,3,1,4,1,5,1,8,3,3,1,3,4,2,15,10,3,3,3,2
"1296",1296,4,2,3,1,4,1,5,1,13,2,3,1,3,4,2,7,7,2,3,3,2
"1297",1297,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,9,9,2,3,4,2
"1298",1298,5,2,3,1,4,1,5,1,8,3,3,5,7,2,2,13,13,2,3,3,3
"1299",1299,4,2,3,4,1,1,1,1,8,2,3,1,6,4,1,12,12,4,5,3,3
"1300",1300,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,4,4,3,3,3,2
"1301",1301,4,2,3,2,4,1,2,1,9,3,3,1,6,2,2,13,13,3,4,3,3
"1302",1302,4,2,3,2,1,1,5,1,7,3,3,1,6,2,2,14,14,3,3,3,2
"1303",1303,4,2,3,1,4,1,5,1,14,3,3,1,6,4,2,13,13,2,4,3,3
"1304",1304,4,2,3,1,4,1,5,1,21,3,3,1,3,2,2,13,13,2,4,3,3
"1305",1305,5,2,3,1,4,1,5,1,8,3,3,5,6,2,2,13,13,4,4,3,3
"1306",1306,4,2,3,2,4,1,1,1,16,3,3,1,3,4,2,13,13,4,4,3,3
"1307",1307,4,2,3,2,4,1,5,1,16,3,3,5,3,2,2,13,13,4,4,3,3
"1308",1308,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,3,3,4,3
"1309",1309,5,2,3,1,4,1,5,1,18,3,3,1,3,2,2,9,9,3,3,3,2
"1310",1310,4,2,3,1,4,1,5,1,20,3,3,1,3,2,2,7,7,2,3,3,2
"1311",1311,4,2,3,1,4,1,5,1,7,4,3,1,3,2,2,4,7,3,4,4,3
"1312",1312,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"1313",1313,4,2,3,2,4,1,5,1,14,3,3,1,6,2,2,14,14,2,4,3,3
"1314",1314,4,2,3,2,4,1,1,1,14,3,3,1,6,2,2,13,13,2,4,3,3
"1315",1315,4,2,3,1,4,1,5,1,8,3,3,1,3,4,2,14,14,3,3,3,2
"1316",1316,4,2,3,1,4,1,5,1,13,3,3,1,6,2,2,7,7,3,3,3,2
"1317",1317,4,2,3,2,4,1,5,1,6,3,3,1,3,2,2,13,13,4,4,3,3
"1318",1318,2,2,2,1,4,1,1,1,21,3,3,5,3,2,2,13,13,3,4,3,3
"1319",1319,4,2,3,3,4,1,2,1,6,3,3,1,3,4,2,13,13,2,4,3,3
"1320",1320,4,2,3,1,1,1,5,1,8,3,3,1,3,4,2,14,14,2,3,3,3
"1321",1321,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,4,4,3,3,3,2
"1322",1322,4,2,3,2,4,1,1,1,4,2,3,1,3,4,2,13,13,3,3,3,2
"1323",1323,4,2,3,2,4,1,5,1,14,3,3,1,6,2,2,7,7,3,4,3,3
"1324",1324,4,2,3,1,2,1,5,1,4,3,3,1,3,4,2,13,13,3,2,3,2
"1325",1325,4,2,3,1,4,1,5,1,21,3,3,1,3,2,2,13,13,2,4,3,3
"1326",1326,5,2,3,1,4,1,5,1,10,3,3,1,3,2,2,1,1,3,3,3,1
"1327",1327,3,2,3,1,1,1,5,2,8,3,3,1,3,2,2,9,9,3,3,3,1
"1328",1328,4,2,3,1,4,1,5,1,12,3,3,1,3,2,2,13,13,3,4,4,2
"1329",1329,5,2,1,1,4,1,1,1,18,3,3,1,1,2,2,4,14,3,4,4,1
"1330",1330,4,2,3,2,4,1,5,1,9,3,3,1,6,4,2,13,13,3,3,3,3
"1331",1331,4,2,3,1,4,1,5,1,21,3,3,1,3,4,2,13,13,4,4,3,3
"1332",1332,4,2,3,2,4,1,5,1,6,3,3,1,8,2,2,9,9,3,3,3,2
"1333",1333,4,2,3,1,4,1,5,2,8,3,3,1,3,2,2,9,9,3,3,3,2
"1334",1334,5,2,3,1,4,1,1,1,10,3,3,1,1,2,2,14,14,3,3,3,2
"1335",1335,5,2,3,1,4,1,5,1,3,3,3,5,6,2,2,7,7,3,3,3,2
"1336",1336,4,2,3,1,4,1,5,1,17,3,3,1,3,2,2,10,10,2,3,3,2
"1337",1337,4,2,3,2,4,1,5,1,17,2,3,3,3,2,2,10,10,2,3,3,2
"1338",1338,5,2,1,2,1,1,1,2,18,2,3,1,3,2,2,14,14,3,3,3,2
"1339",1339,4,2,3,2,4,1,1,1,6,3,3,1,6,2,2,13,13,3,4,3,3
"1340",1340,4,2,3,2,4,1,1,1,6,3,3,1,3,4,2,9,9,3,3,4,2
"1341",1341,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,9,9,3,3,3,2
"1342",1342,4,2,3,1,4,1,5,1,20,6,3,1,3,2,2,13,13,3,3,3,3
"1343",1343,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
"1344",1344,4,2,3,1,1,1,5,1,7,3,3,1,1,2,2,4,11,3,3,3,1
"1345",1345,4,2,3,2,4,1,1,1,6,3,3,1,6,2,2,13,13,3,4,3,3
"1346",1346,5,2,3,1,4,1,5,1,18,3,3,1,3,4,2,9,9,3,3,3,3
"1347",1347,4,2,3,3,4,1,2,1,17,5,3,1,3,4,2,4,7,3,3,3,2
"1348",1348,4,2,3,2,2,1,1,1,24,3,3,1,3,2,2,13,13,4,4,3,3
"1349",1349,4,2,3,4,3,1,5,1,20,3,3,1,3,2,2,13,13,3,4,3,3
"1350",1350,5,2,2,1,4,1,5,1,18,3,3,1,6,2,2,9,9,3,3,4,1
"1351",1351,4,2,3,1,4,1,5,1,13,1,3,3,6,2,2,9,9,2,3,3,2
"1352",1352,4,2,3,2,4,1,5,1,13,3,3,1,6,2,2,7,7,2,3,3,2
"1353",1353,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,9,9,3,4,3,1
"1354",1354,4,2,3,2,4,1,2,1,14,3,3,1,1,4,2,13,13,2,4,3,3
"1355",1355,4,2,3,2,4,1,5,1,6,3,3,1,6,2,2,13,13,3,4,3,3
"1356",1356,4,2,3,2,4,1,5,1,17,3,3,1,8,2,2,9,9,2,3,3,2
"1357",1357,4,2,3,1,4,1,1,1,13,3,3,1,3,2,2,7,7,2,3,3,2
"1358",1358,4,2,3,2,4,1,2,1,13,3,3,1,3,2,2,13,13,3,3,3,2
"1359",1359,2,2,3,1,4,1,5,1,21,3,3,4,6,2,2,9,9,2,4,3,3
"1360",1360,4,2,3,1,4,1,4,1,16,3,3,1,3,4,2,13,13,2,4,3,3
"1361",1361,4,2,3,1,4,1,5,1,23,2,3,1,6,2,2,9,14,3,3,3,1
"1362",1362,4,2,3,2,3,1,5,2,22,3,3,1,3,4,2,13,13,4,4,3,3
"1363",1363,4,2,3,2,4,1,3,1,13,2,3,1,1,2,2,13,13,3,3,4,1
"1364",1364,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,3,3,3
"1365",1365,2,2,2,1,4,1,5,1,21,3,3,5,6,2,2,9,9,3,4,3,3
"1366",1366,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,3,4,3,3
"1367",1367,4,2,3,2,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
"1368",1368,5,2,3,1,4,1,5,1,11,3,3,5,6,2,2,6,6,3,3,3,3
"1369",1369,5,2,3,1,4,1,5,1,6,3,3,5,3,2,2,13,13,2,4,3,3
"1370",1370,4,2,3,3,4,1,3,1,6,3,3,1,3,4,2,13,13,2,4,3,3
"1371",1371,4,2,3,1,4,1,1,1,18,1,3,1,1,2,2,5,5,3,2,3,3
"1372",1372,4,2,3,1,4,1,5,1,13,3,3,1,8,4,2,1,1,3,3,3,2
"1373",1373,4,2,3,1,4,1,1,1,6,3,3,1,6,2,2,13,13,3,3,3,3
"1374",1374,4,2,3,1,4,1,5,1,14,3,3,1,3,4,2,13,13,2,5,3,3
"1375",1375,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,6,6,3,4,3,3
"1376",1376,4,2,3,2,2,1,5,1,24,3,3,1,3,2,2,13,13,2,4,3,3
"1377",1377,4,2,3,1,1,1,5,1,23,3,3,1,3,2,2,14,14,3,3,3,1
"1378",1378,4,2,1,1,4,1,5,1,8,3,3,1,1,2,2,14,14,3,3,3,2
"1379",1379,5,2,3,1,4,1,5,1,3,3,3,4,6,2,2,7,7,2,3,3,2
"1380",1380,4,2,3,1,4,1,5,1,24,3,3,1,8,2,2,13,13,3,3,3,3
"1381",1381,4,2,1,1,4,1,5,1,8,3,3,1,3,2,2,12,12,3,3,2,1
"1382",1382,4,2,3,2,4,1,1,1,13,3,3,1,3,2,2,4,10,3,3,3,2
"1383",1383,5,2,3,1,4,1,1,1,18,3,3,1,6,4,2,14,14,3,3,3,1
"1384",1384,4,2,3,1,4,1,5,1,19,3,3,1,3,2,2,14,14,3,3,4,1
"1385",1385,4,2,3,1,4,1,5,1,8,3,3,1,1,2,2,15,15,3,3,3,1
"1386",1386,5,2,3,1,4,1,5,1,10,3,3,1,1,2,2,13,13,3,3,4,1
"1387",1387,4,2,3,2,4,1,5,1,17,7,3,1,6,2,2,10,10,2,3,3,2
"1388",1388,5,2,1,1,4,1,5,1,18,1,3,1,1,2,2,12,12,3,3,4,1
"1389",1389,4,2,3,2,2,1,2,1,9,3,3,1,3,2,2,13,13,4,5,3,3
"1390",1390,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,14,14,3,3,4,1
"1391",1391,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"1392",1392,4,2,3,1,4,1,5,1,13,3,3,3,3,2,2,10,10,3,3,3,2
"1393",1393,4,2,3,1,4,1,5,1,13,3,3,1,7,2,2,7,7,3,3,3,2
"1394",1394,5,2,2,1,4,1,5,1,18,3,3,2,1,2,2,14,14,3,3,3,1
"1395",1395,4,2,3,1,4,1,5,1,1,3,3,5,3,4,2,13,13,2,4,3,3
"1396",1396,4,2,3,2,4,1,5,1,24,3,3,1,6,4,2,13,13,2,4,3,3
"1397",1397,4,2,3,2,1,1,5,3,24,3,3,1,3,2,2,14,14,3,3,3,2
"1398",1398,5,2,3,1,4,1,5,1,4,3,3,1,6,2,2,9,9,3,3,3,1
"1399",1399,4,2,3,1,4,1,5,1,13,3,3,1,1,2,2,13,14,3,3,3,2
"1400",1400,4,2,3,1,4,1,5,1,23,3,3,1,1,2,2,15,15,3,3,3,1
"1401",1401,5,2,3,1,4,1,1,1,4,3,3,1,1,2,2,15,15,3,3,3,1
"1402",1402,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,3,3,3,3
"1403",1403,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,3,4,3,3
"1404",1404,4,2,3,2,4,1,2,1,21,7,3,1,3,2,2,13,13,4,4,3,3
"1405",1405,4,2,1,1,4,1,1,1,18,1,3,1,1,2,2,14,14,3,3,3,3
"1406",1406,5,2,3,2,2,1,5,2,7,3,3,5,3,4,2,6,6,4,4,3,3
"1407",1407,4,2,3,1,4,1,1,1,6,3,3,1,7,2,2,7,15,3,3,3,2
"1408",1408,4,2,3,2,4,1,1,1,12,3,3,1,3,2,2,7,10,3,3,3,2
"1409",1409,5,2,3,1,4,1,5,1,18,3,3,1,6,2,2,13,13,3,3,3,2
"1410",1410,4,2,3,2,4,1,2,1,17,3,3,1,6,2,2,10,10,2,3,4,2
"1411",1411,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,3,4,3,3
"1412",1412,4,2,3,1,4,1,5,1,13,3,3,1,1,2,2,13,13,3,3,4,2
"1413",1413,4,2,3,1,4,1,5,1,13,3,3,3,3,2,2,4,11,3,3,3,4
"1414",1414,4,2,3,2,4,1,1,1,20,3,3,1,3,2,2,13,13,4,4,3,3
"1415",1415,4,2,2,1,1,1,5,1,4,3,3,1,1,3,2,14,14,3,3,3,1
"1416",1416,4,2,3,1,4,1,5,1,1,3,3,5,3,4,2,13,13,2,4,3,3
"1417",1417,5,2,3,1,4,1,5,1,18,3,3,2,6,2,2,13,1,3,3,3,3
"1418",1418,4,2,3,2,4,1,5,1,14,3,3,1,6,2,2,13,13,2,4,3,3
"1419",1419,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,7,7,3,3,3,2
"1420",1420,4,2,3,2,4,1,5,1,7,3,3,1,3,2,2,10,10,2,4,4,2
"1421",1421,4,2,3,1,4,1,1,1,17,3,3,1,6,2,2,7,7,2,3,3,2
"1422",1422,4,2,3,1,4,1,5,1,15,3,3,5,3,2,2,10,10,3,3,3,2
"1423",1423,5,2,3,1,4,1,5,1,6,3,3,5,3,2,2,13,13,2,4,3,3
"1424",1424,4,2,3,2,4,1,2,1,8,3,3,1,8,1,6,10,10,3,4,4,2
"1425",1425,4,2,3,1,4,1,5,1,13,3,3,1,3,4,2,7,7,3,3,3,2
"1426",1426,4,2,3,2,4,1,5,1,13,3,3,1,3,4,2,7,7,4,4,3,2
"1427",1427,4,2,3,2,4,1,5,1,14,3,3,1,6,2,2,13,13,2,4,3,3
"1428",1428,4,2,1,1,1,1,5,1,13,1,3,1,1,2,2,9,9,3,3,3,2
"1429",1429,5,2,3,1,4,1,1,1,18,3,3,1,3,2,2,9,9,4,3,4,2
"1430",1430,4,2,3,2,4,1,1,1,17,3,3,1,3,2,2,9,9,2,4,4,2
"1431",1431,4,2,3,4,4,1,5,1,9,7,3,1,6,2,2,13,13,3,4,3,3
"1432",1432,4,2,3,2,4,1,5,1,15,3,3,5,3,2,2,10,10,3,3,3,2
"1433",1433,4,2,1,1,4,1,5,1,18,3,3,1,3,2,2,14,14,3,3,3,1
"1434",1434,4,2,3,2,4,1,5,1,9,3,3,1,6,2,2,13,13,2,3,3,3
"1435",1435,4,2,3,1,3,1,5,2,12,3,3,1,3,2,2,4,4,3,3,3,2
"1436",1436,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,14,14,2,4,4,2
"1437",1437,4,2,3,1,4,1,3,1,13,3,3,1,3,2,2,7,7,3,3,3,3
"1438",1438,4,2,3,1,4,1,3,1,16,3,3,1,3,4,2,13,13,4,5,3,3
"1439",1439,5,2,3,1,4,1,5,1,18,1,3,1,3,2,2,9,9,3,3,3,2
"1440",1440,4,2,3,1,4,1,5,1,17,3,3,1,8,4,2,7,7,2,3,3,2
"1441",1441,4,2,3,2,1,1,5,2,7,3,3,1,4,2,2,9,9,3,3,3,1
"1442",1442,5,2,3,1,4,1,5,1,6,3,3,5,3,2,2,13,13,2,4,3,3
"1443",1443,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,4,5,3,3
"1444",1444,4,2,3,1,4,1,5,1,4,3,3,1,2,2,2,14,14,3,3,3,1
"1445",1445,4,2,3,1,4,1,3,1,6,3,3,1,3,2,2,13,13,2,4,3,3
"1446",1446,4,2,3,1,4,1,5,1,19,3,3,1,7,2,2,13,13,3,3,3,2
"1447",1447,4,2,3,2,4,1,2,1,12,3,3,1,3,2,2,7,7,2,3,3,2
"1448",1448,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,2,4,3,3
"1449",1449,4,2,3,1,4,1,5,1,8,3,3,1,6,2,2,9,7,3,3,3,2
"1450",1450,5,2,3,1,4,1,5,1,11,3,3,4,7,2,2,6,6,3,3,3,2
"1451",1451,4,2,3,1,4,1,3,1,13,3,3,3,6,2,2,13,13,3,3,3,2
"1452",1452,4,2,3,1,4,1,5,1,21,3,3,1,3,2,2,6,6,4,4,3,3
