,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,SalePrice,SalePrice_log,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
128,129,60,69.0,7590,6,5,266.0,TA,512,0,148,660,660,0,1348,3,1,6,1,1966.0,453,188,0,7,155000,11.951180395901384,2008,40,108,1.5,0,1,1,1,0,0,0,1,0,1
129,130,20,69.0,8973,5,7,85.0,TA,567,28,413,1008,1053,0,1053,3,1,6,0,1998.0,750,0,0,7,150000,11.918390573078392,2061,15,260,2.0,0,0,1,0,0,0,0,1,0,1
130,131,60,88.0,14200,7,6,309.0,TA,445,0,479,924,1216,0,2157,4,1,8,2,1966.0,487,105,0,5,226000,12.328290278254423,3081,40,66,2.5,0,1,1,1,0,0,0,1,0,1
131,132,60,70.04995836802665,12224,6,5,40.0,Gd,695,0,297,992,1022,0,2054,3,1,7,1,2000.0,390,24,0,7,244000,12.404923504275338,3046,9,48,3.5,0,1,1,1,0,1,0,2,0,1
132,133,20,75.0,7388,5,6,0.0,TA,405,0,658,1063,1327,0,1327,3,1,7,0,1974.0,624,0,0,7,150750,11.923378114589433,2390,5,0,2.0,0,0,0,0,0,0,0,1,0,1
133,134,20,70.04995836802665,6853,8,5,136.0,Gd,1005,0,262,1267,1296,0,1296,2,1,6,0,2001.0,471,192,0,6,220000,12.301382825334498,2563,7,25,3.0,0,0,1,1,0,1,0,2,0,1
134,135,20,78.0,10335,5,6,0.0,TA,570,0,891,1461,1721,0,1721,3,1,7,1,1968.0,440,0,0,7,180000,12.100712129872347,3182,13,276,2.5,0,0,1,0,0,1,0,1,0,1
135,136,20,80.0,10400,7,6,288.0,TA,0,0,1304,1304,1682,0,1682,3,1,7,1,1970.0,530,98,0,5,174000,12.066810578196666,2986,38,0,2.0,0,0,0,1,0,0,0,2,0,1
136,137,20,70.04995836802665,10355,5,5,196.0,TA,695,0,519,1214,1214,0,1214,3,1,5,1,1967.0,318,0,0,7,143000,11.870599909242044,2428,40,111,2.0,0,0,1,0,0,1,0,1,0,1
137,138,90,82.0,11070,7,5,70.0,TA,0,0,1907,1907,1959,0,1959,5,2,9,0,1989.0,766,0,0,7,171000,12.049418835484797,3866,17,0,3.0,3,0,0,0,0,0,0,1,0,1
138,139,60,73.0,9066,8,5,320.0,Gd,668,0,336,1004,1004,0,1852,3,1,7,2,1999.0,660,224,0,12,230000,12.345834587905333,2856,8,106,2.5,3,1,1,1,0,1,0,2,0,1
139,140,60,65.0,15426,6,5,0.0,TA,821,0,107,928,928,0,1764,3,1,7,0,1997.0,470,276,0,8,231500,12.352335152508426,2692,12,99,3.5,0,1,1,1,0,1,0,2,0,1
140,141,20,70.0,10500,4,5,0.0,TA,432,0,432,864,864,0,864,3,1,5,1,,0,0,0,4,115000,11.652687407345388,1728,39,0,1.0,0,0,0,0,0,0,0,1,0,1
141,142,20,78.0,11645,7,5,0.0,Gd,1300,0,434,1734,1734,0,1734,3,1,7,0,2005.0,660,160,0,1,260000,12.468436909997665,3468,1,24,3.0,0,0,1,1,0,0,0,2,0,1
142,143,50,71.0,8520,5,4,0.0,TA,507,0,403,910,910,0,1385,4,1,6,0,2000.0,720,0,0,6,166000,12.01974306733868,2295,58,0,2.0,0,1,0,0,0,0,0,1,0,1
143,144,20,78.0,10335,7,5,183.0,Gd,679,0,811,1490,1501,0,1501,3,1,6,0,1999.0,577,144,0,6,204000,12.225875272826354,2991,10,29,3.0,0,0,1,1,0,1,0,2,0,1
144,145,90,70.0,9100,5,5,336.0,TA,1332,0,396,1728,1728,0,1728,6,2,10,0,1963.0,504,0,0,11,125000,11.736069016284437,3456,43,0,3.0,0,0,0,0,0,0,0,1,0,1
145,146,160,24.0,2522,6,5,50.0,Gd,0,0,970,970,970,0,1709,3,1,7,0,2004.0,380,0,0,4,130000,11.77528972943772,2679,0,40,2.0,0,1,1,0,0,0,0,2,1,1
146,147,30,51.0,6120,5,7,0.0,TA,209,0,506,715,875,0,875,2,1,5,0,1931.0,180,48,0,11,105000,11.56171562913966,1590,16,0,2.0,0,0,0,1,0,0,0,0,0,1
147,148,60,70.04995836802665,9505,7,5,180.0,Gd,0,0,884,884,884,0,2035,3,1,8,1,2001.0,434,144,0,5,222500,12.312682380588432,2919,9,48,2.5,0,1,1,1,0,1,0,2,0,1
148,149,20,63.0,7500,7,5,120.0,TA,680,0,400,1080,1080,0,1080,3,1,6,0,,0,0,0,4,141000,11.856515169360305,2160,3,0,2.0,0,0,0,0,0,0,0,2,0,1
149,150,50,70.04995836802665,6240,5,4,0.0,TA,0,0,896,896,896,0,1344,3,1,7,0,1936.0,240,200,0,4,115000,11.652687407345388,2240,56,114,1.0,0,1,1,1,0,0,0,0,0,1
150,151,20,120.0,10356,5,6,0.0,TA,716,0,253,969,969,0,969,3,1,5,0,1975.0,440,0,0,1,122000,11.711776323715394,1938,32,0,1.5,0,0,0,0,0,0,0,1,0,1
151,152,20,107.0,13891,8,5,436.0,Gd,1400,0,310,1710,1710,0,1710,2,1,6,1,2007.0,866,0,0,1,372402,12.827729194939907,3420,0,102,3.0,3,0,1,0,0,0,0,2,1,2
152,153,60,70.04995836802665,14803,6,5,252.0,TA,416,0,409,825,1097,0,1993,4,1,8,1,1971.0,495,0,0,6,190000,12.154779351142624,2818,35,66,2.5,0,1,1,0,0,1,0,1,0,1
153,154,20,70.04995836802665,13500,6,7,0.0,TA,429,1080,93,1602,1252,0,1252,1,1,4,1,1960.0,564,409,0,3,235000,12.367340793126296,2854,33,0,2.0,0,0,0,1,0,0,0,1,0,1
154,155,30,84.0,11340,6,5,0.0,TA,0,0,1200,1200,1200,0,1200,4,1,7,0,1923.0,312,0,0,3,125000,11.736069016284437,2400,56,228,1.0,0,0,1,0,0,0,0,0,0,1
155,156,50,60.0,9600,6,5,0.0,TA,0,0,572,572,572,0,1096,2,1,5,0,,0,0,0,4,79000,11.27720313144916,1668,58,136,1.0,0,1,1,0,0,0,0,0,0,1
156,157,20,60.0,7200,5,7,0.0,TA,0,0,0,0,1040,0,1040,2,1,5,0,1950.0,625,0,0,6,109500,11.603679828238693,1040,56,0,1.0,0,0,0,0,0,0,0,1,0,1
157,158,60,92.0,12003,8,5,84.0,Gd,0,0,774,774,774,0,1968,4,1,8,1,2009.0,680,0,0,5,269500,12.504323669331189,2742,0,75,2.5,3,1,1,0,0,0,0,2,0,1
158,159,60,100.0,12552,7,5,0.0,Gd,222,0,769,991,991,0,1947,3,1,8,1,2004.0,678,0,0,5,254900,12.448626590364206,2938,5,136,2.5,0,1,1,0,0,0,0,2,0,1
159,160,60,134.0,19378,7,5,456.0,Gd,57,0,1335,1392,1392,0,2462,4,1,9,1,2006.0,576,239,0,3,320000,12.676076274775909,3854,0,300,3.5,0,1,1,1,0,1,0,2,0,1
160,161,20,70.04995836802665,11120,6,6,0.0,TA,660,0,572,1232,1232,0,1232,3,1,6,0,1984.0,516,0,0,6,162500,11.998433280751929,2464,24,0,2.0,0,0,0,0,0,1,0,2,0,1
161,162,60,110.0,13688,9,5,664.0,Gd,1016,0,556,1572,1572,0,2668,3,1,10,2,2003.0,726,400,0,3,412500,12.929991484756872,4240,4,0,3.5,3,1,0,1,0,1,0,2,0,2
162,163,20,95.0,12182,7,5,226.0,Gd,1201,0,340,1541,1541,0,1541,3,1,7,1,2005.0,532,0,0,5,220000,12.301382825334498,3082,5,70,2.0,0,0,1,0,0,0,0,2,0,2
163,164,45,55.0,5500,4,6,0.0,TA,0,0,882,882,882,0,882,1,1,4,0,,0,0,0,4,103200,11.544424132029599,1764,51,0,1.0,0,0,0,0,0,0,0,1,0,1
164,165,40,40.0,5400,6,7,0.0,TA,370,0,779,1149,1149,0,1616,3,1,5,0,1926.0,216,0,0,10,152000,11.931635799828413,2765,3,183,2.0,0,1,1,0,0,0,0,0,0,1
165,166,190,62.0,10106,5,7,0.0,TA,351,181,112,644,808,0,1355,4,2,6,0,,0,140,0,9,127500,11.755871643580617,1999,9,0,3.0,0,1,0,1,0,0,0,0,0,1
166,167,20,70.04995836802665,10708,5,5,0.0,Gd,379,768,470,1617,1867,0,1867,2,1,7,3,1955.0,303,476,0,11,190000,12.154779351142624,3484,16,142,2.0,0,0,1,1,0,1,0,1,0,1
167,168,60,86.0,10562,8,5,300.0,Gd,1288,0,294,1582,1610,0,2161,3,1,8,1,2007.0,789,178,0,11,325624,12.693498620467778,3743,0,120,2.5,3,1,1,1,0,0,0,2,1,2
168,169,60,62.0,8244,7,5,0.0,Gd,0,0,840,840,840,0,1720,3,1,7,1,2004.0,440,100,0,5,183500,12.119969946476761,2560,3,48,2.5,0,1,1,1,0,1,0,2,0,1
169,170,20,70.04995836802665,16669,8,6,653.0,Gd,0,0,1686,1686,1707,0,1707,2,1,6,1,1981.0,511,574,0,1,228000,12.337100907936577,3393,25,64,2.5,0,0,1,1,0,1,0,1,0,1
170,171,50,70.04995836802665,12358,5,6,0.0,TA,360,0,360,720,854,528,1382,2,1,7,0,1991.0,660,237,0,5,128500,11.763684183317412,2102,57,0,1.5,0,0,0,1,0,1,0,1,0,1
171,172,20,141.0,31770,6,5,112.0,TA,639,0,441,1080,1656,0,1656,3,1,7,2,1960.0,528,210,0,5,215000,12.2783933071098,2736,50,62,2.0,0,0,1,1,0,1,0,1,1,1
172,173,160,44.0,5306,7,7,0.0,Gd,495,215,354,1064,1064,0,1767,2,1,5,1,1987.0,504,441,0,6,239000,12.384218830913648,2831,19,35,3.0,0,1,1,1,0,1,0,2,0,2
173,174,20,80.0,10197,6,5,491.0,TA,288,374,700,1362,1362,0,1362,3,1,6,1,1961.0,504,0,0,6,163000,12.0015054797889,2724,47,20,2.5,0,0,1,0,0,1,0,1,0,1
174,175,20,47.0,12416,6,5,132.0,TA,1398,208,0,1606,1651,0,1651,3,1,7,1,1986.0,616,192,0,11,184000,12.122691036591123,3257,22,0,3.0,0,0,0,1,0,1,0,1,1,1
175,176,20,84.0,12615,6,7,0.0,TA,477,0,725,1202,2158,0,2158,4,1,7,1,1950.0,576,0,0,6,243000,12.400816722322686,3360,6,68,3.0,0,0,1,0,0,0,0,1,0,1
176,177,60,97.0,10029,6,5,268.0,Gd,831,0,320,1151,1164,0,2060,4,1,8,1,1988.0,521,0,0,9,211000,12.259613412458204,3211,18,420,3.0,0,1,1,0,0,1,0,2,0,1
177,178,50,70.04995836802665,13650,5,5,0.0,Gd,57,441,554,1052,1252,0,1920,4,1,8,1,1958.0,451,0,0,7,172500,12.058152515453552,2972,48,0,3.0,0,1,0,0,0,0,0,1,0,1
178,179,20,63.0,17423,9,5,748.0,Ex,1904,0,312,2216,2234,0,2234,1,1,9,1,2009.0,1166,0,0,7,501837,13.1260306447518,4450,0,60,3.0,3,0,1,0,0,1,0,2,1,2
179,180,30,60.0,8520,5,6,0.0,Gd,0,0,968,968,968,0,968,2,1,5,0,1935.0,480,0,0,7,100000,11.512925464970229,1936,1,184,1.0,0,0,1,0,0,0,0,1,0,1
180,181,160,70.04995836802665,2117,6,5,456.0,Gd,436,0,320,756,769,0,1525,3,1,5,1,2000.0,440,0,0,6,177000,12.083905011555967,2281,7,0,2.5,0,1,0,0,0,0,0,2,0,1
181,182,70,54.0,7588,7,6,0.0,TA,352,0,441,793,901,0,1802,4,1,9,1,1920.0,216,0,0,7,200100,12.206572520571825,2595,56,40,1.5,0,1,1,0,0,0,0,0,0,1
182,183,20,60.0,9060,5,6,98.0,TA,0,0,0,0,1340,0,1340,3,1,7,1,1957.0,252,116,0,6,120000,11.695247021764184,1340,1,180,1.0,0,0,1,1,0,0,0,2,0,1
183,184,50,63.0,11426,7,5,0.0,TA,0,0,1362,1362,1362,0,2082,3,1,6,0,2003.0,484,280,0,6,200000,12.206072645530174,3444,5,238,2.5,0,1,1,1,0,0,0,2,0,1
184,185,50,92.0,7438,5,8,0.0,TA,0,0,504,504,936,0,1252,3,1,5,0,1986.0,576,104,0,6,127000,11.751942365440728,1756,15,0,1.0,0,1,0,1,0,1,0,2,0,1
185,186,75,90.0,22950,10,9,0.0,Gd,0,0,1107,1107,1518,572,3608,4,1,12,2,1993.0,840,0,0,6,475000,13.071070083016778,4715,13,670,2.5,3,1,1,0,0,1,0,0,0,1
186,187,80,70.04995836802665,9947,7,5,0.0,TA,611,0,577,1188,1217,0,1217,3,1,6,0,1990.0,497,168,0,6,173000,12.061046873479915,2405,18,27,3.0,0,0,1,1,0,1,0,2,0,1
187,188,50,60.0,10410,5,7,0.0,TA,0,0,660,660,808,144,1656,3,1,8,0,1916.0,180,0,0,8,135000,11.813030057420567,2316,22,140,2.5,0,1,1,0,0,0,0,1,0,1
188,189,90,64.0,7018,5,5,275.0,TA,1086,0,0,1086,1224,0,1224,2,2,6,2,1979.0,528,120,0,6,153337,11.940393392554734,2310,30,0,3.0,0,0,0,1,0,0,0,1,1,1
189,190,120,41.0,4923,8,5,0.0,Gd,1153,0,440,1593,1593,0,1593,0,1,5,1,2001.0,682,0,0,8,286000,12.56374708980199,3186,6,344,2.5,0,0,1,0,0,0,0,2,0,2
190,191,70,70.0,10570,8,8,0.0,Gd,297,0,556,853,1549,0,2727,3,1,10,2,1932.0,440,0,0,12,315000,12.66032791780777,3580,13,74,2.5,0,1,1,0,0,0,1,1,0,1
191,192,60,70.04995836802665,7472,7,9,138.0,TA,626,0,99,725,725,0,1479,4,1,7,0,1972.0,484,0,0,6,184000,12.122691036591123,2204,3,32,2.5,0,1,1,0,0,1,0,1,0,1
192,193,20,68.0,9017,7,5,0.0,Gd,560,0,871,1431,1431,0,1431,3,1,6,0,1999.0,666,0,0,9,192000,12.165250651009918,2862,10,35,3.0,0,0,1,0,0,1,0,2,0,1
193,194,160,24.0,2522,7,5,50.0,Gd,0,0,970,970,970,0,1709,3,1,7,0,2004.0,380,0,0,5,130000,11.77528972943772,2679,2,40,2.0,0,1,1,0,0,0,0,2,1,1
194,195,20,60.0,7180,5,7,0.0,TA,390,0,474,864,864,0,864,3,1,5,0,1989.0,352,0,0,5,127000,11.751942365440728,1728,36,0,1.0,0,0,0,0,0,1,0,1,0,1
195,196,160,24.0,2280,6,6,0.0,TA,566,0,289,855,855,0,1456,3,1,7,1,1976.0,440,87,0,7,148500,11.908340237224891,2311,33,0,2.5,0,1,0,1,0,0,0,1,0,1
196,197,20,79.0,9416,7,5,205.0,Ex,1126,0,600,1726,1726,0,1726,3,1,8,1,2007.0,786,171,0,9,311872,12.650348126203179,3452,0,404,3.0,3,0,1,1,0,0,0,2,1,1
197,198,75,174.0,25419,8,4,0.0,Gd,1036,184,140,1360,1360,392,3112,4,1,8,1,1918.0,795,0,0,3,235000,12.367340793126296,4472,16,568,3.5,0,1,1,0,1,0,0,2,0,1
198,199,75,92.0,5520,6,6,0.0,TA,0,0,755,755,929,371,2229,5,1,8,0,,0,0,0,7,104000,11.55214617812351,2984,59,228,1.0,0,1,1,0,0,0,0,1,0,1
199,200,20,76.0,9591,8,5,262.0,Gd,1088,0,625,1713,1713,0,1713,3,1,7,1,2004.0,856,0,0,1,274900,12.524162674153336,3426,4,196,3.0,3,0,1,0,0,0,0,2,0,2
200,201,20,80.0,8546,4,5,0.0,TA,0,0,1121,1121,1121,0,1121,2,1,5,0,2003.0,440,132,0,3,140000,11.84939770159144,2242,6,64,2.0,0,0,1,1,0,0,0,2,0,1
201,202,20,75.0,10125,6,6,0.0,TA,641,279,276,1196,1279,0,1279,3,1,6,2,1980.0,473,238,0,2,171500,12.052338545588132,2475,31,83,2.5,0,0,1,1,0,0,0,1,0,1
202,203,50,50.0,7000,6,6,0.0,TA,617,0,0,617,865,0,1310,2,1,6,0,1924.0,398,0,0,5,112000,11.626254150277232,1927,56,126,2.0,0,1,1,0,0,0,0,0,0,1
203,204,120,70.04995836802665,4438,6,5,205.0,Gd,662,0,186,848,848,0,848,1,1,3,1,2004.0,420,149,0,1,149000,11.911701584927597,1696,4,0,2.0,0,0,0,1,0,0,0,2,0,1
204,205,50,50.0,3500,5,7,0.0,TA,312,0,408,720,720,0,1284,2,1,5,0,1948.0,240,0,0,4,110000,11.608235644774552,2004,59,35,1.5,0,1,1,0,0,0,0,1,0,1
205,206,20,99.0,11851,7,5,0.0,TA,0,0,1424,1424,1442,0,1442,3,1,5,0,1990.0,500,0,0,5,180500,12.103486056755072,2866,19,542,2.0,0,0,1,0,0,0,0,2,0,1
206,207,20,40.0,13673,5,5,0.0,TA,0,0,1140,1140,1696,0,1696,3,1,8,1,1962.0,349,0,0,3,143900,11.876873892875459,2836,45,30,1.5,0,0,1,0,0,1,0,1,0,1
207,208,20,70.04995836802665,12493,4,5,0.0,TA,419,306,375,1100,1100,0,1100,3,1,6,1,1960.0,312,355,0,4,141000,11.856515169360305,2200,48,0,2.0,0,0,0,1,0,1,0,2,0,1
208,209,60,70.04995836802665,14364,7,5,128.0,Gd,1065,0,92,1157,1180,0,2062,3,1,7,1,1988.0,454,60,0,4,277000,12.531772785169476,3219,18,209,3.5,0,1,1,1,0,1,1,1,0,1
209,210,20,75.0,8250,6,7,260.0,TA,787,0,305,1092,1092,0,1092,3,1,6,0,1964.0,504,0,0,7,145000,11.884489021402711,2184,44,0,2.0,0,0,0,0,0,0,0,1,1,1
210,211,30,67.0,5604,5,6,0.0,TA,468,0,396,864,864,0,864,2,1,5,0,,0,0,0,4,98000,11.49272275765271,1728,58,96,2.0,0,0,1,0,0,0,0,1,0,1
211,212,20,83.0,10420,6,5,0.0,TA,36,0,1176,1212,1212,0,1212,3,1,6,0,2009.0,460,100,0,3,186000,12.133501952695338,2424,1,22,2.0,0,0,1,1,0,0,0,2,0,1
212,213,60,72.0,8640,7,5,0.0,TA,822,0,78,900,932,0,1852,3,1,7,1,2009.0,644,168,0,7,252678,12.439871229831715,2752,0,108,3.5,0,1,1,1,0,0,0,2,0,1
213,214,20,43.0,13568,5,5,0.0,TA,716,0,274,990,990,0,990,3,1,5,0,1996.0,576,224,0,7,156000,11.957611286231675,1980,11,0,1.5,0,0,0,1,0,1,0,2,0,1
214,215,60,70.04995836802665,10900,6,7,153.0,TA,378,0,311,689,689,0,1392,3,1,6,0,1977.0,299,0,450,3,161750,11.993807212363148,2081,33,36,1.5,0,1,1,0,0,1,0,1,0,1
215,216,20,72.0,10011,5,6,64.0,TA,360,0,710,1070,1236,0,1236,2,1,6,1,1957.0,447,0,0,5,134450,11.80894766169701,2306,10,0,1.5,0,0,0,0,0,1,0,1,0,1
216,217,20,65.0,8450,7,5,266.0,Gd,946,0,490,1436,1436,0,1436,3,1,8,0,2004.0,484,139,0,4,210000,12.254862809699606,2872,4,98,3.0,0,0,1,1,0,0,0,2,0,1
217,218,70,57.0,9906,4,4,0.0,TA,0,0,686,686,810,0,1328,3,1,8,0,1940.0,210,0,0,9,107000,11.580584113444043,2014,56,232,1.0,0,1,1,0,0,0,0,1,0,1
218,219,50,70.04995836802665,15660,7,9,312.0,Gd,341,0,457,798,1137,0,1954,3,1,8,2,1939.0,431,0,0,5,311500,12.649154617209645,2752,2,269,2.0,0,1,1,0,0,1,0,1,0,1
219,220,120,43.0,3010,7,5,16.0,Gd,16,0,1232,1248,1248,0,1248,2,1,5,0,2005.0,438,108,0,3,167240,12.0271851854705,2496,0,0,2.0,0,0,0,1,0,0,0,2,0,1
220,221,20,73.0,8990,7,5,0.0,Gd,0,0,1498,1498,1498,0,1498,2,1,5,0,2006.0,675,351,0,4,204900,12.230277334226992,2996,0,33,2.0,0,0,1,1,0,1,0,2,0,1
221,222,60,70.04995836802665,8068,6,5,0.0,Gd,0,0,1010,1010,1010,0,2267,4,1,8,1,2002.0,390,120,0,12,200000,12.206072645530174,3277,7,46,2.5,0,1,1,1,0,1,0,2,0,1
222,223,60,85.0,11475,6,6,0.0,TA,550,0,163,713,811,0,1552,3,1,6,1,1975.0,434,209,0,2,179900,12.100156419938624,2265,31,208,3.5,0,1,1,1,0,0,0,1,0,1
223,224,20,70.0,10500,4,6,0.0,TA,524,180,160,864,864,0,864,2,1,4,0,1989.0,576,216,0,3,97000,11.48246625748552,1728,38,0,1.0,0,0,0,1,0,0,0,1,0,1
224,225,20,103.0,13472,10,5,922.0,Ex,56,0,2336,2392,2392,0,2392,3,1,8,1,2003.0,968,248,0,6,386250,12.864240107194092,4784,6,105,2.0,3,0,1,1,0,0,0,2,0,2
225,226,160,21.0,1680,5,5,142.0,TA,0,0,630,630,630,0,1302,3,1,6,0,1991.0,280,0,0,5,112000,11.626254150277232,1932,38,0,2.5,0,1,0,0,0,0,0,1,0,0
226,227,60,82.0,9950,7,5,290.0,Gd,565,0,638,1203,1214,0,2520,4,1,9,1,1995.0,721,224,0,6,290000,12.577636201962656,3723,12,114,2.5,3,1,1,1,0,1,0,2,0,2
227,228,160,21.0,1869,6,6,127.0,TA,321,0,162,483,483,0,987,2,1,5,0,1987.0,280,0,0,9,106000,11.571194373094205,1470,38,0,1.5,0,1,0,0,0,0,0,1,0,0
228,229,20,70.0,8521,5,5,0.0,TA,842,0,70,912,912,0,912,3,1,5,1,1974.0,336,0,0,5,125000,11.736069016284437,1824,43,0,1.0,0,0,0,0,0,0,0,1,0,1
229,230,120,43.0,3182,7,5,16.0,Gd,16,0,1357,1373,1555,0,1555,2,1,7,1,2005.0,430,143,0,5,192500,12.167851432709975,2928,3,20,2.0,0,0,1,1,0,0,0,2,0,1
230,231,20,73.0,8760,6,6,220.0,TA,0,0,1194,1194,1194,0,1194,3,1,6,0,1959.0,312,0,0,4,148000,11.904967552746252,2388,51,120,2.0,0,0,1,0,0,0,0,1,0,1
231,232,60,174.0,15138,8,5,506.0,Gd,689,0,773,1462,1490,0,2794,4,1,9,1,1995.0,810,0,0,7,403000,12.90669184092882,4256,13,348,3.5,3,1,1,0,0,1,0,2,0,2
232,233,160,21.0,1680,6,5,297.0,TA,0,0,483,483,483,0,987,2,1,5,1,1972.0,288,0,0,6,94500,11.456355113481834,1470,34,0,1.5,0,1,0,0,0,0,0,1,0,0
233,234,20,75.0,10650,5,6,0.0,TA,182,712,0,894,894,0,894,3,1,5,0,1976.0,308,365,0,2,128200,11.761346823468706,1788,34,0,2.0,0,0,0,1,0,0,0,1,0,1
234,235,60,70.04995836802665,7851,6,5,103.68526170798899,Gd,625,0,235,860,860,0,1960,4,1,8,2,2002.0,440,288,0,5,216500,12.285345826424681,2820,8,48,3.5,0,1,1,1,0,0,0,2,0,1
235,236,160,21.0,1680,6,3,604.0,TA,358,0,125,483,483,0,987,2,1,5,0,1971.0,264,0,0,8,89500,11.401993904262946,1470,37,0,1.5,0,1,0,0,0,0,0,1,0,0
236,237,20,65.0,8773,7,5,98.0,Gd,24,0,1390,1414,1414,0,1414,3,1,6,0,2004.0,494,132,0,5,185500,12.130810161029627,2828,6,105,2.0,0,0,1,1,0,0,0,2,0,1
237,238,60,70.04995836802665,9453,7,7,0.0,Gd,402,0,594,996,1014,0,1744,3,1,7,0,1993.0,457,370,0,2,194500,12.178187442040638,2740,7,308,2.5,0,1,1,1,0,1,0,2,0,1
238,239,20,93.0,12030,8,5,254.0,Ex,0,0,1694,1694,1694,0,1694,3,1,7,0,2007.0,818,168,0,12,318000,12.669806661762314,3388,0,228,2.0,3,0,1,1,0,0,0,2,0,2
239,240,50,52.0,8741,6,4,0.0,TA,94,0,641,735,798,0,1487,3,1,7,1,1949.0,220,0,0,4,113000,11.635143097694478,2222,60,140,1.5,0,1,1,0,0,0,0,1,0,1
240,241,20,75.0,9000,8,5,36.0,Gd,1078,0,488,1566,1566,0,1566,3,1,7,0,2008.0,750,144,0,4,262500,12.478006361013815,3132,2,168,3.0,0,0,1,1,0,0,0,2,1,1
241,242,30,40.0,3880,5,9,0.0,TA,329,0,357,686,866,0,866,2,1,4,0,,0,58,0,8,110500,11.612770799939945,1552,10,42,1.0,0,0,1,1,0,0,0,1,0,1
242,243,50,63.0,5000,5,4,0.0,TA,0,0,540,540,889,0,1440,3,1,6,0,1940.0,352,0,0,4,79000,11.27720313144916,1980,56,77,1.0,0,1,1,0,0,0,0,0,0,1
243,244,160,75.0,10762,6,6,0.0,TA,0,0,626,626,626,0,1217,3,1,6,1,1980.0,288,0,0,4,120000,11.695247021764184,1843,29,28,1.5,0,1,1,0,0,0,0,1,0,1
244,245,60,70.04995836802665,8880,7,5,0.0,Gd,695,0,253,948,1222,0,2110,3,1,8,2,1994.0,463,0,0,5,205000,12.230765258120545,3058,8,130,3.5,0,1,1,0,0,1,0,2,0,1
245,246,20,80.0,10400,7,5,102.0,TA,929,0,916,1845,1872,0,1872,3,1,6,1,1988.0,604,197,0,6,241500,12.394624752074764,3717,18,39,2.5,0,0,1,1,0,0,0,1,0,1
246,247,190,69.0,9142,6,8,0.0,TA,0,0,1020,1020,908,0,1928,4,2,9,0,1910.0,440,0,0,4,137000,11.827736204810263,2948,56,172,2.0,0,1,1,0,0,0,0,0,0,1
247,248,20,75.0,11310,6,5,0.0,TA,0,0,1367,1367,1375,0,1375,2,1,5,1,1954.0,451,0,0,6,140000,11.84939770159144,2742,52,30,1.0,0,0,1,0,0,0,0,1,0,1
248,249,60,72.0,11317,7,5,101.0,Gd,0,0,840,840,840,0,1668,3,1,8,0,2003.0,500,144,0,9,180000,12.100712129872347,2508,4,68,2.5,0,1,1,1,0,0,0,2,0,1
250,251,30,55.0,5350,3,2,0.0,TA,0,0,728,728,1306,0,1306,3,1,6,0,,0,263,450,5,76500,11.245046019814627,2034,44,0,1.0,0,0,0,1,0,1,0,1,0,1
251,252,120,44.0,4750,8,5,481.0,Gd,1573,0,0,1573,1625,0,1625,2,1,5,1,2006.0,538,123,0,12,235000,12.367340793126296,3198,0,153,3.5,0,0,1,1,0,1,1,2,1,1
252,253,60,65.0,8366,6,5,0.0,Gd,0,0,798,798,798,0,1640,3,1,6,0,2004.0,520,138,0,12,173000,12.061046873479915,2438,4,45,2.5,0,1,1,1,0,1,0,2,0,1
253,254,80,85.0,9350,6,7,108.0,TA,270,580,452,1302,1302,0,1302,3,1,7,0,1964.0,309,333,0,10,158000,11.970350312009105,2604,16,0,2.5,0,0,0,1,0,0,0,1,0,1
254,255,20,70.0,8400,5,6,0.0,TA,922,0,392,1314,1314,0,1314,3,1,5,0,1957.0,294,250,0,6,145000,11.884489021402711,2628,53,0,2.0,0,0,0,1,0,0,0,1,0,1
255,256,60,66.0,8738,7,5,302.0,Gd,0,0,975,975,1005,0,2291,4,1,8,1,1999.0,429,192,0,2,230000,12.345834587905333,3266,7,0,2.5,0,1,0,1,0,1,0,2,0,1
256,257,60,64.0,8791,6,5,0.0,Gd,503,0,361,864,864,0,1728,3,1,7,0,2003.0,673,216,0,5,207500,12.24288661865289,2592,5,56,2.5,0,1,1,1,0,1,0,2,0,1
257,258,20,68.0,8814,7,5,180.0,Gd,1334,0,270,1604,1604,0,1604,3,1,8,1,2006.0,660,123,0,3,220000,12.301382825334498,3208,3,110,3.5,0,0,1,1,0,0,0,2,1,1
258,259,60,80.0,12435,7,5,172.0,Gd,361,0,602,963,963,0,1792,3,1,7,1,2001.0,564,0,0,5,231500,12.352335152508426,2755,7,341,2.5,0,1,1,0,0,0,0,2,0,1
259,260,20,70.0,12702,5,5,0.0,TA,0,0,0,0,882,0,882,2,1,4,0,1956.0,308,0,0,12,97000,11.48246625748552,882,52,45,1.0,0,0,1,0,0,0,0,2,0,1
