,Id,SalePrice_old,SalePrice_log_old,MSSubClass,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,KitchenAbvGr,TotRmsAbvGrd,GarageArea,WoodDeckSF,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasFirePlace,HasExBsmtQual,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
663,664,137500,11.8313792,85,90,10012,4,0,TA,920,38,1138,1181,1181,1,6,588,0,2319,3980,180,3,0,0,1,0,0,1,0,0,1,1,0,1
664,665,423000,12.95512746,20,49,20896,8,0,Gd,1721,356,2077,2097,2097,1,8,1134,192,4174,4012,267,2.5,3,0,1,1,0,2,1,1,1,2,0,1
665,666,230500,12.34800614,60,106,11194,8,40,Gd,0,1406,1406,1454,1936,1,7,504,188,3342,4006,124,2.5,0,1,1,1,0,1,0,1,1,2,0,1
666,667,129000,11.76756768,60,70.04995837,18450,6,113,TA,187,111,1021,1465,2380,1,7,596,0,3401,3986,265,2.5,0,1,1,0,0,1,0,1,1,1,0,1
667,668,193500,12.17303279,20,65,8125,6,258,TA,1138,270,1408,1679,1679,1,7,575,224,3087,4006,42,3,0,0,1,1,0,1,0,0,1,2,0,1
668,669,168000,12.03171926,20,70.04995837,14175,5,0,TA,988,200,1188,1437,1437,1,6,576,304,2625,3993,0,2.5,0,0,0,1,0,1,0,0,1,1,0,1
669,670,137500,11.8313792,30,80,11600,4,0,TA,0,700,700,1180,1180,1,5,252,0,1880,3956,67,1,0,0,1,0,0,1,0,0,1,0,0,1
670,671,173500,12.06393288,60,64,8633,6,0,Gd,193,545,738,738,1476,1,7,540,100,2214,4014,35,3.5,0,1,1,1,0,1,0,0,1,2,0,1
671,672,103600,11.54829261,70,54,6629,6,0,TA,551,121,672,697,1369,1,6,300,147,2041,3959,0,3,0,1,0,1,0,1,0,0,1,0,0,1
672,673,165000,12.01370075,20,70.04995837,11250,6,0,Gd,767,441,1208,1208,1208,1,6,546,198,2416,3983,42,2.5,0,0,1,1,0,1,0,1,1,1,0,1
673,674,257500,12.458775,20,110,14442,6,106,TA,1186,291,1477,1839,1839,1,7,416,0,3316,4011,287,3,0,0,1,0,0,1,0,0,1,2,0,1
674,675,140000,11.8493977,20,80,9200,6,0,TA,892,244,1136,1136,1136,1,5,384,426,2272,3973,0,2,0,0,0,1,0,1,0,0,1,1,0,1
675,676,148500,11.90834024,160,24,2289,6,0,TA,311,544,855,855,1441,1,7,440,28,2296,3987,0,2.5,0,1,0,1,0,1,0,0,1,1,0,1
676,677,87000,11.3736634,70,60,9600,4,0,TA,0,1095,1095,1095,1774,2,8,779,0,2869,3956,90,3,3,1,1,0,0,1,0,0,1,0,0,1
677,678,109500,11.60367983,30,52,9022,5,0,Gd,0,768,768,792,792,1,5,240,316,1560,4015,120,1,0,0,1,1,0,1,0,0,1,0,0,1
678,679,372500,12.82799232,20,80,11844,8,464,Gd,0,2046,2046,2046,2046,1,7,834,322,4092,4017,82,2.5,3,0,1,1,0,1,1,1,1,2,1,2
679,680,128500,11.76368418,20,70.04995837,9945,5,57,TA,827,161,988,988,988,1,5,572,0,1976,3968,0,2,0,0,0,0,0,1,0,1,1,1,0,1
680,681,143000,11.87059991,120,50,8012,6,0,TA,543,261,923,923,923,1,5,264,80,1846,3990,0,2,0,0,0,1,0,1,0,0,1,1,0,1
681,682,159434,11.97938532,50,55,4500,5,0,TA,182,611,793,848,1520,1,6,281,0,2313,4009,56,1,0,1,1,0,0,1,0,1,1,0,0,1
682,683,173000,12.06104687,120,70.04995837,2887,6,0,TA,1003,288,1291,1291,1291,1,6,431,307,2582,4005,0,2,0,0,0,1,0,1,0,0,1,2,0,1
683,684,285000,12.56024446,20,90,11248,9,215,Gd,1059,567,1626,1668,1668,1,7,702,257,3294,4009,45,3,3,0,1,1,0,1,0,1,1,2,1,1
684,685,221000,12.30591798,60,58,16770,7,30,Gd,0,1195,1195,1195,1839,1,7,486,0,3034,4008,81,2.5,0,1,1,0,0,1,0,1,1,2,0,2
685,686,207500,12.24288662,160,70.04995837,5062,7,0,Gd,828,180,1190,1190,2090,1,6,577,219,3280,3991,0,3,0,1,0,1,0,1,0,1,1,1,0,2
686,687,227875,12.33655251,60,84,10207,7,0,Gd,0,874,874,874,1761,1,7,578,144,2635,4014,105,3,0,1,1,1,0,1,0,0,1,2,0,1
687,688,148800,11.9103584,160,70.04995837,5105,7,0,Gd,239,312,551,551,1102,1,4,480,0,1653,4011,60,2.5,0,1,1,0,0,1,0,1,1,2,0,1
688,689,392000,12.87901712,20,60,8089,8,0,Gd,945,474,1419,1419,1419,1,7,567,140,2838,4014,0,3,0,0,0,1,0,1,0,0,1,2,0,2
689,690,194700,12.17921519,120,61,7577,6,256,Gd,20,1342,1362,1362,1362,1,6,460,192,2724,4013,28,2,0,0,1,1,0,1,0,1,1,2,1,2
690,691,141000,11.85651517,120,70.04995837,4426,6,147,Gd,697,151,848,848,848,1,3,420,149,1696,4012,0,2,0,0,0,1,0,1,0,0,1,2,0,1
691,692,755000,13.53447303,60,104,21535,10,1170,Ex,1455,989,2444,2444,4316,1,10,832,382,6760,4002,50,4,3,1,1,1,0,2,1,1,1,2,0,2
692,693,335000,12.72188581,60,42,26178,7,293,Gd,965,245,1210,1238,2519,1,9,628,320,3729,3996,27,3.5,0,1,1,1,0,1,0,1,1,2,0,1
693,694,108480,11.5943211,30,60,5400,5,0,TA,0,1073,1073,1073,1073,1,4,326,0,2146,3974,112,1,0,0,1,0,0,1,0,0,1,0,0,1
694,695,141500,11.860055,50,51,6120,5,0,TA,0,927,927,1067,1539,1,5,576,112,2466,3959,0,1.5,0,1,0,1,0,1,0,0,1,0,0,1
695,696,176000,12.07823927,20,54,13811,6,72,TA,980,92,1112,1137,1137,1,5,551,125,2249,3993,0,3,0,0,0,1,0,1,0,1,1,1,0,1
696,697,89000,11.39639165,30,50,6000,5,0,TA,616,0,616,616,616,1,4,205,0,1232,3956,129,1,0,0,1,0,0,1,0,0,1,1,0,1
697,698,123500,11.72399644,20,57,6420,5,0,TA,210,219,980,1148,1148,1,6,308,0,2128,3958,0,1.5,0,0,0,0,0,1,1,1,1,2,0,1
698,699,138500,11.8386256,20,65,8450,5,0,TA,553,224,894,894,894,1,5,336,416,1788,4019,144,2,0,0,1,1,0,1,0,0,1,1,0,1
699,700,196000,12.18586994,120,59,4282,7,0,Gd,16,1375,1391,1391,1391,1,5,530,156,2782,4012,158,2,0,0,1,1,0,1,0,1,1,2,0,1
700,701,312500,12.65235975,20,85,14331,8,630,Gd,1274,526,1800,1800,1800,1,7,765,270,3600,4008,78,3,3,0,1,1,0,1,1,0,1,2,0,1
701,702,140000,11.8493977,20,80,9600,7,168,TA,0,1164,1164,1164,1164,1,6,528,0,2328,3975,0,1.5,0,0,0,0,0,1,0,0,1,1,0,1
702,703,361919,12.79917571,60,82,12438,8,466,Ex,0,1234,1234,1264,2576,1,10,666,324,3810,4012,100,2.5,3,1,1,1,0,1,1,1,1,2,0,2
703,704,140000,11.8493977,190,76,7630,5,0,TA,0,360,360,1032,1812,2,8,672,344,2172,4006,40,2,0,1,1,1,0,1,0,0,1,0,0,1
704,705,213000,12.26904744,20,70,8400,7,109,Gd,712,761,1473,1484,1484,1,7,606,0,2957,4015,179,3,0,0,1,0,0,1,0,0,1,2,0,1
705,706,55000,10.91508846,190,70,5600,4,0,Fa,0,0,0,372,1092,2,7,0,0,1092,3960,0,2,0,1,0,0,0,1,0,0,1,0,0,0
707,708,254000,12.44508955,120,48,6240,8,176,Gd,863,461,1324,1324,1324,1,6,550,192,2648,4015,38,3,0,0,1,1,0,1,0,0,1,2,0,2
708,709,179540,12.0981533,60,65,9018,7,0,Gd,0,728,728,728,1456,1,8,400,100,2184,4014,24,2.5,0,1,1,1,0,1,0,1,1,2,0,1
709,710,109900,11.60732614,20,70.04995837,7162,5,41,TA,0,876,876,904,904,1,6,408,0,1780,3974,0,1,0,0,0,0,0,1,0,1,1,2,0,1
710,711,52000,10.858999,30,56,4130,3,0,Gd,0,270,270,729,729,1,5,0,0,999,4011,0,1,0,0,0,0,0,1,0,1,1,1,0,1
711,712,102776,11.54030714,50,66,8712,4,0,TA,0,859,859,859,1178,1,7,384,68,2037,3960,98,1,0,1,1,1,0,1,0,0,1,0,0,0
712,713,189000,12.14950229,120,40,4671,8,0,Gd,767,461,1228,1228,1228,1,5,472,168,2456,3997,120,3,0,0,1,1,0,1,0,1,1,2,0,2
713,714,129000,11.76756768,190,60,9873,4,160,TA,789,171,960,960,960,1,6,576,0,1920,3976,288,2,0,0,1,0,0,1,0,0,1,1,0,1
714,715,130500,11.77912851,60,70.04995837,13517,6,289,Gd,533,192,725,725,1479,1,6,475,0,2204,4015,44,2.5,0,1,1,0,0,1,0,1,1,1,0,1
715,716,165000,12.01370075,20,78,10140,6,174,TA,0,1064,1064,1350,1350,1,7,478,0,2414,3983,0,2,0,0,0,0,0,1,0,0,1,1,0,1
716,717,159500,11.9797992,70,60,10800,7,0,TA,0,718,718,1576,2554,1,8,704,0,3272,4005,191,1.5,0,1,1,0,0,1,0,0,1,0,0,1
717,718,157000,11.96400108,20,80,10000,5,0,TA,1084,92,1176,1178,1178,1,5,439,224,2354,4008,0,2,0,0,0,1,0,1,0,0,1,1,0,1
718,719,341000,12.73963776,60,96,10542,7,651,Gd,1173,138,1311,1325,2418,1,9,983,250,3729,4002,370,3.5,3,1,1,1,0,1,0,0,1,2,0,2
719,720,128500,11.76368418,20,69,9920,5,0,TA,523,448,971,971,971,1,5,300,0,1942,3975,0,1.5,0,0,0,0,0,1,0,1,1,1,0,1
720,721,275000,12.52452638,120,70.04995837,6563,8,0,Gd,1148,594,1742,1742,1742,1,5,564,114,3484,3991,262,3,0,0,1,1,0,1,0,1,1,2,0,2
721,722,143000,11.87059991,120,70.04995837,4426,6,169,Gd,662,186,848,848,848,1,3,420,160,1696,4014,0,2,0,0,0,1,0,1,0,0,1,2,0,1
722,723,124500,11.73206099,20,70,8120,4,0,TA,191,673,864,864,864,1,5,463,0,1728,3979,0,1,0,0,0,0,0,1,0,0,1,1,0,1
723,724,135000,11.81303006,50,60,8172,4,0,TA,0,941,941,997,1470,1,7,548,0,2411,3980,156,2,0,1,1,0,0,1,0,0,1,2,0,1
724,725,320000,12.67607627,20,86,13286,9,340,Ex,1234,464,1698,1698,1698,1,8,768,327,3396,4017,64,3,3,0,1,1,0,1,1,1,1,2,1,1
725,726,120500,11.69940503,20,60,6960,4,0,TA,375,250,864,864,864,1,5,660,96,1728,3979,0,1,0,0,0,1,0,1,0,0,1,1,0,1
726,727,222000,12.31043266,20,70.04995837,21695,6,260,Gd,808,72,880,1680,1680,1,5,540,292,2560,4016,226,3,0,0,1,1,0,1,0,1,1,1,0,1
727,728,194500,12.17818744,20,64,7314,7,82,Gd,724,508,1232,1232,1232,1,6,632,132,2464,4016,0,3,0,0,0,1,0,1,0,0,1,2,1,1
728,729,110000,11.60823564,90,85,11475,5,95,TA,0,1584,1584,1776,1776,2,9,888,0,3360,3967,25,3,3,0,1,0,0,1,0,0,1,1,0,1
729,730,103000,11.54248427,30,52,6240,4,0,TA,152,628,780,848,1208,1,5,539,0,1988,3959,135,1,0,0,1,0,0,1,0,0,1,1,0,0
730,731,236500,12.37370349,120,39,5389,8,0,Gd,1180,415,1595,1616,1616,1,5,608,237,3211,4006,152,3,0,0,1,1,0,1,0,1,1,2,0,2
731,732,187500,12.14153412,80,73,9590,7,442,Gd,786,82,868,1146,1146,1,6,438,160,2014,4010,22,3,0,0,1,1,0,1,1,1,1,2,0,1
732,733,222500,12.31268238,60,75,11404,7,202,Gd,252,901,1153,1153,2031,1,8,541,192,3184,4007,84,2.5,0,1,1,1,0,1,0,1,1,2,0,1
733,734,131400,11.78600139,20,80,10000,5,0,TA,594,270,864,1144,1144,1,6,264,165,2008,3992,0,2,0,0,0,1,0,1,0,0,1,1,0,1
734,735,108000,11.58988651,20,70.04995837,8978,5,0,TA,0,948,948,948,948,1,6,300,147,1896,3975,0,1,0,0,0,1,0,1,0,1,1,2,0,1
735,736,163000,12.00150548,75,60,10800,7,0,TA,390,490,880,880,1768,1,6,320,0,2648,3976,341,1.5,0,1,1,0,0,1,0,0,1,0,0,1
736,737,93500,11.44571672,90,60,8544,3,0,TA,0,0,0,1040,1040,2,6,400,0,1040,3956,0,2,0,0,0,0,0,1,0,0,1,1,0,1
737,738,239900,12.38797745,60,72,10463,8,0,Gd,0,893,893,901,1801,1,8,800,0,2694,4011,116,2.5,3,1,1,0,0,1,0,1,1,2,0,1
738,739,179000,12.09514108,90,60,10800,5,0,TA,1200,0,1200,1200,1200,1,5,0,120,2400,3997,0,6,0,0,0,1,0,1,0,0,1,1,0,1
739,740,190000,12.15477935,60,65,9313,7,0,Gd,0,864,864,864,1728,1,7,572,187,2592,4013,56,2.5,0,1,1,1,0,1,0,1,1,2,0,1
740,741,132000,11.7905572,70,60,9600,5,0,TA,0,264,264,768,1432,1,7,360,270,1696,4009,112,2,0,1,1,1,0,1,0,0,1,0,0,1
741,742,142000,11.86358234,20,65,6768,6,0,TA,832,80,912,912,912,1,5,288,168,1824,4004,0,2.5,0,0,0,1,0,1,0,1,1,1,0,1
742,743,179000,12.09514108,20,65,8450,7,108,TA,0,1349,1349,1349,1349,1,6,539,120,2698,4008,55,2,0,0,1,1,0,1,0,0,1,2,0,1
743,744,175000,12.07254125,80,70,12886,5,0,TA,444,76,520,1464,1464,1,6,480,302,1984,4008,100,2.5,0,0,1,1,0,1,0,1,1,1,0,1
744,745,180000,12.10071213,120,41,5395,8,0,Gd,733,604,1337,1337,1337,1,5,462,96,2674,4001,238,3,0,0,1,1,0,1,0,1,1,2,0,2
745,746,299800,12.61087086,60,70.04995837,8963,8,289,Ex,575,487,1142,1175,2715,1,11,831,0,3857,4004,204,4,0,1,1,0,0,1,0,1,1,1,0,1
746,747,236000,12.37158708,60,70.04995837,8795,7,0,Gd,300,652,952,980,2256,1,8,554,224,3208,4009,54,2.5,0,1,1,1,0,1,0,1,1,2,0,1
747,748,265979,12.49117264,70,65,11700,7,0,Gd,0,1240,1240,1320,2640,1,8,864,181,3880,4012,386,1.5,3,1,1,1,0,1,0,1,1,0,0,1
748,749,260400,12.46997419,20,59,10593,7,338,Gd,919,801,1720,1720,1720,1,7,527,240,3440,4006,210,3,0,0,1,1,0,1,0,1,1,2,0,2
749,750,98000,11.49272276,50,50,8405,4,0,TA,0,0,0,1088,1529,1,9,240,92,1529,3959,185,2,0,1,1,1,0,1,0,0,1,0,0,1
750,751,96500,11.47729829,50,55,8800,4,0,TA,0,576,576,792,1140,1,7,0,0,1716,4014,160,1,0,1,1,0,0,1,0,0,1,0,0,1
751,752,162000,11.99535161,60,70.04995837,7750,7,0,Gd,0,660,660,660,1320,1,6,400,0,1980,4010,48,2.5,0,1,1,0,0,1,0,0,1,2,0,1
752,753,217000,12.28765263,20,79,9236,6,0,TA,1200,279,1479,1494,1494,1,6,576,168,2973,4003,27,3,0,0,1,1,0,1,0,1,1,2,0,1
753,754,275500,12.52634291,60,80,10240,8,178,Gd,0,1030,1030,1038,2098,1,8,878,192,3128,4011,52,2.5,3,1,1,1,0,1,0,0,1,2,0,2
754,755,156000,11.95761129,20,61,7930,6,0,TA,439,115,1026,1026,1026,1,5,440,171,2052,4014,48,2,0,0,1,1,0,1,0,0,1,1,0,1
755,756,172500,12.05815252,160,34,3230,6,894,TA,381,348,729,742,1471,1,6,440,0,2200,4008,24,2.5,0,1,1,0,0,1,0,0,1,2,0,1
756,757,212000,12.26434155,60,68,10769,8,0,Gd,20,846,866,866,1768,1,7,578,144,2634,4016,105,2.5,0,1,1,1,0,1,0,1,1,2,0,1
757,758,158900,11.97603035,60,70.04995837,11616,6,328,TA,438,234,672,672,1386,1,6,440,335,2058,3988,0,2.5,0,1,0,1,0,1,0,1,1,1,0,1
758,759,179400,12.09737323,160,24,2280,7,360,TA,549,195,744,757,1501,1,6,440,0,2245,4007,0,2.5,0,1,0,0,0,1,0,0,1,2,0,1
759,760,290000,12.5776362,60,65,12257,8,513,Gd,56,1198,1318,1328,2531,1,9,752,222,3849,4002,98,2.5,3,1,1,1,0,1,0,1,1,2,0,2
760,761,127500,11.75587164,20,70,9100,6,0,TA,612,252,864,864,864,1,5,300,0,1728,3968,0,1,0,0,0,0,0,1,0,0,1,1,0,1
761,762,100000,11.51292546,30,60,6911,5,0,TA,405,740,1145,1301,1301,1,5,440,0,2446,3959,0,1,0,0,0,0,0,1,0,0,1,2,0,1
762,763,215200,12.27932311,60,72,8640,7,0,TA,24,732,756,764,1547,1,7,614,169,2303,4019,45,2.5,0,1,1,1,0,1,0,0,1,2,0,1
763,764,337000,12.72783821,60,82,9430,8,673,Gd,1163,89,1252,1268,2365,1,8,856,0,3617,4008,308,3.5,3,1,1,0,0,1,0,0,1,2,0,2
764,765,270000,12.50617724,120,30,9549,8,0,Gd,437,0,1494,1494,1494,1,6,481,0,2988,4002,246,2.5,0,0,1,0,0,1,0,1,1,2,0,1
765,766,264132,12.48420426,20,75,14587,9,284,Gd,0,1498,1498,1506,1506,1,6,592,0,3004,4016,174,2,0,0,1,0,0,1,0,1,1,2,1,1
766,767,196500,12.18841771,60,80,10421,7,42,TA,394,586,980,980,1714,1,7,496,228,2694,3998,222,2.5,0,1,1,1,0,1,0,0,1,1,0,1
767,768,160000,11.98292909,50,75,12508,6,0,TA,660,323,983,983,1750,1,7,423,245,2733,3993,156,3,0,1,1,1,0,1,0,1,1,1,0,1
768,769,216837,12.2869012,20,70,9100,7,0,Gd,24,1836,1860,1836,1836,1,8,484,120,3696,4011,33,2,0,0,1,1,0,1,0,0,1,2,0,1
769,770,538000,13.19561384,60,47,53504,8,603,Ex,1416,234,1650,1690,3279,1,12,841,503,4929,4013,246,4.5,3,1,1,1,0,1,0,1,1,2,0,2
770,771,134900,11.81228904,85,70.04995837,7252,5,0,TA,685,173,858,858,858,1,5,576,120,1716,3991,0,2,0,0,0,1,0,1,0,1,1,1,0,1
771,772,102000,11.53272809,20,67,8877,4,0,TA,836,0,836,1220,1220,1,6,396,0,2056,3957,0,1,0,0,0,0,0,1,0,0,1,1,0,1
772,773,107000,11.58058411,80,94,7819,6,0,TA,422,480,1029,1117,1117,1,6,672,144,2146,3986,0,2,0,0,0,1,0,1,0,0,1,1,0,1
773,774,114500,11.6483301,20,70,10150,5,1,TA,456,456,912,912,912,1,5,275,0,1824,3965,0,1,0,0,0,0,0,1,0,0,1,1,0,1
774,775,395000,12.88664104,20,110,14226,8,375,Gd,0,1935,1935,1973,1973,1,9,895,315,3908,4013,45,2,3,0,1,1,0,1,0,0,1,2,0,2
775,776,162000,11.99535161,120,32,4500,6,320,TA,866,338,1204,1204,1204,1,5,412,0,2408,4007,247,3,0,0,1,0,0,1,1,0,1,2,0,1
776,777,221500,12.30817787,20,86,11210,7,240,Gd,20,1594,1614,1614,1614,1,7,865,144,3228,4012,59,2,3,0,1,1,0,1,0,1,1,2,0,1
777,778,142500,11.86709728,20,100,13350,5,0,TA,762,102,864,894,894,1,5,440,241,1758,3980,0,2,0,0,0,1,0,1,0,1,1,1,0,1
778,779,144000,11.87756858,90,60,8400,5,320,TA,0,0,0,2020,2020,2,10,630,0,2020,3984,0,2,0,0,0,0,0,1,0,0,1,0,0,1
779,780,135000,11.81303006,90,78,10530,6,90,TA,975,0,975,1004,1004,1,4,504,0,1979,3983,0,2,0,0,0,0,0,1,0,0,1,1,0,1
780,781,176000,12.07823927,20,63,7875,7,38,TA,0,1237,1237,1253,1253,1,6,402,220,2490,4003,21,2,0,0,1,1,0,1,0,0,1,2,0,1
781,782,175900,12.07767093,60,65,7153,6,0,Gd,387,374,761,810,1603,1,7,484,0,2364,3998,124,2.5,0,1,1,0,0,1,0,0,1,2,0,1
782,783,187100,12.13939851,20,67,16285,7,0,Gd,0,1413,1413,1430,1430,1,6,605,0,2843,4011,33,2,0,0,1,0,0,1,0,1,1,2,0,1
783,784,165500,12.01672647,85,70.04995837,9101,5,104,TA,1097,0,1097,1110,1110,1,4,602,303,2207,3987,30,2,0,0,1,1,0,1,0,1,1,2,0,1
784,785,128000,11.75978554,75,35,6300,6,0,TA,0,742,742,742,1484,1,9,0,0,2226,4009,425,2,0,1,1,0,0,1,0,0,1,1,0,1
785,786,161500,11.99226042,20,70.04995837,9790,6,0,TA,251,491,1372,1342,1342,1,7,457,0,2714,3976,197,2,0,0,1,0,0,1,0,0,1,1,0,1
786,787,139000,11.84222921,50,60,10800,5,0,TA,686,0,686,966,1652,1,7,416,0,2338,3960,196,3,0,1,1,0,0,1,0,0,1,2,0,1
787,788,233000,12.35879373,60,76,10142,7,0,Gd,656,300,956,956,2084,1,8,618,0,3040,4014,45,3.5,0,1,1,0,0,1,0,1,1,2,0,1
788,789,107900,11.58896015,20,50,6000,4,0,TA,0,901,901,901,901,1,4,281,0,1802,4008,0,1,0,0,0,0,0,1,0,0,1,1,0,1
789,790,187500,12.14153412,60,70.04995837,12205,6,157,TA,568,264,832,976,2087,1,9,444,133,2919,4014,168,2.5,0,1,1,1,0,1,0,1,1,1,0,1
790,791,160200,11.98417831,120,43,3182,7,11,Gd,16,1129,1145,1145,1145,1,5,397,100,2290,4015,16,2,0,0,1,1,0,1,0,0,1,2,0,1
791,792,146800,11.8968264,80,70.04995837,11333,6,0,TA,539,490,1029,1062,1062,1,5,539,120,2091,3983,0,2,0,0,0,1,0,1,0,1,1,2,0,1
792,793,269790,12.50539916,60,92,9920,7,0,Gd,862,255,1117,1127,2013,1,8,455,180,3130,4004,130,3.5,0,1,1,1,0,1,0,1,1,2,0,2
793,794,225000,12.32385568,20,76,9158,8,140,Gd,0,1496,1496,1496,1496,1,7,474,168,2992,4014,130,2,0,0,1,1,0,1,0,0,1,2,1,1
794,795,194500,12.17818744,60,70.04995837,10832,7,0,Gd,0,712,712,1086,1895,1,7,409,143,2607,4004,46,2.5,0,1,1,1,0,1,0,1,1,2,0,1
795,796,171000,12.04941884,60,70,8400,6,130,TA,0,650,650,888,1564,1,7,476,0,2214,3991,254,2.5,0,1,1,0,0,1,0,0,1,1,0,1
796,797,143500,11.87409031,20,71,8197,6,148,TA,0,660,660,1285,1285,1,7,528,138,1945,3984,0,1.5,0,0,0,1,0,1,0,0,1,1,0,1
797,798,110000,11.60823564,20,57,7677,5,0,TA,570,203,773,773,773,1,4,240,0,1546,3961,0,1,0,0,0,0,0,1,0,0,1,1,0,1
798,799,485000,13.09190417,60,104,13518,9,860,Ex,0,1926,1926,1966,3140,1,11,820,144,5066,4018,78,3.5,3,1,1,1,0,1,1,0,1,2,1,2
799,800,175000,12.07254125,50,60,7200,5,252,TA,569,162,731,981,1768,1,7,240,0,2499,3957,264,2.5,0,1,1,0,0,1,0,0,1,0,0,1
800,801,200000,12.20607265,60,79,12798,6,0,TA,462,154,616,616,1688,1,8,603,403,2304,4005,299,3.5,0,1,1,1,0,1,0,1,1,2,0,1
801,802,109900,11.60732614,30,40,4800,4,0,TA,197,999,1196,1196,1196,1,5,440,0,2392,3997,0,2,0,0,0,0,0,1,0,0,1,1,0,0
802,803,189000,12.14950229,60,63,8199,7,0,Gd,648,80,728,728,1456,1,7,410,36,2184,4013,18,3.5,0,1,1,1,0,1,0,0,1,2,0,1
803,804,582933,13.27582754,60,107,13891,9,424,Ex,0,1734,1734,1734,2822,1,12,1020,52,4556,4018,362,3.5,3,1,1,1,0,1,1,0,1,2,1,2
804,805,118000,11.6784399,20,75,9000,5,0,TA,812,124,936,1128,1128,1,5,286,0,2064,3960,0,1,0,0,0,0,0,1,0,0,1,1,0,1
805,806,227680,12.33569641,20,91,12274,7,256,Gd,0,1417,1417,1428,1428,1,6,554,0,2845,4016,60,2,0,0,1,0,0,1,0,1,1,2,1,1
806,807,135500,11.81672692,80,75,9750,5,0,TA,400,100,980,980,980,1,6,384,68,1960,3973,0,2,0,0,0,1,0,1,0,0,1,2,0,1
807,808,223500,12.31716669,70,144,21384,5,0,TA,1309,15,1324,1072,1576,1,6,528,0,2900,4013,312,3.5,0,1,1,0,0,1,0,0,1,1,0,1
808,809,159950,11.98261655,80,85,13400,5,1047,TA,516,380,1024,1086,1086,1,6,484,0,2110,3972,0,2,0,0,0,0,0,1,0,0,1,1,0,1
809,810,106000,11.57119437,75,90,8100,5,0,TA,0,849,849,1075,2138,3,11,360,40,2987,3974,156,2,0,1,1,1,0,1,0,0,1,2,0,1
810,811,181000,12.10625231,20,78,10140,6,99,TA,663,0,1040,1309,1309,1,5,484,265,2349,4005,0,2.5,0,0,0,1,1,1,0,0,1,1,0,1
811,812,144500,11.88103479,120,70.04995837,4438,6,169,Gd,662,186,848,848,848,1,4,420,140,1696,4012,0,2,0,0,0,1,0,1,0,0,1,2,0,1
812,813,55993,10.93298196,20,66,8712,5,0,Fa,0,540,540,1044,1044,1,4,504,0,1584,3962,0,1,0,0,0,0,0,1,0,0,1,1,0,0
813,814,157900,11.9697172,20,75,9750,6,243,TA,608,834,1442,1442,1442,1,7,301,0,2884,3965,275,1.5,0,0,1,0,0,1,0,0,1,1,0,1
814,815,116000,11.66134547,50,45,8248,5,0,TA,0,686,686,686,1250,1,7,280,207,1936,3956,96,2,0,1,1,1,0,1,0,0,1,0,0,1
815,816,224900,12.32341114,20,48,12137,7,442,TA,0,1649,1649,1661,1661,1,6,598,0,3310,4008,34,2,0,0,1,0,0,1,0,1,1,2,0,1
816,817,137000,11.8277362,20,70.04995837,11425,5,0,TA,486,522,1008,1008,1008,1,4,275,0,2016,3960,120,1,0,0,1,0,0,1,0,1,1,1,0,1
817,818,271000,12.5098741,20,70.04995837,13265,8,148,Gd,1218,350,1568,1689,1689,1,7,857,150,3257,4010,59,3,3,0,1,1,0,1,0,1,1,2,0,1
818,819,155000,11.9511804,80,80,8816,6,80,TA,504,506,1010,1052,1052,1,6,440,0,2062,3981,0,2,0,0,0,0,0,1,0,0,1,1,0,1
819,820,224000,12.31940133,120,44,6371,7,128,Gd,733,625,1358,1358,1358,1,6,484,192,2716,4020,35,3,0,0,1,1,0,1,0,1,1,2,1,2
820,821,183000,12.11724143,60,72,7226,7,0,Gd,0,798,798,798,1640,1,6,595,0,2438,4011,45,2.5,0,1,1,0,0,1,0,1,1,2,0,1
821,822,93000,11.44035477,20,60,6000,4,0,Fa,0,936,936,936,936,1,4,576,0,1872,3962,144,1,0,0,1,0,0,1,0,0,1,1,0,1
822,823,225000,12.32385568,60,70.04995837,12394,7,0,Gd,0,847,847,847,1733,1,7,433,100,2580,4010,48,2.5,0,1,1,1,0,1,0,1,1,2,0,1
823,824,139500,11.84581988,50,60,9900,6,0,TA,0,778,778,944,1489,1,7,240,335,2267,3959,0,2,0,1,0,1,0,1,0,0,1,0,0,1
824,825,232600,12.35707552,20,81,11216,8,0,Gd,0,1489,1489,1489,1489,1,7,776,0,2978,4012,140,2,0,0,1,0,0,1,0,0,1,2,0,1
825,826,385000,12.86099861,20,114,14803,10,816,Ex,1636,442,2078,2084,2084,1,7,1220,188,4162,4016,45,3,3,0,1,1,0,1,1,0,1,2,0,2
826,827,109500,11.60367983,45,50,6130,5,0,TA,784,0,784,784,784,1,5,0,0,1568,3958,116,2,0,0,1,0,0,1,0,0,1,0,0,1
827,828,189000,12.14950229,20,65,8529,7,0,Gd,20,1434,1454,1434,1434,1,6,527,290,2888,4010,39,2,0,0,1,1,0,1,0,1,1,2,0,1
828,829,185000,12.1281111,60,70.04995837,28698,5,0,TA,249,0,1013,1160,2126,1,7,538,486,3139,3976,225,3,0,1,1,1,0,1,0,1,1,2,0,1
