,Id,LotFrontage,LotArea,LotShape,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log
109,110,105.0,11751,IR1,Gtl,NWAmes,6,6,1977,1977,BrkFace,480.0,CBlock,705,0,1139,1844,1844,0,0,1844,0,0,2,0,3,1,7,1,1977.0,2,546,0,122,0,0,0,0,0,1,2010,190000,12.154779351142624
110,111,75.0,9525,Reg,Gtl,Edwards,6,4,1954,1972,None,0.0,CBlock,444,0,550,994,1216,639,0,1855,0,0,2,0,4,1,7,0,1954.0,1,325,182,0,0,0,0,0,0,10,2006,136900,11.82700601127654
111,112,70.04995836802665,7750,IR1,Gtl,Gilbert,7,5,2000,2000,None,0.0,PConc,250,0,134,384,774,656,0,1430,0,0,2,1,3,1,7,1,2000.0,2,400,180,0,0,0,0,0,0,4,2010,180000,12.100712129872347
112,113,77.0,9965,Reg,Gtl,CollgCr,7,5,2007,2007,Stone,220.0,PConc,984,0,280,1264,1282,1414,0,2696,1,0,2,1,4,1,10,1,2007.0,3,792,120,184,0,0,168,0,0,10,2007,383970,12.858319703517948
113,114,70.04995836802665,21000,Reg,Gtl,Crawfor,6,5,1953,1953,BrkFace,184.0,CBlock,35,869,905,1809,2259,0,0,2259,1,0,2,0,3,1,7,2,1953.0,2,450,166,120,192,0,0,0,0,10,2007,217000,12.287652632522597
114,115,61.0,7259,IR1,Mod,Crawfor,6,8,1945,2002,None,0.0,CBlock,774,150,104,1028,1436,884,0,2320,1,0,2,1,3,1,9,1,1945.0,1,180,224,0,0,0,0,0,0,7,2007,259500,12.46651198158808
115,116,34.0,3230,Reg,Gtl,Somerst,6,5,1999,1999,BrkFace,1129.0,PConc,419,0,310,729,729,729,0,1458,0,0,2,1,2,1,5,1,1999.0,2,440,0,32,0,0,0,0,0,6,2007,176000,12.078239274020289
116,117,70.04995836802665,11616,Reg,Gtl,Sawyer,5,5,1962,1962,BrkFace,116.0,CBlock,170,670,252,1092,1092,0,0,1092,0,1,1,0,3,1,6,1,1962.0,1,288,0,20,144,0,0,0,0,9,2009,139000,11.842229212112828
117,118,74.0,8536,Reg,Gtl,Edwards,5,5,2006,2007,None,0.0,PConc,0,0,1125,1125,1125,0,0,1125,0,0,1,1,2,1,5,0,2007.0,2,430,80,64,0,0,0,0,0,4,2007,155000,11.951180395901384
118,119,90.0,12376,Reg,Gtl,SawyerW,7,5,1990,1990,None,0.0,PConc,1470,0,203,1673,1699,1523,0,3222,1,0,3,0,5,1,11,2,1990.0,3,594,367,0,0,0,0,0,0,5,2010,320000,12.676076274775909
119,120,65.0,8461,Reg,Gtl,CollgCr,6,5,2005,2006,None,0.0,PConc,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2005.0,2,390,0,24,0,0,0,0,0,7,2006,163990,12.007560729337492
120,121,70.04995836802665,21453,IR1,Sev,ClearCr,6,5,1969,1969,None,0.0,CBlock,938,0,0,938,988,0,0,988,1,0,1,0,1,1,4,2,1969.0,2,540,0,130,0,130,0,0,0,10,2006,180000,12.100712129872347
121,122,50.0,6060,Reg,Gtl,IDOTRR,4,5,1939,1950,None,0.0,PConc,0,0,732,732,772,351,0,1123,0,0,1,0,3,1,4,0,1979.0,1,264,0,0,140,0,0,0,0,6,2007,100000,11.512925464970229
122,123,75.0,9464,Reg,Gtl,NAmes,6,7,1958,1958,BrkFace,135.0,CBlock,570,0,510,1080,1080,0,0,1080,0,0,1,0,3,1,5,0,1958.0,1,288,0,0,0,0,130,0,0,6,2008,136000,11.820410164718188
123,124,55.0,7892,Reg,Gtl,SawyerW,6,5,1993,1993,None,0.0,PConc,300,0,899,1199,1199,0,0,1199,0,0,2,0,2,1,5,0,1993.0,2,530,0,63,0,0,0,0,0,3,2008,153900,11.94405831982697
124,125,48.0,17043,IR1,Gtl,NWAmes,6,5,1979,1998,None,0.0,CBlock,0,0,1362,1362,1586,0,0,1586,0,0,2,0,3,1,7,1,1979.0,2,435,192,0,0,0,0,0,0,1,2009,181000,12.106252310247962
125,126,60.0,6780,Reg,Gtl,IDOTRR,6,8,1935,1982,None,0.0,CBlock,490,0,30,520,520,0,234,754,1,0,1,0,2,1,5,0,1935.0,0,0,53,0,0,0,0,0,0,6,2006,84500,11.344506813345266
126,127,70.04995836802665,4928,IR1,Gtl,NPkVill,6,5,1976,1976,None,0.0,CBlock,120,0,958,1078,958,0,0,958,0,0,2,0,2,1,5,1,1977.0,2,440,0,205,0,0,0,0,0,2,2007,128000,11.759785542901755
127,128,55.0,4388,IR1,Gtl,OldTown,5,7,1930,1950,None,0.0,BrkTil,116,0,556,672,840,0,0,840,0,0,1,0,3,1,5,1,1930.0,0,0,0,0,0,0,0,0,0,6,2007,87000,11.37366339763672
128,129,69.0,7590,Reg,Gtl,NAmes,6,5,1966,1966,BrkFace,266.0,CBlock,512,0,148,660,660,688,0,1348,0,0,1,1,3,1,6,1,1966.0,2,453,188,108,0,0,0,0,0,7,2006,155000,11.951180395901384
129,130,69.0,8973,Reg,Gtl,NAmes,5,7,1958,1991,BrkFace,85.0,CBlock,567,28,413,1008,1053,0,0,1053,0,1,1,1,3,1,6,0,1998.0,2,750,0,80,0,180,0,0,0,7,2006,150000,11.918390573078392
130,131,88.0,14200,Reg,Gtl,NAmes,7,6,1966,1966,BrkFace,309.0,CBlock,445,0,479,924,1216,941,0,2157,0,0,2,1,4,1,8,2,1966.0,2,487,105,66,0,0,0,0,0,5,2006,226000,12.328290278254423
131,132,70.04995836802665,12224,IR1,Gtl,Gilbert,6,5,2000,2000,BrkFace,40.0,PConc,695,0,297,992,1022,1032,0,2054,1,0,2,1,3,1,7,1,2000.0,2,390,24,48,0,0,0,0,0,7,2009,244000,12.404923504275338
132,133,75.0,7388,Reg,Gtl,NAmes,5,6,1959,2002,None,0.0,CBlock,405,0,658,1063,1327,0,0,1327,1,0,1,0,3,1,7,0,1974.0,2,624,0,0,0,0,0,0,0,7,2007,150750,11.923378114589433
133,134,70.04995836802665,6853,IR1,Gtl,Timber,8,5,2001,2002,BrkFace,136.0,PConc,1005,0,262,1267,1296,0,0,1296,1,0,2,0,2,1,6,0,2001.0,2,471,192,25,0,0,0,0,0,6,2009,220000,12.301382825334498
134,135,78.0,10335,IR1,Gtl,Sawyer,5,6,1968,1993,None,0.0,CBlock,570,0,891,1461,1721,0,0,1721,0,0,2,1,3,1,7,1,1968.0,2,440,0,96,180,0,0,0,0,7,2006,180000,12.100712129872347
135,136,80.0,10400,Reg,Gtl,NWAmes,7,6,1970,1970,BrkFace,288.0,PConc,0,0,1304,1304,1682,0,0,1682,0,0,2,0,3,1,7,1,1970.0,2,530,98,0,0,0,0,0,0,5,2008,174000,12.066810578196666
136,137,70.04995836802665,10355,IR1,Gtl,NAmes,5,5,1967,1967,BrkFace,196.0,CBlock,695,0,519,1214,1214,0,0,1214,0,0,2,0,3,1,5,1,1967.0,1,318,0,111,0,0,0,0,0,7,2007,143000,11.870599909242044
137,138,82.0,11070,Reg,Gtl,Mitchel,7,5,1988,1989,BrkFace,70.0,CBlock,0,0,1907,1907,1959,0,0,1959,0,0,3,0,5,2,9,0,1989.0,3,766,0,0,0,0,0,0,0,7,2006,171000,12.049418835484797
138,139,73.0,9066,IR1,Gtl,CollgCr,8,5,1999,2000,BrkFace,320.0,PConc,668,0,336,1004,1004,848,0,1852,0,0,2,1,3,1,7,2,1999.0,3,660,224,106,0,0,0,0,0,12,2008,230000,12.345834587905333
139,140,65.0,15426,IR1,Gtl,CollgCr,6,5,1997,1997,None,0.0,PConc,821,0,107,928,928,836,0,1764,1,0,2,1,3,1,7,0,1997.0,2,470,276,99,0,0,0,0,0,8,2009,231500,12.352335152508426
140,141,70.0,10500,Reg,Gtl,NAmes,4,5,1971,1971,None,0.0,CBlock,432,0,432,864,864,0,0,864,0,0,1,0,3,1,5,1,1971.0,0,0,0,0,0,0,0,0,0,4,2010,115000,11.652687407345388
141,142,78.0,11645,Reg,Gtl,CollgCr,7,5,2005,2005,None,0.0,PConc,1300,0,434,1734,1734,0,0,1734,1,0,2,0,3,1,7,0,2005.0,2,660,160,24,0,0,0,0,0,1,2006,260000,12.468436909997665
142,143,71.0,8520,Reg,Gtl,NAmes,5,4,1952,1952,None,0.0,CBlock,507,0,403,910,910,475,0,1385,0,0,2,0,4,1,6,0,2000.0,2,720,0,0,0,0,0,0,0,6,2010,166000,12.01974306733868
143,144,78.0,10335,IR1,Gtl,CollgCr,7,5,1999,1999,BrkFace,183.0,PConc,679,0,811,1490,1501,0,0,1501,1,0,2,0,3,1,6,0,1999.0,2,577,144,29,0,0,0,0,0,6,2009,204000,12.225875272826354
144,145,70.0,9100,Reg,Gtl,Sawyer,5,5,1963,1963,BrkFace,336.0,CBlock,1332,0,396,1728,1728,0,0,1728,1,0,2,0,6,2,10,0,1963.0,2,504,0,0,0,0,0,0,0,11,2006,125000,11.736069016284437
145,146,24.0,2522,Reg,Gtl,Edwards,6,5,2004,2006,Stone,50.0,PConc,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,0,0,4,2006,130000,11.77528972943772
146,147,51.0,6120,Reg,Gtl,BrkSide,5,7,1931,1993,None,0.0,BrkTil,209,0,506,715,875,0,0,875,1,0,1,0,2,1,5,0,1931.0,1,180,48,0,0,0,0,0,0,11,2009,105000,11.56171562913966
147,148,70.04995836802665,9505,IR1,Gtl,Gilbert,7,5,2001,2001,BrkFace,180.0,PConc,0,0,884,884,884,1151,0,2035,0,0,2,1,3,1,8,1,2001.0,2,434,144,48,0,0,0,0,0,5,2010,222500,12.312682380588432
148,149,63.0,7500,Reg,Gtl,SawyerW,7,5,2004,2005,BrkFace,120.0,PConc,680,0,400,1080,1080,0,0,1080,1,0,1,0,3,1,6,0,2004.0,0,0,0,0,0,0,0,0,0,4,2008,141000,11.856515169360305
149,150,70.04995836802665,6240,Reg,Gtl,BrkSide,5,4,1936,1950,None,0.0,BrkTil,0,0,896,896,896,448,0,1344,0,0,1,0,3,1,7,0,1936.0,1,240,200,114,0,0,0,0,0,4,2006,115000,11.652687407345388
150,151,120.0,10356,Reg,Gtl,CollgCr,5,6,1975,1975,None,0.0,CBlock,716,0,253,969,969,0,0,969,0,0,1,1,3,1,5,0,1975.0,2,440,0,0,0,0,0,0,0,1,2007,122000,11.711776323715394
151,152,107.0,13891,Reg,Gtl,NridgHt,8,5,2007,2008,Stone,436.0,PConc,1400,0,310,1710,1710,0,0,1710,1,0,2,0,2,1,6,1,2007.0,3,866,0,102,0,0,0,0,0,1,2008,372402,12.827729194939907
152,153,70.04995836802665,14803,IR1,Gtl,NWAmes,6,5,1971,1971,BrkFace,252.0,CBlock,416,0,409,825,1097,896,0,1993,0,0,2,1,4,1,8,1,1971.0,2,495,0,66,0,0,0,0,0,6,2006,190000,12.154779351142624
153,154,70.04995836802665,13500,Reg,Gtl,ClearCr,6,7,1960,1975,None,0.0,CBlock,429,1080,93,1602,1252,0,0,1252,1,0,1,0,1,1,4,1,1960.0,2,564,409,0,0,0,0,0,0,3,2008,235000,12.367340793126296
154,155,84.0,11340,Reg,Gtl,OldTown,6,5,1923,1950,None,0.0,BrkTil,0,0,1200,1200,1200,0,0,1200,0,0,1,0,4,1,7,0,1923.0,1,312,0,0,228,0,0,0,0,3,2006,125000,11.736069016284437
155,156,60.0,9600,Reg,Gtl,Edwards,6,5,1924,1950,None,0.0,BrkTil,0,0,572,572,572,524,0,1096,0,0,1,0,2,1,5,0,1924.0,0,0,0,8,128,0,0,0,0,4,2008,79000,11.27720313144916
156,157,60.0,7200,Reg,Gtl,NAmes,5,7,1950,1950,None,0.0,CBlock,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,5,0,1950.0,2,625,0,0,0,0,0,0,0,6,2006,109500,11.603679828238693
157,158,92.0,12003,Reg,Gtl,Timber,8,5,2009,2010,BrkFace,84.0,PConc,0,0,774,774,774,1194,0,1968,0,0,2,1,4,1,8,1,2009.0,3,680,0,75,0,0,0,0,0,5,2010,269500,12.504323669331189
158,159,100.0,12552,Reg,Gtl,Somerst,7,5,2004,2005,None,0.0,PConc,222,0,769,991,991,956,0,1947,0,0,2,1,3,1,8,1,2004.0,2,678,0,136,0,0,0,0,0,5,2010,254900,12.448626590364206
159,160,134.0,19378,IR1,Gtl,Gilbert,7,5,2005,2006,BrkFace,456.0,PConc,57,0,1335,1392,1392,1070,0,2462,1,0,2,1,4,1,9,1,2006.0,2,576,239,132,0,168,0,0,0,3,2006,320000,12.676076274775909
160,161,70.04995836802665,11120,IR1,Gtl,Veenker,6,6,1984,1984,None,0.0,PConc,660,0,572,1232,1232,0,0,1232,0,0,2,0,3,1,6,0,1984.0,2,516,0,0,0,0,0,0,0,6,2008,162500,11.998433280751929
161,162,110.0,13688,IR1,Gtl,NridgHt,9,5,2003,2004,BrkFace,664.0,PConc,1016,0,556,1572,1572,1096,0,2668,1,0,2,1,3,1,10,2,2003.0,3,726,400,0,0,0,0,0,0,3,2008,412500,12.929991484756872
162,163,95.0,12182,Reg,Gtl,NridgHt,7,5,2005,2005,BrkFace,226.0,PConc,1201,0,340,1541,1541,0,0,1541,0,0,2,0,3,1,7,1,2005.0,2,532,0,70,0,0,0,0,0,5,2010,220000,12.301382825334498
163,164,55.0,5500,Reg,Gtl,OldTown,4,6,1956,1956,None,0.0,CBlock,0,0,882,882,882,0,0,882,0,0,1,0,1,1,4,0,1956.0,0,0,0,0,0,0,0,0,0,4,2007,103200,11.544424132029599
164,165,40.0,5400,Reg,Gtl,OldTown,6,7,1926,2004,None,0.0,BrkTil,370,0,779,1149,1149,467,0,1616,0,0,2,0,3,1,5,0,1926.0,1,216,0,0,183,0,0,0,0,10,2007,152000,11.931635799828413
165,166,62.0,10106,Reg,Gtl,Edwards,5,7,1940,1999,None,0.0,BrkTil,351,181,112,644,808,547,0,1355,1,0,2,0,4,2,6,0,1940.0,0,0,140,0,0,0,0,0,0,9,2008,127500,11.755871643580617
166,167,70.04995836802665,10708,IR1,Gtl,ClearCr,5,5,1955,1993,None,0.0,CBlock,379,768,470,1617,1867,0,0,1867,1,0,1,0,2,1,7,3,1955.0,1,303,476,0,0,0,142,0,0,11,2009,190000,12.154779351142624
167,168,86.0,10562,Reg,Gtl,NridgHt,8,5,2007,2007,Stone,300.0,PConc,1288,0,294,1582,1610,551,0,2161,1,0,1,1,3,1,8,1,2007.0,3,789,178,120,0,0,0,0,0,11,2007,325624,12.693498620467778
168,169,62.0,8244,IR1,Gtl,Gilbert,7,5,2004,2004,None,0.0,PConc,0,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,2004.0,2,440,100,48,0,0,0,0,0,5,2007,183500,12.119969946476761
169,170,70.04995836802665,16669,IR1,Gtl,Timber,8,6,1981,1981,BrkFace,653.0,CBlock,0,0,1686,1686,1707,0,0,1707,0,0,2,1,2,1,6,1,1981.0,2,511,574,64,0,0,0,0,0,1,2006,228000,12.337100907936577
170,171,70.04995836802665,12358,IR1,Gtl,OldTown,5,6,1941,1950,None,0.0,CBlock,360,0,360,720,854,0,528,1382,0,0,1,1,2,1,7,0,1991.0,2,660,237,0,0,0,0,0,0,5,2007,128500,11.763684183317412
171,172,141.0,31770,IR1,Gtl,NAmes,6,5,1960,1960,Stone,112.0,CBlock,639,0,441,1080,1656,0,0,1656,1,0,1,0,3,1,7,2,1960.0,2,528,210,62,0,0,0,0,0,5,2010,215000,12.2783933071098
172,173,44.0,5306,IR1,Gtl,StoneBr,7,7,1987,1987,None,0.0,PConc,495,215,354,1064,1064,703,0,1767,1,0,2,0,2,1,5,1,1987.0,2,504,441,35,0,0,0,0,0,6,2006,239000,12.384218830913648
173,174,80.0,10197,IR1,Gtl,NAmes,6,5,1961,1961,BrkCmn,491.0,CBlock,288,374,700,1362,1362,0,0,1362,1,0,1,1,3,1,6,1,1961.0,2,504,0,20,0,0,0,0,0,6,2008,163000,12.0015054797889
174,175,47.0,12416,IR1,Gtl,Timber,6,5,1986,1986,Stone,132.0,CBlock,1398,208,0,1606,1651,0,0,1651,1,0,2,0,3,1,7,1,1986.0,2,616,192,0,0,0,0,0,0,11,2008,184000,12.122691036591123
175,176,84.0,12615,Reg,Gtl,Edwards,6,7,1950,2001,None,0.0,CBlock,477,0,725,1202,2158,0,0,2158,1,0,2,0,4,1,7,1,1950.0,2,576,0,29,39,0,0,0,0,6,2007,243000,12.400816722322686
176,177,97.0,10029,IR1,Gtl,ClearCr,6,5,1988,1989,BrkFace,268.0,PConc,831,0,320,1151,1164,896,0,2060,0,1,2,1,4,1,8,1,1988.0,2,521,0,228,0,0,192,0,0,9,2007,211000,12.259613412458204
177,178,70.04995836802665,13650,Reg,Gtl,Sawyer,5,5,1958,1958,None,0.0,CBlock,57,441,554,1052,1252,668,0,1920,1,0,2,0,4,1,8,1,1958.0,2,451,0,0,0,0,0,0,0,7,2006,172500,12.058152515453552
178,179,63.0,17423,IR1,Gtl,StoneBr,9,5,2008,2009,Stone,748.0,PConc,1904,0,312,2216,2234,0,0,2234,1,0,2,0,1,1,9,1,2009.0,3,1166,0,60,0,0,0,0,0,7,2009,501837,13.1260306447518
179,180,60.0,8520,Reg,Gtl,OldTown,5,6,1923,2006,None,0.0,CBlock,0,0,968,968,968,0,0,968,0,0,1,0,2,1,5,0,1935.0,2,480,0,0,184,0,0,0,0,7,2007,100000,11.512925464970229
180,181,70.04995836802665,2117,Reg,Gtl,Somerst,6,5,2000,2000,BrkFace,456.0,PConc,436,0,320,756,769,756,0,1525,0,0,2,1,3,1,5,1,2000.0,2,440,0,0,0,0,0,0,0,6,2007,177000,12.083905011555967
181,182,54.0,7588,Reg,Gtl,Crawfor,7,6,1920,1950,None,0.0,BrkTil,352,0,441,793,901,901,0,1802,0,0,1,1,4,1,9,1,1920.0,1,216,0,0,40,0,0,0,0,7,2006,200100,12.206572520571825
182,183,60.0,9060,Reg,Gtl,Edwards,5,6,1957,2006,BrkFace,98.0,PConc,0,0,0,0,1340,0,0,1340,0,0,1,0,3,1,7,1,1957.0,1,252,116,0,0,180,0,0,0,6,2007,120000,11.695247021764184
183,184,63.0,11426,Reg,Gtl,OldTown,7,5,2003,2003,None,0.0,PConc,0,0,1362,1362,1362,720,0,2082,0,0,2,1,3,1,6,0,2003.0,2,484,280,238,0,0,0,0,0,6,2008,200000,12.206072645530174
184,185,92.0,7438,IR1,Gtl,BrkSide,5,8,1908,1991,None,0.0,PConc,0,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,1986.0,2,576,104,0,0,0,0,0,0,6,2006,127000,11.751942365440728
185,186,90.0,22950,IR2,Gtl,OldTown,10,9,1892,1993,None,0.0,BrkTil,0,0,1107,1107,1518,1518,572,3608,0,0,2,1,4,1,12,2,1993.0,3,840,0,260,0,0,410,0,0,6,2006,475000,13.071070083016778
186,187,70.04995836802665,9947,IR1,Gtl,Mitchel,7,5,1990,1991,None,0.0,PConc,611,0,577,1188,1217,0,0,1217,1,0,2,0,3,1,6,0,1990.0,2,497,168,27,0,0,0,0,0,6,2009,173000,12.061046873479915
187,188,60.0,10410,Reg,Gtl,OldTown,5,7,1916,1987,None,0.0,CBlock,0,0,660,660,808,704,144,1656,0,0,2,1,3,1,8,0,1916.0,1,180,0,0,0,140,0,0,0,8,2009,135000,11.813030057420567
188,189,64.0,7018,Reg,Gtl,SawyerW,5,5,1979,1979,Stone,275.0,CBlock,1086,0,0,1086,1224,0,0,1224,2,0,0,2,2,2,6,2,1979.0,2,528,120,0,0,0,0,0,0,6,2009,153337,11.940393392554734
189,190,41.0,4923,Reg,Gtl,StoneBr,8,5,2001,2002,None,0.0,PConc,1153,0,440,1593,1593,0,0,1593,1,0,1,1,0,1,5,1,2001.0,2,682,0,120,0,0,224,0,0,8,2008,286000,12.56374708980199
190,191,70.0,10570,Reg,Mod,Crawfor,8,8,1932,1994,None,0.0,CBlock,297,0,556,853,1549,1178,0,2727,0,0,2,1,3,1,10,2,1932.0,2,440,0,74,0,0,0,0,0,12,2007,315000,12.66032791780777
191,192,70.04995836802665,7472,IR1,Gtl,NAmes,7,9,1972,2004,BrkFace,138.0,CBlock,626,0,99,725,725,754,0,1479,1,0,1,1,4,1,7,0,1972.0,2,484,0,32,0,0,0,0,0,6,2007,184000,12.122691036591123
192,193,68.0,9017,IR1,Gtl,CollgCr,7,5,1999,1999,None,0.0,PConc,560,0,871,1431,1431,0,0,1431,1,0,2,0,3,1,6,0,1999.0,2,666,0,35,0,0,0,0,0,9,2009,192000,12.165250651009918
193,194,24.0,2522,Reg,Gtl,Edwards,7,5,2004,2004,Stone,50.0,PConc,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,0,0,5,2006,130000,11.77528972943772
194,195,60.0,7180,IR1,Gtl,CollgCr,5,7,1972,1972,None,0.0,CBlock,390,0,474,864,864,0,0,864,0,0,1,0,3,1,5,0,1989.0,1,352,0,0,0,0,0,0,0,5,2008,127000,11.751942365440728
195,196,24.0,2280,Reg,Gtl,NPkVill,6,6,1976,1976,None,0.0,CBlock,566,0,289,855,855,601,0,1456,0,0,2,1,3,1,7,1,1976.0,2,440,87,0,0,0,0,0,0,7,2009,148500,11.908340237224891
196,197,79.0,9416,Reg,Gtl,Somerst,7,5,2007,2007,Stone,205.0,PConc,1126,0,600,1726,1726,0,0,1726,1,0,2,0,3,1,8,1,2007.0,3,786,171,138,0,0,266,0,0,9,2007,311872,12.650348126203179
197,198,174.0,25419,Reg,Gtl,NAmes,8,4,1918,1990,None,0.0,PConc,1036,184,140,1360,1360,1360,392,3112,1,1,2,0,4,1,8,1,1918.0,2,795,0,16,552,0,0,512,0,3,2006,235000,12.367340793126296
198,199,92.0,5520,Reg,Gtl,OldTown,6,6,1912,1950,None,0.0,CBlock,0,0,755,755,929,929,371,2229,0,0,1,0,5,1,8,0,1912.0,0,0,0,198,30,0,0,0,0,7,2009,104000,11.55214617812351
199,200,76.0,9591,Reg,Gtl,NridgHt,8,5,2004,2005,BrkFace,262.0,PConc,1088,0,625,1713,1713,0,0,1713,1,0,2,0,3,1,7,1,2004.0,3,856,0,26,0,0,170,0,0,1,2009,274900,12.524162674153336
200,201,80.0,8546,Reg,Gtl,Edwards,4,5,2003,2004,None,0.0,PConc,0,0,1121,1121,1121,0,0,1121,0,0,2,0,2,1,5,0,2003.0,2,440,132,64,0,0,0,0,0,3,2010,140000,11.84939770159144
201,202,75.0,10125,Reg,Gtl,Mitchel,6,6,1977,1977,None,0.0,CBlock,641,279,276,1196,1279,0,0,1279,0,1,2,0,3,1,6,2,1980.0,2,473,238,83,0,0,0,0,0,2,2008,171500,12.052338545588132
202,203,50.0,7000,Reg,Gtl,OldTown,6,6,1924,1950,None,0.0,BrkTil,617,0,0,617,865,445,0,1310,0,0,2,0,2,1,6,0,1924.0,1,398,0,0,126,0,0,0,0,5,2006,112000,11.626254150277232
203,204,70.04995836802665,4438,Reg,Gtl,CollgCr,6,5,2004,2004,BrkFace,205.0,PConc,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2004.0,2,420,149,0,0,0,0,0,0,1,2008,149000,11.911701584927597
204,205,50.0,3500,Reg,Gtl,OldTown,5,7,1947,1950,None,0.0,CBlock,312,0,408,720,720,564,0,1284,0,0,1,1,2,1,5,0,1948.0,1,240,0,35,0,0,0,0,0,4,2009,110000,11.608235644774552
205,206,99.0,11851,Reg,Gtl,Gilbert,7,5,1990,1990,None,0.0,PConc,0,0,1424,1424,1442,0,0,1442,0,0,2,0,3,1,5,0,1990.0,2,500,0,34,0,508,0,0,0,5,2009,180500,12.103486056755072
206,207,40.0,13673,IR1,Gtl,Sawyer,5,5,1962,1962,None,0.0,CBlock,0,0,1140,1140,1696,0,0,1696,0,0,1,1,3,1,8,1,1962.0,1,349,0,30,0,0,0,0,0,3,2007,143900,11.876873892875459
207,208,70.04995836802665,12493,IR1,Gtl,NAmes,4,5,1960,1960,None,0.0,PConc,419,306,375,1100,1100,0,0,1100,1,0,1,0,3,1,6,1,1960.0,1,312,355,0,0,0,0,0,0,4,2008,141000,11.856515169360305
208,209,70.04995836802665,14364,IR1,Mod,SawyerW,7,5,1988,1989,BrkFace,128.0,CBlock,1065,0,92,1157,1180,882,0,2062,1,0,2,1,3,1,7,1,1988.0,2,454,60,55,0,0,154,0,0,4,2007,277000,12.531772785169476
209,210,75.0,8250,Reg,Gtl,NAmes,6,7,1964,1964,Stone,260.0,CBlock,787,0,305,1092,1092,0,0,1092,1,0,1,0,3,1,6,0,1964.0,2,504,0,0,0,0,0,0,0,7,2008,145000,11.884489021402711
210,211,67.0,5604,Reg,Gtl,Edwards,5,6,1925,1950,None,0.0,CBlock,468,0,396,864,864,0,0,864,1,0,1,0,2,1,5,0,1925.0,0,0,0,0,96,0,0,0,0,4,2008,98000,11.49272275765271
211,212,83.0,10420,Reg,Gtl,Edwards,6,5,2009,2009,None,0.0,PConc,36,0,1176,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2009.0,2,460,100,22,0,0,0,0,0,3,2010,186000,12.133501952695338
212,213,72.0,8640,Reg,Gtl,Somerst,7,5,2009,2009,None,0.0,PConc,822,0,78,900,932,920,0,1852,1,0,2,1,3,1,7,1,2009.0,2,644,168,108,0,0,0,0,0,7,2009,252678,12.439871229831715
213,214,43.0,13568,IR2,Gtl,CollgCr,5,5,1995,1995,None,0.0,PConc,716,0,274,990,990,0,0,990,0,1,1,0,3,1,5,0,1996.0,2,576,224,0,0,0,0,0,0,7,2006,156000,11.957611286231675
214,215,70.04995836802665,10900,IR1,Gtl,CollgCr,6,7,1977,1977,BrkFace,153.0,CBlock,378,0,311,689,689,703,0,1392,0,0,1,1,3,1,6,0,1977.0,1,299,0,36,0,0,0,0,450,3,2010,161750,11.993807212363148
215,216,72.0,10011,IR1,Gtl,NAmes,5,6,1957,1996,BrkFace,64.0,CBlock,360,0,710,1070,1236,0,0,1236,0,1,1,0,2,1,6,1,1957.0,1,447,0,0,0,0,0,0,0,5,2006,134450,11.80894766169701
216,217,65.0,8450,Reg,Gtl,CollgCr,7,5,2004,2004,BrkFace,266.0,PConc,946,0,490,1436,1436,0,0,1436,1,0,2,0,3,1,8,0,2004.0,2,484,139,98,0,0,0,0,0,4,2008,210000,12.254862809699606
217,218,57.0,9906,Reg,Gtl,OldTown,4,4,1925,1950,None,0.0,CBlock,0,0,686,686,810,518,0,1328,0,0,1,0,3,1,8,0,1940.0,1,210,0,172,60,0,0,0,0,9,2006,107000,11.580584113444043
218,219,70.04995836802665,15660,IR1,Gtl,Crawfor,7,9,1939,2006,BrkFace,312.0,CBlock,341,0,457,798,1137,817,0,1954,0,1,1,1,3,1,8,2,1939.0,2,431,0,119,150,0,0,0,0,5,2008,311500,12.649154617209645
219,220,43.0,3010,Reg,Gtl,Blmngtn,7,5,2005,2006,BrkFace,16.0,PConc,16,0,1232,1248,1248,0,0,1248,0,0,2,0,2,1,5,0,2005.0,2,438,108,0,0,0,0,0,0,3,2006,167240,12.0271851854705
220,221,73.0,8990,IR1,Gtl,CollgCr,7,5,2006,2006,None,0.0,PConc,0,0,1498,1498,1498,0,0,1498,0,0,2,0,2,1,5,0,2006.0,2,675,351,33,0,0,0,0,0,4,2006,204900,12.230277334226992
