,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,SalePrice,SalePrice_log,TotalSF,Age,AgeRemod,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
144,145,90,70.0,9100,5,5,336.0,TA,1332,396,1728,1728,1728,6,2,10,0,504,0,125000,11.736069016284437,3456,43,43,0,3.0,0,0,0,0,0,0,0,1,0,1
145,146,160,24.0,2522,6,5,50.0,Gd,0,970,970,970,1709,3,1,7,0,380,0,130000,11.77528972943772,2679,2,0,40,2.0,0,1,1,0,0,0,0,2,1,1
146,147,30,51.0,6120,5,7,0.0,TA,209,506,715,875,875,2,1,5,0,180,48,105000,11.56171562913966,1590,78,16,0,2.0,0,0,0,1,0,0,0,0,0,1
147,148,60,70.04995836802665,9505,7,5,180.0,Gd,0,884,884,884,2035,3,1,8,1,434,144,222500,12.312682380588432,2919,9,9,48,2.5,0,1,1,1,0,1,0,2,0,1
148,149,20,63.0,7500,7,5,120.0,TA,680,400,1080,1080,1080,3,1,6,0,0,0,141000,11.856515169360305,2160,4,3,0,2.0,0,0,0,0,0,0,0,2,0,1
149,150,50,70.04995836802665,6240,5,4,0.0,TA,0,896,896,896,1344,3,1,7,0,240,200,115000,11.652687407345388,2240,70,56,114,1.0,0,1,1,1,0,0,0,0,0,1
150,151,20,120.0,10356,5,6,0.0,TA,716,253,969,969,969,3,1,5,0,440,0,122000,11.711776323715394,1938,32,32,0,1.5,0,0,0,0,0,0,0,1,0,1
151,152,20,107.0,13891,8,5,436.0,Gd,1400,310,1710,1710,1710,2,1,6,1,866,0,372402,12.827729194939907,3420,1,0,102,3.0,3,0,1,0,0,0,0,2,1,2
152,153,60,70.04995836802665,14803,6,5,252.0,TA,416,409,825,1097,1993,4,1,8,1,495,0,190000,12.154779351142624,2818,35,35,66,2.5,0,1,1,0,0,1,0,1,0,1
153,154,20,70.04995836802665,13500,6,7,0.0,TA,429,93,1602,1252,1252,1,1,4,1,564,409,235000,12.367340793126296,2854,48,33,0,2.0,0,0,0,1,0,0,0,1,0,1
154,155,30,84.0,11340,6,5,0.0,TA,0,1200,1200,1200,1200,4,1,7,0,312,0,125000,11.736069016284437,2400,83,56,228,1.0,0,0,1,0,0,0,0,0,0,1
155,156,50,60.0,9600,6,5,0.0,TA,0,572,572,572,1096,2,1,5,0,0,0,79000,11.27720313144916,1668,84,58,136,1.0,0,1,1,0,0,0,0,0,0,1
156,157,20,60.0,7200,5,7,0.0,TA,0,0,0,1040,1040,2,1,5,0,625,0,109500,11.603679828238693,1040,56,56,0,1.0,0,0,0,0,0,0,0,1,0,1
157,158,60,92.0,12003,8,5,84.0,Gd,0,774,774,774,1968,4,1,8,1,680,0,269500,12.504323669331189,2742,1,0,75,2.5,3,1,1,0,0,0,0,2,0,1
158,159,60,100.0,12552,7,5,0.0,Gd,222,769,991,991,1947,3,1,8,1,678,0,254900,12.448626590364206,2938,6,5,136,2.5,0,1,1,0,0,0,0,2,0,1
159,160,60,134.0,19378,7,5,456.0,Gd,57,1335,1392,1392,2462,4,1,9,1,576,239,320000,12.676076274775909,3854,1,0,300,3.5,0,1,1,1,0,1,0,2,0,1
160,161,20,70.04995836802665,11120,6,6,0.0,TA,660,572,1232,1232,1232,3,1,6,0,516,0,162500,11.998433280751929,2464,24,24,0,2.0,0,0,0,0,0,1,0,2,0,1
161,162,60,110.0,13688,9,5,664.0,Gd,1016,556,1572,1572,2668,3,1,10,2,726,400,412500,12.929991484756872,4240,5,4,0,3.5,3,1,0,1,0,1,0,2,0,2
162,163,20,95.0,12182,7,5,226.0,Gd,1201,340,1541,1541,1541,3,1,7,1,532,0,220000,12.301382825334498,3082,5,5,70,2.0,0,0,1,0,0,0,0,2,0,2
163,164,45,55.0,5500,4,6,0.0,TA,0,882,882,882,882,1,1,4,0,0,0,103200,11.544424132029599,1764,51,51,0,1.0,0,0,0,0,0,0,0,1,0,1
164,165,40,40.0,5400,6,7,0.0,TA,370,779,1149,1149,1616,3,1,5,0,216,0,152000,11.931635799828413,2765,81,3,183,2.0,0,1,1,0,0,0,0,0,0,1
165,166,190,62.0,10106,5,7,0.0,TA,351,112,644,808,1355,4,2,6,0,0,140,127500,11.755871643580617,1999,68,9,0,3.0,0,1,0,1,0,0,0,0,0,1
166,167,20,70.04995836802665,10708,5,5,0.0,Gd,379,470,1617,1867,1867,2,1,7,3,303,476,190000,12.154779351142624,3484,54,16,142,2.0,0,0,1,1,0,1,0,1,0,1
167,168,60,86.0,10562,8,5,300.0,Gd,1288,294,1582,1610,2161,3,1,8,1,789,178,325624,12.693498620467778,3743,0,0,120,2.5,3,1,1,1,0,0,0,2,1,2
168,169,60,62.0,8244,7,5,0.0,Gd,0,840,840,840,1720,3,1,7,1,440,100,183500,12.119969946476761,2560,3,3,48,2.5,0,1,1,1,0,1,0,2,0,1
169,170,20,70.04995836802665,16669,8,6,653.0,Gd,0,1686,1686,1707,1707,2,1,6,1,511,574,228000,12.337100907936577,3393,25,25,64,2.5,0,0,1,1,0,1,0,1,0,1
170,171,50,70.04995836802665,12358,5,6,0.0,TA,360,360,720,854,1382,2,1,7,0,660,237,128500,11.763684183317412,2102,66,57,0,1.5,0,0,0,1,0,1,0,1,0,1
171,172,20,141.0,31770,6,5,112.0,TA,639,441,1080,1656,1656,3,1,7,2,528,210,215000,12.2783933071098,2736,50,50,62,2.0,0,0,1,1,0,1,0,1,1,1
172,173,160,44.0,5306,7,7,0.0,Gd,495,354,1064,1064,1767,2,1,5,1,504,441,239000,12.384218830913648,2831,19,19,35,3.0,0,1,1,1,0,1,0,2,0,2
173,174,20,80.0,10197,6,5,491.0,TA,288,700,1362,1362,1362,3,1,6,1,504,0,163000,12.0015054797889,2724,47,47,20,2.5,0,0,1,0,0,1,0,1,0,1
174,175,20,47.0,12416,6,5,132.0,TA,1398,0,1606,1651,1651,3,1,7,1,616,192,184000,12.122691036591123,3257,22,22,0,3.0,0,0,0,1,0,1,0,1,1,1
175,176,20,84.0,12615,6,7,0.0,TA,477,725,1202,2158,2158,4,1,7,1,576,0,243000,12.400816722322686,3360,57,6,68,3.0,0,0,1,0,0,0,0,1,0,1
176,177,60,97.0,10029,6,5,268.0,Gd,831,320,1151,1164,2060,4,1,8,1,521,0,211000,12.259613412458204,3211,19,18,420,3.0,0,1,1,0,0,1,0,2,0,1
177,178,50,70.04995836802665,13650,5,5,0.0,Gd,57,554,1052,1252,1920,4,1,8,1,451,0,172500,12.058152515453552,2972,48,48,0,3.0,0,1,0,0,0,0,0,1,0,1
178,179,20,63.0,17423,9,5,748.0,Ex,1904,312,2216,2234,2234,1,1,9,1,1166,0,501837,13.1260306447518,4450,1,0,60,3.0,3,0,1,0,0,1,0,2,1,2
179,180,30,60.0,8520,5,6,0.0,Gd,0,968,968,968,968,2,1,5,0,480,0,100000,11.512925464970229,1936,84,1,184,1.0,0,0,1,0,0,0,0,1,0,1
180,181,160,70.04995836802665,2117,6,5,456.0,Gd,436,320,756,769,1525,3,1,5,1,440,0,177000,12.083905011555967,2281,7,7,0,2.5,0,1,0,0,0,0,0,2,0,1
181,182,70,54.0,7588,7,6,0.0,TA,352,441,793,901,1802,4,1,9,1,216,0,200100,12.206572520571825,2595,86,56,40,1.5,0,1,1,0,0,0,0,0,0,1
182,183,20,60.0,9060,5,6,98.0,TA,0,0,0,1340,1340,3,1,7,1,252,116,120000,11.695247021764184,1340,50,1,180,1.0,0,0,1,1,0,0,0,2,0,1
183,184,50,63.0,11426,7,5,0.0,TA,0,1362,1362,1362,2082,3,1,6,0,484,280,200000,12.206072645530174,3444,5,5,238,2.5,0,1,1,1,0,0,0,2,0,1
184,185,50,92.0,7438,5,8,0.0,TA,0,504,504,936,1252,3,1,5,0,576,104,127000,11.751942365440728,1756,98,15,0,1.0,0,1,0,1,0,1,0,2,0,1
185,186,75,90.0,22950,10,9,0.0,Gd,0,1107,1107,1518,3608,4,1,12,2,840,0,475000,13.071070083016778,4715,114,13,670,2.5,3,1,1,0,0,1,0,0,0,1
186,187,80,70.04995836802665,9947,7,5,0.0,TA,611,577,1188,1217,1217,3,1,6,0,497,168,173000,12.061046873479915,2405,19,18,27,3.0,0,0,1,1,0,1,0,2,0,1
187,188,50,60.0,10410,5,7,0.0,TA,0,660,660,808,1656,3,1,8,0,180,0,135000,11.813030057420567,2316,93,22,140,2.5,0,1,1,0,0,0,0,1,0,1
188,189,90,64.0,7018,5,5,275.0,TA,1086,0,1086,1224,1224,2,2,6,2,528,120,153337,11.940393392554734,2310,30,30,0,3.0,0,0,0,1,0,0,0,1,1,1
189,190,120,41.0,4923,8,5,0.0,Gd,1153,440,1593,1593,1593,0,1,5,1,682,0,286000,12.56374708980199,3186,7,6,344,2.5,0,0,1,0,0,0,0,2,0,2
190,191,70,70.0,10570,8,8,0.0,Gd,297,556,853,1549,2727,3,1,10,2,440,0,315000,12.66032791780777,3580,75,13,74,2.5,0,1,1,0,0,0,1,1,0,1
191,192,60,70.04995836802665,7472,7,9,138.0,TA,626,99,725,725,1479,4,1,7,0,484,0,184000,12.122691036591123,2204,35,3,32,2.5,0,1,1,0,0,1,0,1,0,1
192,193,20,68.0,9017,7,5,0.0,Gd,560,871,1431,1431,1431,3,1,6,0,666,0,192000,12.165250651009918,2862,10,10,35,3.0,0,0,1,0,0,1,0,2,0,1
193,194,160,24.0,2522,7,5,50.0,Gd,0,970,970,970,1709,3,1,7,0,380,0,130000,11.77528972943772,2679,2,2,40,2.0,0,1,1,0,0,0,0,2,1,1
194,195,20,60.0,7180,5,7,0.0,TA,390,474,864,864,864,3,1,5,0,352,0,127000,11.751942365440728,1728,36,36,0,1.0,0,0,0,0,0,1,0,1,0,1
195,196,160,24.0,2280,6,6,0.0,TA,566,289,855,855,1456,3,1,7,1,440,87,148500,11.908340237224891,2311,33,33,0,2.5,0,1,0,1,0,0,0,1,0,1
196,197,20,79.0,9416,7,5,205.0,Ex,1126,600,1726,1726,1726,3,1,8,1,786,171,311872,12.650348126203179,3452,0,0,404,3.0,3,0,1,1,0,0,0,2,1,1
197,198,75,174.0,25419,8,4,0.0,Gd,1036,140,1360,1360,3112,4,1,8,1,795,0,235000,12.367340793126296,4472,88,16,568,3.5,0,1,1,0,1,0,0,2,0,1
198,199,75,92.0,5520,6,6,0.0,TA,0,755,755,929,2229,5,1,8,0,0,0,104000,11.55214617812351,2984,97,59,228,1.0,0,1,1,0,0,0,0,1,0,1
199,200,20,76.0,9591,8,5,262.0,Gd,1088,625,1713,1713,1713,3,1,7,1,856,0,274900,12.524162674153336,3426,5,4,196,3.0,3,0,1,0,0,0,0,2,0,2
200,201,20,80.0,8546,4,5,0.0,TA,0,1121,1121,1121,1121,2,1,5,0,440,132,140000,11.84939770159144,2242,7,6,64,2.0,0,0,1,1,0,0,0,2,0,1
201,202,20,75.0,10125,6,6,0.0,TA,641,276,1196,1279,1279,3,1,6,2,473,238,171500,12.052338545588132,2475,31,31,83,2.5,0,0,1,1,0,0,0,1,0,1
202,203,50,50.0,7000,6,6,0.0,TA,617,0,617,865,1310,2,1,6,0,398,0,112000,11.626254150277232,1927,82,56,126,2.0,0,1,1,0,0,0,0,0,0,1
203,204,120,70.04995836802665,4438,6,5,205.0,Gd,662,186,848,848,848,1,1,3,1,420,149,149000,11.911701584927597,1696,4,4,0,2.0,0,0,0,1,0,0,0,2,0,1
204,205,50,50.0,3500,5,7,0.0,TA,312,408,720,720,1284,2,1,5,0,240,0,110000,11.608235644774552,2004,62,59,35,1.5,0,1,1,0,0,0,0,1,0,1
205,206,20,99.0,11851,7,5,0.0,TA,0,1424,1424,1442,1442,3,1,5,0,500,0,180500,12.103486056755072,2866,19,19,542,2.0,0,0,1,0,0,0,0,2,0,1
206,207,20,40.0,13673,5,5,0.0,TA,0,1140,1140,1696,1696,3,1,8,1,349,0,143900,11.876873892875459,2836,45,45,30,1.5,0,0,1,0,0,1,0,1,0,1
207,208,20,70.04995836802665,12493,4,5,0.0,TA,419,375,1100,1100,1100,3,1,6,1,312,355,141000,11.856515169360305,2200,48,48,0,2.0,0,0,0,1,0,1,0,2,0,1
208,209,60,70.04995836802665,14364,7,5,128.0,Gd,1065,92,1157,1180,2062,3,1,7,1,454,60,277000,12.531772785169476,3219,19,18,209,3.5,0,1,1,1,0,1,1,1,0,1
209,210,20,75.0,8250,6,7,260.0,TA,787,305,1092,1092,1092,3,1,6,0,504,0,145000,11.884489021402711,2184,44,44,0,2.0,0,0,0,0,0,0,0,1,1,1
210,211,30,67.0,5604,5,6,0.0,TA,468,396,864,864,864,2,1,5,0,0,0,98000,11.49272275765271,1728,83,58,96,2.0,0,0,1,0,0,0,0,1,0,1
211,212,20,83.0,10420,6,5,0.0,TA,36,1176,1212,1212,1212,3,1,6,0,460,100,186000,12.133501952695338,2424,1,1,22,2.0,0,0,1,1,0,0,0,2,0,1
212,213,60,72.0,8640,7,5,0.0,TA,822,78,900,932,1852,3,1,7,1,644,168,252678,12.439871229831715,2752,0,0,108,3.5,0,1,1,1,0,0,0,2,0,1
213,214,20,43.0,13568,5,5,0.0,TA,716,274,990,990,990,3,1,5,0,576,224,156000,11.957611286231675,1980,11,11,0,1.5,0,0,0,1,0,1,0,2,0,1
214,215,60,70.04995836802665,10900,6,7,153.0,TA,378,311,689,689,1392,3,1,6,0,299,0,161750,11.993807212363148,2081,33,33,36,1.5,0,1,1,0,0,1,0,1,0,1
215,216,20,72.0,10011,5,6,64.0,TA,360,710,1070,1236,1236,2,1,6,1,447,0,134450,11.80894766169701,2306,49,10,0,1.5,0,0,0,0,0,1,0,1,0,1
216,217,20,65.0,8450,7,5,266.0,Gd,946,490,1436,1436,1436,3,1,8,0,484,139,210000,12.254862809699606,2872,4,4,98,3.0,0,0,1,1,0,0,0,2,0,1
217,218,70,57.0,9906,4,4,0.0,TA,0,686,686,810,1328,3,1,8,0,210,0,107000,11.580584113444043,2014,81,56,232,1.0,0,1,1,0,0,0,0,1,0,1
218,219,50,70.04995836802665,15660,7,9,312.0,Gd,341,457,798,1137,1954,3,1,8,2,431,0,311500,12.649154617209645,2752,69,2,269,2.0,0,1,1,0,0,1,0,1,0,1
219,220,120,43.0,3010,7,5,16.0,Gd,16,1232,1248,1248,1248,2,1,5,0,438,108,167240,12.0271851854705,2496,1,0,0,2.0,0,0,0,1,0,0,0,2,0,1
220,221,20,73.0,8990,7,5,0.0,Gd,0,1498,1498,1498,1498,2,1,5,0,675,351,204900,12.230277334226992,2996,0,0,33,2.0,0,0,1,1,0,1,0,2,0,1
221,222,60,70.04995836802665,8068,6,5,0.0,Gd,0,1010,1010,1010,2267,4,1,8,1,390,120,200000,12.206072645530174,3277,7,7,46,2.5,0,1,1,1,0,1,0,2,0,1
222,223,60,85.0,11475,6,6,0.0,TA,550,163,713,811,1552,3,1,6,1,434,209,179900,12.100156419938624,2265,31,31,208,3.5,0,1,1,1,0,0,0,1,0,1
223,224,20,70.0,10500,4,6,0.0,TA,524,160,864,864,864,2,1,4,0,576,216,97000,11.48246625748552,1728,38,38,0,1.0,0,0,0,1,0,0,0,1,0,1
224,225,20,103.0,13472,10,5,922.0,Ex,56,2336,2392,2392,2392,3,1,8,1,968,248,386250,12.864240107194092,4784,6,6,105,2.0,3,0,1,1,0,0,0,2,0,2
225,226,160,21.0,1680,5,5,142.0,TA,0,630,630,630,1302,3,1,6,0,280,0,112000,11.626254150277232,1932,38,38,0,2.5,0,1,0,0,0,0,0,1,0,0
226,227,60,82.0,9950,7,5,290.0,Gd,565,638,1203,1214,2520,4,1,9,1,721,224,290000,12.577636201962656,3723,12,12,114,2.5,3,1,1,1,0,1,0,2,0,2
227,228,160,21.0,1869,6,6,127.0,TA,321,162,483,483,987,2,1,5,0,280,0,106000,11.571194373094205,1470,38,38,0,1.5,0,1,0,0,0,0,0,1,0,0
228,229,20,70.0,8521,5,5,0.0,TA,842,70,912,912,912,3,1,5,1,336,0,125000,11.736069016284437,1824,43,43,0,1.0,0,0,0,0,0,0,0,1,0,1
229,230,120,43.0,3182,7,5,16.0,Gd,16,1357,1373,1555,1555,2,1,7,1,430,143,192500,12.167851432709975,2928,4,3,20,2.0,0,0,1,1,0,0,0,2,0,1
230,231,20,73.0,8760,6,6,220.0,TA,0,1194,1194,1194,1194,3,1,6,0,312,0,148000,11.904967552746252,2388,51,51,120,2.0,0,0,1,0,0,0,0,1,0,1
231,232,60,174.0,15138,8,5,506.0,Gd,689,773,1462,1490,2794,4,1,9,1,810,0,403000,12.90669184092882,4256,14,13,348,3.5,3,1,1,0,0,1,0,2,0,2
232,233,160,21.0,1680,6,5,297.0,TA,0,483,483,483,987,2,1,5,1,288,0,94500,11.456355113481834,1470,34,34,0,1.5,0,1,0,0,0,0,0,1,0,0
233,234,20,75.0,10650,5,6,0.0,TA,182,0,894,894,894,3,1,5,0,308,365,128200,11.761346823468706,1788,34,34,0,2.0,0,0,0,1,0,0,0,1,0,1
234,235,60,70.04995836802665,7851,6,5,103.68526170798899,Gd,625,235,860,860,1960,4,1,8,2,440,288,216500,12.285345826424681,2820,8,8,48,3.5,0,1,1,1,0,0,0,2,0,1
235,236,160,21.0,1680,6,3,604.0,TA,358,125,483,483,987,2,1,5,0,264,0,89500,11.401993904262946,1470,37,37,0,1.5,0,1,0,0,0,0,0,1,0,0
236,237,20,65.0,8773,7,5,98.0,Gd,24,1390,1414,1414,1414,3,1,6,0,494,132,185500,12.130810161029627,2828,6,6,105,2.0,0,0,1,1,0,0,0,2,0,1
237,238,60,70.04995836802665,9453,7,7,0.0,Gd,402,594,996,1014,1744,3,1,7,0,457,370,194500,12.178187442040638,2740,17,7,308,2.5,0,1,1,1,0,1,0,2,0,1
238,239,20,93.0,12030,8,5,254.0,Ex,0,1694,1694,1694,1694,3,1,7,0,818,168,318000,12.669806661762314,3388,0,0,228,2.0,3,0,1,1,0,0,0,2,0,2
239,240,50,52.0,8741,6,4,0.0,TA,94,641,735,798,1487,3,1,7,1,220,0,113000,11.635143097694478,2222,65,60,140,1.5,0,1,1,0,0,0,0,1,0,1
240,241,20,75.0,9000,8,5,36.0,Gd,1078,488,1566,1566,1566,3,1,7,0,750,144,262500,12.478006361013815,3132,2,2,168,3.0,0,0,1,1,0,0,0,2,1,1
241,242,30,40.0,3880,5,9,0.0,TA,329,357,686,866,866,2,1,4,0,0,58,110500,11.612770799939945,1552,62,10,42,1.0,0,0,1,1,0,0,0,1,0,1
242,243,50,63.0,5000,5,4,0.0,TA,0,540,540,889,1440,3,1,6,0,352,0,79000,11.27720313144916,1980,106,56,77,1.0,0,1,1,0,0,0,0,0,0,1
243,244,160,75.0,10762,6,6,0.0,TA,0,626,626,626,1217,3,1,6,1,288,0,120000,11.695247021764184,1843,29,29,28,1.5,0,1,1,0,0,0,0,1,0,1
244,245,60,70.04995836802665,8880,7,5,0.0,Gd,695,253,948,1222,2110,3,1,8,2,463,0,205000,12.230765258120545,3058,16,8,130,3.5,0,1,1,0,0,1,0,2,0,1
245,246,20,80.0,10400,7,5,102.0,TA,929,916,1845,1872,1872,3,1,6,1,604,197,241500,12.394624752074764,3717,18,18,39,2.5,0,0,1,1,0,0,0,1,0,1
246,247,190,69.0,9142,6,8,0.0,TA,0,1020,1020,908,1928,4,2,9,0,440,0,137000,11.827736204810263,2948,96,56,172,2.0,0,1,1,0,0,0,0,0,0,1
247,248,20,75.0,11310,6,5,0.0,TA,0,1367,1367,1375,1375,2,1,5,1,451,0,140000,11.84939770159144,2742,52,52,30,1.0,0,0,1,0,0,0,0,1,0,1
248,249,60,72.0,11317,7,5,101.0,Gd,0,840,840,840,1668,3,1,8,0,500,144,180000,12.100712129872347,2508,4,4,68,2.5,0,1,1,1,0,0,0,2,0,1
250,251,30,55.0,5350,3,2,0.0,TA,0,728,728,1306,1306,3,1,6,0,0,263,76500,11.245046019814627,2034,70,44,0,1.0,0,0,0,1,0,1,0,1,0,1
251,252,120,44.0,4750,8,5,481.0,Gd,1573,0,1573,1625,1625,2,1,5,1,538,123,235000,12.367340793126296,3198,1,0,153,3.5,0,0,1,1,0,1,1,2,1,1
252,253,60,65.0,8366,6,5,0.0,Gd,0,798,798,798,1640,3,1,6,0,520,138,173000,12.061046873479915,2438,4,4,45,2.5,0,1,1,1,0,1,0,2,0,1
253,254,80,85.0,9350,6,7,108.0,TA,270,452,1302,1302,1302,3,1,7,0,309,333,158000,11.970350312009105,2604,43,16,0,2.5,0,0,0,1,0,0,0,1,0,1
254,255,20,70.0,8400,5,6,0.0,TA,922,392,1314,1314,1314,3,1,5,0,294,250,145000,11.884489021402711,2628,53,53,0,2.0,0,0,0,1,0,0,0,1,0,1
255,256,60,66.0,8738,7,5,302.0,Gd,0,975,975,1005,2291,4,1,8,1,429,192,230000,12.345834587905333,3266,7,7,0,2.5,0,1,0,1,0,1,0,2,0,1
256,257,60,64.0,8791,6,5,0.0,Gd,503,361,864,864,1728,3,1,7,0,673,216,207500,12.24288661865289,2592,5,5,56,2.5,0,1,1,1,0,1,0,2,0,1
257,258,20,68.0,8814,7,5,180.0,Gd,1334,270,1604,1604,1604,3,1,8,1,660,123,220000,12.301382825334498,3208,3,3,110,3.5,0,0,1,1,0,0,0,2,1,1
258,259,60,80.0,12435,7,5,172.0,Gd,361,602,963,963,1792,3,1,7,1,564,0,231500,12.352335152508426,2755,7,7,341,2.5,0,1,1,0,0,0,0,2,0,1
259,260,20,70.0,12702,5,5,0.0,TA,0,0,0,882,882,2,1,4,0,308,0,97000,11.48246625748552,882,52,52,45,1.0,0,0,1,0,0,0,0,2,0,1
260,261,80,120.0,19296,6,5,399.0,TA,672,0,1362,1382,1382,3,1,6,1,884,0,176000,12.078239274020289,2744,47,47,252,2.0,0,0,1,0,0,0,0,1,0,1
261,262,60,69.0,9588,8,5,270.0,Gd,0,1482,1482,1482,2574,3,1,10,1,868,0,276000,12.528156144699286,4056,0,0,148,2.5,3,1,1,0,0,1,0,2,1,1
262,263,80,88.0,8471,6,7,46.0,TA,506,0,506,1212,1212,3,1,6,1,492,292,151000,11.925035115797062,1718,29,11,12,2.0,0,0,1,1,0,1,0,1,0,1
263,264,50,50.0,5500,5,7,0.0,TA,234,0,926,926,1316,3,1,6,0,484,0,130000,11.77528972943772,2242,81,9,0,2.0,0,0,0,0,0,0,0,0,0,1
264,265,30,30.0,5232,5,5,0.0,TA,0,680,680,764,764,2,1,4,0,504,0,73000,11.198214720130528,1444,83,4,0,1.0,0,0,0,0,0,1,0,0,0,1
265,266,20,78.0,12090,6,6,210.0,TA,588,606,1422,1422,1422,3,1,7,1,576,276,175500,12.075394321888057,2844,27,27,0,2.0,0,0,0,1,0,1,0,1,0,1
266,267,60,70.0,11207,6,5,0.0,TA,714,88,802,802,1511,3,1,8,1,413,95,185000,12.128111104060462,2313,9,9,75,3.5,0,1,1,1,0,1,0,2,0,1
267,268,75,60.0,8400,5,8,0.0,TA,378,342,720,1052,2192,4,1,8,1,240,262,179500,12.097930486910471,2912,69,11,24,2.5,0,1,1,1,0,0,1,2,0,1
268,269,30,71.0,6900,5,6,0.0,TA,403,212,740,778,778,2,1,4,1,924,0,120500,11.699405031912846,1518,68,53,25,1.0,0,0,1,0,0,0,0,1,0,0
269,270,20,70.04995836802665,7917,6,7,174.0,TA,751,392,1143,1113,1113,3,1,6,1,504,370,148000,11.904967552746252,2256,31,31,30,2.5,0,0,1,1,0,1,0,1,0,1
270,271,60,84.0,10728,8,5,0.0,Gd,0,1095,1095,1095,1939,3,1,8,1,1053,192,266000,12.491251587763836,3034,0,0,51,2.5,3,1,1,1,0,0,0,2,0,1
271,272,20,73.0,39104,7,7,0.0,TA,226,96,1385,1363,1363,2,1,5,2,439,81,241500,12.394624752074764,2748,54,3,0,2.0,0,0,0,1,0,1,1,1,0,1
272,273,60,92.0,11764,8,7,348.0,Gd,524,628,1152,1164,2270,4,1,9,1,671,132,290000,12.577636201962656,3422,11,3,57,2.5,3,1,1,1,0,1,0,2,0,2
273,274,20,80.0,9600,6,6,183.0,TA,620,0,1240,1632,1632,3,1,6,1,338,289,139000,11.842229212112828,2872,51,21,0,3.0,0,0,0,1,0,0,0,1,0,1
274,275,20,76.0,8314,5,7,0.0,TA,546,270,816,816,816,2,1,5,0,264,168,124500,11.732060994886899,1632,25,25,0,1.0,0,0,0,1,0,0,0,1,0,1
275,276,50,55.0,7264,7,7,0.0,Gd,0,952,952,952,1548,3,1,5,0,672,74,205000,12.230765258120545,2500,84,2,144,2.5,0,1,1,1,0,0,0,0,0,1
276,277,20,129.0,9196,7,5,0.0,Gd,0,1560,1560,1560,1560,3,1,7,0,573,100,201000,12.211060187041213,3120,7,7,150,2.0,0,0,1,1,0,1,0,2,0,1
277,278,20,140.0,19138,4,5,0.0,TA,120,744,864,864,864,2,1,4,0,400,0,141000,11.856515169360305,1728,59,59,0,1.0,0,0,0,0,0,0,0,1,0,1
278,279,20,107.0,14450,9,5,315.0,Ex,0,2121,2121,2121,2121,3,1,8,1,732,124,415298,12.936751613811438,4242,1,0,240,2.5,3,0,1,1,0,0,0,2,0,2
279,280,60,83.0,10005,7,5,299.0,TA,392,768,1160,1156,2022,4,1,8,1,505,288,192000,12.165250651009918,3182,31,31,117,2.5,0,1,1,1,0,0,0,1,0,1
280,281,60,82.0,11287,7,6,340.0,Gd,421,386,807,1175,1982,3,1,7,1,575,0,228500,12.339291489316397,2789,18,18,280,2.5,0,1,1,0,0,0,0,1,0,1
281,282,20,60.0,7200,6,5,68.0,Gd,905,357,1262,1262,1262,2,1,5,0,572,0,185000,12.128111104060462,2524,0,0,120,2.0,0,0,1,0,0,0,0,2,1,1
282,283,120,34.0,5063,7,5,166.0,Gd,904,410,1314,1314,1314,2,1,6,1,626,172,207500,12.24288661865289,2628,2,1,62,3.0,0,0,1,1,0,0,0,2,1,2
283,284,20,74.0,9612,8,5,72.0,Gd,0,1468,1468,1468,1468,3,1,6,1,898,210,244600,12.407379502235209,2936,1,0,150,2.0,3,0,1,1,0,0,0,2,1,1
284,285,120,50.0,8012,6,5,0.0,Gd,430,1145,1575,1575,1575,2,1,5,0,529,0,179200,12.096257779522967,3150,15,15,52,3.0,0,0,1,0,0,0,0,2,0,1
285,286,160,35.0,4251,7,5,0.0,Gd,0,625,625,625,1250,2,1,5,0,528,0,164700,12.011880916165731,1875,1,0,54,2.5,0,1,1,0,0,1,0,2,0,1
286,287,50,77.0,9786,6,7,0.0,TA,600,312,912,1085,1734,3,1,7,1,440,0,159000,11.976659481202368,2646,44,25,128,1.5,0,1,1,0,0,1,0,1,0,1
287,288,20,70.04995836802665,8125,4,4,0.0,TA,614,244,858,858,858,3,1,5,0,0,0,88000,11.385092093460344,1716,35,35,0,1.0,0,0,0,0,0,1,0,1,0,1
288,289,20,70.04995836802665,9819,5,5,31.0,TA,450,432,882,900,900,3,1,5,0,280,0,122000,11.711776323715394,1782,43,43,0,1.0,0,0,0,0,0,1,0,1,0,1
289,290,70,60.0,8730,6,7,0.0,TA,0,698,698,698,1396,3,1,7,0,384,0,153575,11.941944326032129,2094,92,4,259,1.0,0,1,1,0,0,0,0,0,0,1
290,291,60,120.0,15611,8,5,0.0,Gd,0,1079,1079,1079,1919,3,1,8,1,685,0,233230,12.359780370124389,2998,0,0,51,2.5,0,1,1,0,0,0,0,2,0,1
291,292,190,55.0,5687,5,6,0.0,TA,210,570,780,936,1716,6,1,9,0,0,0,135900,11.819674600139235,2496,96,8,184,3.0,0,1,1,0,0,0,0,2,0,1
